"breeder","samples","yr","regcode","reg","loccode","loc","vcode","var","rep","length","ui","str","elg","mic_hvi","rd","b","mic_st","e1","t1","x50sl","x25sl","yt","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","a","d","i","m_percent","p","w","t","oil","nitro","gossy","sdyield","x47"
".",".",99,72,"RHQ",36,"Florence, SC",1151,"ss 9815",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".","."
"25","1",99,72,"RHQ",37,"Rocky Mount, NC",773,"acala maxxa",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"684.9","."
"25","2",99,72,"RHQ",37,"Rocky Mount, NC",773,"acala maxxa",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"604","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",773,"acala maxxa",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"654.6","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",773,"acala maxxa",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"624.20000000000005","."
"25","3",99,72,"RHQ",37,"Rocky Mount, NC",1009,"nu 33b",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1206.3","."
"25","4",99,72,"RHQ",37,"Rocky Mount, NC",1009,"nu 33b",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1141.9000000000001","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1009,"nu 33b",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1280.0999999999999","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1009,"nu 33b",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1152.9000000000001","."
"25","11",99,72,"RHQ",37,"Rocky Mount, NC",1063,"ark 87-12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"863.9","."
"25","12",99,72,"RHQ",37,"Rocky Mount, NC",1063,"ark 87-12",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1007.8","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1063,"ark 87-12",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"699.3","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1063,"ark 87-12",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"863.9","."
"25","21",99,72,"RHQ",37,"Rocky Mount, NC",1103,"fm 989",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1065","."
"25","22",99,72,"RHQ",37,"Rocky Mount, NC",1103,"fm 989",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1117.3","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1103,"fm 989",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1117.3","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1103,"fm 989",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1054.9000000000001","."
"25","5",99,72,"RHQ",37,"Rocky Mount, NC",1104,"sg 747",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"852.7","."
"25","6",99,72,"RHQ",37,"Rocky Mount, NC",1104,"sg 748",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"843.8","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1104,"sg 749",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"949.5","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1104,"sg 750",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"852.7","."
"25","35",99,72,"RHQ",37,"Rocky Mount, NC",1137,"psc 355",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1057.8","."
"25","36",99,72,"RHQ",37,"Rocky Mount, NC",1137,"psc 355",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1253","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1137,"psc 355",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1027.2","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1137,"psc 355",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1037.4000000000001","."
"25","7",99,72,"RHQ",37,"Rocky Mount, NC",1138,"94 l-25",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"834.1","."
"25","8",99,72,"RHQ",37,"Rocky Mount, NC",1138,"94 l-25",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"712.2","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1138,"94 l-25",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"783.9","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1138,"94 l-25",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"814","."
"25","9",99,72,"RHQ",37,"Rocky Mount, NC",1139,"94 wd-17",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"767.8","."
"25","10",99,72,"RHQ",37,"Rocky Mount, NC",1139,"94 wd-17",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"715.5","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1139,"94 wd-17",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"944.1","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1139,"94 wd-17",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"829","."
"25","13",99,72,"RHQ",37,"Rocky Mount, NC",1140,"delta pearl",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"960.9","."
"25","14",99,72,"RHQ",37,"Rocky Mount, NC",1140,"delta pearl",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"940.7","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1140,"delta pearl",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"777.4","."
"25","15",99,72,"RHQ",37,"Rocky Mount, NC",1141,"dp 675",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1259.2","."
"25","16",99,72,"RHQ",37,"Rocky Mount, NC",1141,"dp 675",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1113.0999999999999","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1141,"dp 675",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1113.0999999999999","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1141,"dp 675",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1342.1","."
"25","17",99,72,"RHQ",37,"Rocky Mount, NC",1142,"dpx 9765",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1085.7","."
"25","18",99,72,"RHQ",37,"Rocky Mount, NC",1142,"dpx 9765",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"891.7","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1142,"dpx 9765",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"699.2","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1142,"dpx 9765",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"922.9","."
"25","19",99,72,"RHQ",37,"Rocky Mount, NC",1143,"dpx 8c09",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1049","."
"25","20",99,72,"RHQ",37,"Rocky Mount, NC",1143,"dpx 8c09",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"966.7","."
"25","23",99,72,"RHQ",37,"Rocky Mount, NC",1144,"ga 569",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1243.5999999999999","."
"25","24",99,72,"RHQ",37,"Rocky Mount, NC",1144,"ga 569",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1119.2","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1144,"ga 569",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"924.7","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1144,"ga 569",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1027.0999999999999","."
"25","25",99,72,"RHQ",37,"Rocky Mount, NC",1145,"jajo 7164",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"855.6","."
"25","26",99,72,"RHQ",37,"Rocky Mount, NC",1145,"jajo 7164",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"743.8","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1145,"jajo 7164",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"713.7","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1145,"jajo 7164",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"937.2","."
"25","27",99,72,"RHQ",37,"Rocky Mount, NC",1146,"jajo 7165",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"942.1","."
"25","28",99,72,"RHQ",37,"Rocky Mount, NC",1146,"jajo 7165",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"680.8","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1146,"jajo 7165",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"761.9","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1146,"jajo 7165",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"671.1","."
"25","29",99,72,"RHQ",37,"Rocky Mount, NC",1147,"md 84-1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1091.5999999999999","."
"25","30",99,72,"RHQ",37,"Rocky Mount, NC",1147,"md 84-1",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1029.9000000000001","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1147,"md 84-1",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"833","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1147,"md 84-1",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1101.9000000000001","."
"25","31",99,72,"RHQ",37,"Rocky Mount, NC",1148,"pd 94063",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1081.3","."
"25","32",99,72,"RHQ",37,"Rocky Mount, NC",1148,"pd 94063",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"906.5","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1148,"pd 94063",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"855","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1148,"pd 94063",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"844.8","."
"25","33",99,72,"RHQ",37,"Rocky Mount, NC",1149,"pmx 9506-0081",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"848.4","."
"25","34",99,72,"RHQ",37,"Rocky Mount, NC",1149,"pmx 9506-0081",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"728.4","."
"25","37",99,72,"RHQ",37,"Rocky Mount, NC",1150,"psc ga 161",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"939.7","."
"25","38",99,72,"RHQ",37,"Rocky Mount, NC",1150,"psc ga 161",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1030.3","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1150,"psc ga 161",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"980","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1150,"psc ga 161",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1072.0999999999999","."
"25","39",99,72,"RHQ",37,"Rocky Mount, NC",1151,"ss 9815",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1099.2","."
"25","40",99,72,"RHQ",37,"Rocky Mount, NC",1151,"ss 9815",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"885.6","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1151,"ss 9815",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"957.3","."
".",".",99,72,"RHQ",37,"Rocky Mount, NC",1151,"ss 9815",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1039","."
"11","61",99,72,"RHQ",87,"Belle Mina, AL",773,"acala maxxa",1,1.1,83.7,35,9.6,3.3,73,8.9,"3.5","7.3","25.3","0.54","1.07","149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"528","49.5","2.11","70","50.33","3.68","2.2000000000000002","17.02","3.78","0.51","812.6","248.2"
"11","62",99,72,"RHQ",87,"Belle Mina, AL",773,"acala maxxa",2,1.1,83.7,33,9.3,3.1,74,8.9,"3.2","8","23.3","0.53","1.1000000000000001","151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"534","40.5","1.96","76","46.07","3.33","2.2000000000000002","17.64","3.74","0.47","763","228.6"
"11","63",99,72,"RHQ",87,"Belle Mina, AL",1009,"nu 33b",1,1,79.2,25,9.6,4.1,72,10,"4.4000000000000004","8.3000000000000007","22","0.5","1.05","123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"486","34","1.84","80","47.54","3.78","2.5","18.350000000000001","3.54","0.66","760.7","215.8"
"11","64",99,72,"RHQ",87,"Belle Mina, AL",1009,"nu 33b",2,1.1,82,27,9.4,3.7,75,8.7,"3.8","9","19.399999999999999","0.52","1.07","122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"506","36","1.88","79","46.66","3.57","2.4","17.82","3.6","0.67","781.2","190.3"
"11","71",99,72,"RHQ",87,"Belle Mina, AL",1063,"ark 87-12",1,1.1,82.5,30,9.8,3.3,72,9.6,"3.3","10","22.8","0.54","1.1100000000000001","133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"537","47.5","2.08","71","48.71","3.51","2.2000000000000002","17.89","3.65","0.43","1026.8","223.7"
"11","72",99,72,"RHQ",87,"Belle Mina, AL",1063,"ark 87-12",2,1.1,81.9,30,9.8,3.7,73,10,"3.5","8.3000000000000007","22","0.56000000000000005","1.1100000000000001","138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"487","33.5","1.83","81","47.16","3.74","2.5","17.510000000000002","3.49","0.46","1152.7","215.8"
"11","81",99,72,"RHQ",87,"Belle Mina, AL",1103,"fm 989",1,1.1,81.7,32,9.2,3.9,74,9.4,"4","6.8","24.8","0.52","1.0900000000000001","149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"434","27.5","1.71","85","49.58","4.42","2.8","20.059999999999999","3.77","0.51","967.6","243.3"
"11","82",99,72,"RHQ",87,"Belle Mina, AL",1103,"fm 989",2,1.1,82.2,31,8.9,3.3,72,8.9,"3.3","6.8","22.1","0.53","1.1000000000000001",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"534","37.5","1.91","78","44.84","3.25","2.2000000000000002","19.559999999999999","3.61","0.48","947","216.8"
"11","65",99,72,"RHQ",87,"Belle Mina, AL",1104,"sg 747",1,1.1,81.8,27,10,4.1,70,10,"4","9.5","19.399999999999999","0.53","1.07","121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"465","34.5","1.85","80","49.98","4.16","2.6","17.079999999999998","3.58","0.46","1117.5999999999999","190.3"
"11","66",99,72,"RHQ",87,"Belle Mina, AL",1104,"sg 748",2,1.1,81.8,27,9.8,3.7,70,9.8,"3.8","9","19.7","0.52","1.0900000000000001","121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"493","47","2.0699999999999998","71","52.79","4.1399999999999997","2.4","17.190000000000001","3.43","0.49","1186.9000000000001","193.3"
"11","95",99,72,"RHQ",87,"Belle Mina, AL",1137,"psc 355",1,1.1,83.4,29,9.8,3.6,71,10,"3.8","9.5","21.4","0.52","1.05","130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"472","39","1.93","77","51.39","4.2","2.5","17.899999999999999","3.76","0.49","1043.8","209.9"
"11","96",99,72,"RHQ",87,"Belle Mina, AL",1137,"psc 355",2,1.1,83.2,29,9.9,3.8,65,9.3,"3.8","8.5","20.2","0.52","1.07","122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"476","46","2.06","72","54.28","4.41","2.5","17.7","3.67","0.51","1093.5","198.2"
