"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","t1","e1","mic","elg_hvi","ui","str","rd","b","mic_hvi"
95,170,"ARI",182,"Maricopa, AZ",932,2,124,1.17,0.52,210,7,5,9.8,81,28.9,75.8,7.7,5
95,170,"ARI",182,"Maricopa, AZ",932,4,132,1.15,0.53,218,6.5,4.7,9.7,81.7,31.4,72.7,8,4.7
95,170,"ARI",182,"Maricopa, AZ",935,2,127,1.17,0.54,203,6.5,4.7,9.5,82.1,32.2,71.5,8.2,4.5
95,170,"ARI",182,"Maricopa, AZ",935,4,137,1.17,0.57,224,6,4.6,9.5,83.5,31.8,72,8.1,4.6
95,170,"ARI",182,"Maricopa, AZ",953,2,100,1.09,0.52,188,7,4.4,10,81.7,24.5,74.3,8.7,4.4
95,170,"ARI",182,"Maricopa, AZ",953,4,106,1.11,0.52,178,7.5,5,9.9,82,24.5,75.4,9,5
95,170,"ARI",182,"Maricopa, AZ",966,2,123,1.15,0.57,187,8.8,4.7,10,83.9,28.7,74.9,8.7,4.5
95,170,"ARI",182,"Maricopa, AZ",966,4,114,1.14,0.55,188,8.3,4.6,10,83.7,26.9,73.6,8.2,4.6
95,170,"ARI",182,"Maricopa, AZ",971,2,115,1.11,0.53,205,6.8,5,9.9,81.8,27.8,72.9,8.6,5
95,170,"ARI",182,"Maricopa, AZ",971,4,123,1.11,0.53,195,7,5.1,9.8,82.4,27.4,74.7,8.9,5.1
95,170,"ARI",182,"Maricopa, AZ",1003,2,140,1.15,0.54,224,6.3,4.7,9.6,82.8,31.9,73,8.4,4.7
95,170,"ARI",182,"Maricopa, AZ",1003,4,132,1.15,0.55,229,5.8,4.7,9.3,82.4,30.8,74.3,8.3,4.6
95,170,"ARI",182,"Maricopa, AZ",1004,2,120,1.09,0.53,201,7.5,4.4,9.8,83.1,27,73.5,8.3,4.2
95,170,"ARI",182,"Maricopa, AZ",1004,4,121,1.1,0.53,188,7.8,4.7,9.9,82.4,27.1,75.1,8.2,4.3
95,170,"ARI",182,"Maricopa, AZ",1005,2,126,1.13,0.55,210,6,5.2,9.7,83.6,29.5,73,7.9,5.2
95,170,"ARI",182,"Maricopa, AZ",1005,4,119,1.15,0.56,222,5.5,5.4,9.7,83.5,30.4,70.5,8.1,5.3
95,170,"ARI",182,"Maricopa, AZ",1006,2,119,1.15,0.53,196,7.3,4.9,9.9,80.7,26.6,76.2,8.7,4.8
95,170,"ARI",182,"Maricopa, AZ",1006,4,127,1.17,0.54,203,6.8,4.5,9.9,82.6,27.7,70.9,8.5,4.6
