"breeder","samples","yr","regcode","reg","loccode","loc","vcode","var","rep","uhml","ui","str","elg","mic_hvi","rd","d","mic_st","e1","t1","x50_sl","x25_sl","yt"
"60","9",10,11,"PLA",12,"LUB",1166,"phy72",1,"1.2","84","33","8.1","4.8","79","8.3000000000000007","4.5999999999999996",8.3,25,0.57,"1.2",115
"60","10",10,11,"PLA",12,"LUB",1166,"phy72",2,"1.2","83.5","34","7.9","4.5","78","8.3000000000000007","4.5",9,26,0.59,"1.2",123
"60","1",10,11,"PLA",12,"LUB",1270,"dp555bgrr",1,"1.2","82.7","30","7","4.5","82","7.2","4.5",6.8,21,0.56,"1.05",107
"60","2",10,11,"PLA",12,"LUB",1270,"dp555bgrr",2,"1.2","82.4","30","7","4.7","81","7.6","4.7",6.5,20,0.52,"1.1000000000000001",107
"60","3",10,11,"PLA",12,"LUB",1323,"stv4554b2rf",1,"1.1000000000000001","82.5","29","8.1999999999999993","5.0999999999999996","79","8.3000000000000007","5",8,20,0.59,"1.1000000000000001",93
"60","4",10,11,"PLA",12,"LUB",1323,"stv4554b2rf",2,"1.2","84","30","8.6999999999999993","5.0999999999999996","78","8.6999999999999993","5.0999999999999996",9,11,0.57,"1.1000000000000001",85
"60","5",10,11,"PLA",12,"LUB",1326,"phy375wrf",1,"1.2","82.9","29","7.3","4.4000000000000004","79","8.1","4.4000000000000004",7.3,18,0.55,"1.1000000000000001",94
"60","6",10,11,"PLA",12,"LUB",1326,"phy375wrf",2,"1.1000000000000001","80.900000000000006","29","7.3","4.4000000000000004","79","60","4.4000000000000004",6.5,9.5,0.5,"1.05",101
"60","7",10,11,"PLA",12,"LUB",1344,"fm9058f",1,NA,NA,NA,NA,NA,NA,NA,"4.5",5.5,21.5,0.57,"1.2",101
"60","8",10,11,"PLA",12,"LUB",1344,"fm9058f",2,"1.2","81.7","30","7","4.7","81","7.4","4.7",6.5,21.5,0.56,"1.05",105
"60","11",10,11,"PLA",12,"LUB",1352,"fm9180b2f",1,"1.2","82.6","32","7.4","4.5999999999999996","81","7.1","4.5999999999999996",7,2,0.57,"1.1000000000000001",95
"60","12",10,11,"PLA",12,"LUB",1352,"fm9180b2f",2,"1.2","83.1","32","7.1","4.8","80","7.4","4.8",6.5,23,0.59,"1.1000000000000001",93
"60","17",10,11,"PLA",12,"LUB",1376,"st5458b2rf",1,"1.2","80.599999999999994","30","7.6","5.2","78","8.5","5.2",6.3,21.5,0.57,"1",104
"60","18",10,11,"PLA",12,"LUB",1376,"st5458b2rf",2,"1.2","82","31","7.6","5.3","76","8.5","5.3",6.8,20.5,0.54,"1.1000000000000001",93
"60","13",10,11,"PLA",12,"LUB",1410,"ng3348b2f",1,"1.2","82.2","30","7.6","4.7","78","7.8","4.5999999999999996",7.8,20.5,0.56,"1.1000000000000001",98
"60","14",10,11,"PLA",12,"LUB",1410,"ng3348b2f",2,"1.2","82.4","31","7.3","4.7","77","8.1","4.5999999999999996",7.5,20,0.57,"1.1000000000000001",99
"60","15",10,11,"PLA",12,"LUB",1411,"at epic rf",1,"1.2","81.599999999999994","30","8.6999999999999993","4.8","79","8.3000000000000007","4.7",7.8,20.5,0.56,"1.1000000000000001",78
"60","16",10,11,"PLA",12,"LUB",1411,"at epic rf",2,"1.2","82.4","30","8.5","4.8","78","8.5","4.8",9,11.5,0.55,"1.1000000000000001",82
"60","19",10,11,"PLA",12,"LUB",1412,"dp0912b2rf",1,"1.1000000000000001","82.3","31","8.1","5.3","77","8.6","5.2",7.5,21.5,0.56,"1.1000000000000001",105
"60","20",10,11,"PLA",12,"LUB",1412,"dp0912b2rf",2,"1.1000000000000001","82.2","30","8.1999999999999993","5.5","80","60","5.4",7,11.5,0.58,"1.1000000000000001",90
"60","29",10,11,"PLA",163,"Lamesa, TX",1166,"phy72",1,"1.2","83.1","36","8.1999999999999993","4.8","75","8.6999999999999993","4.7",7,28.5,0.57,"1.1000000000000001",121
"60","30",10,11,"PLA",163,"Lamesa, TX",1166,"phy72",2,"1.2","83","35","7.9","4.5","76","8.5","4.5999999999999996",7,29.5,0.6,"1.2",129
"60","21",10,11,"PLA",163,"Lamesa, TX",1270,"dp555bgrr",1,NA,NA,NA,NA,NA,NA,NA,"4.3",7,21.5,0.54,"1.1000000000000001",106
"60","22",10,11,"PLA",163,"Lamesa, TX",1270,"dp555bgrr",2,"1.1000000000000001","80.8","30","7","4.8","81","6.7","4.8",5.8,21.5,0.53,"1.05",106
"60","23",10,11,"PLA",163,"Lamesa, TX",1323,"stv4554b2rf",1,"1.1000000000000001","81.900000000000006","33","8.8000000000000007","5.0999999999999996","76","8.1","5.0999999999999996",8.5,22.5,0.56,"1.1000000000000001",95
"60","24",10,11,"PLA",163,"Lamesa, TX",1323,"stv4554b2rf",2,"1.1000000000000001","79.8","31","9.3000000000000007","5.2","76","60","5",8.5,23.5,0.54,"1.05",85
"60","25",10,11,"PLA",163,"Lamesa, TX",1326,"phy375wrf",1,NA,NA,NA,NA,NA,NA,NA,"4.8",7.5,21,0.53,"1.1000000000000001",105
"60","26",10,11,"PLA",163,"Lamesa, TX",1326,"phy375wrf",2,"1.2","82.7","30","7.8","4.5","79","8.3000000000000007","4.5999999999999996",8,21,0.55,"1.1000000000000001",94
"60","27",10,11,"PLA",163,"Lamesa, TX",1344,"fm9058f",1,"1.2","81.2","29","6.4","4.5999999999999996","79","7.1","4.5",5.8,21.5,0.55,"1.1000000000000001",116
"60","28",10,11,"PLA",163,"Lamesa, TX",1344,"fm9058f",2,"1.2","82.2","31","6.7","4.7","79","7.8","4.8",6,22,0.55,"1.05",120
"60","31",10,11,"PLA",163,"Lamesa, TX",1352,"fm9180b2f",1,"1.1000000000000001","82.6","33","7.3","4.7","78","60","4.5999999999999996",6.5,24.5,0.56,"1.05",120
"60","32",10,11,"PLA",163,"Lamesa, TX",1352,"fm9180b2f",2,NA,NA,NA,NA,NA,NA,NA,"4.8",6.5,13,0.56,"1.1000000000000001",121
"60","37",10,11,"PLA",163,"Lamesa, TX",1376,"st5458b2rf",1,"1.1000000000000001","81.5","32","8","5.2","76","8.8000000000000007","5.2",6.5,22,0.53,"1.05",81
"60","38",10,11,"PLA",163,"Lamesa, TX",1376,"st5458b2rf",2,"1.1000000000000001","80.5","31","7.9","5.0999999999999996","77","8.1","5.0999999999999996",6,12.5,0.52,"1.05",890
"60","33",10,11,"PLA",163,"Lamesa, TX",1410,"ng3348b2f",1,"1.1000000000000001","82.4","31","7.4","4.3","77","8.6","4.4000000000000004",6.5,12,0.55,"1",108
"60","34",10,11,"PLA",163,"Lamesa, TX",1410,"ng3348b2f",2,"1.1000000000000001","80.5","31","7.3","4.3","77","7.8","4.2",5.8,22.5,0.55,"1.05",110
"60","35",10,11,"PLA",163,"Lamesa, TX",1411,"at epic rf",1,"1.1000000000000001","82.6","31","8.4","5","77","8.1999999999999993","5",8.5,22,0.57,"1.1000000000000001",100
"60","36",10,11,"PLA",163,"Lamesa, TX",1411,"at epic rf",2,"1.2","81.900000000000006","31","9","5.0999999999999996","76","8.8000000000000007","5.2",9.5,21.5,0.56,"1.05",91
"60","39",10,11,"PLA",163,"Lamesa, TX",1412,"dp0912b2rf",1,"1.2","82.5","33","8.6999999999999993","5.0999999999999996","78","8.1999999999999993","5.2",8,22.5,0.55,"1.1000000000000001",100
"60","40",10,11,"PLA",163,"Lamesa, TX",1412,"dp0912b2rf",2,"1.1000000000000001","82.5","31","8.4","5.3","77","7.9","4.0999999999999996",8.8,22.5,0.57,"1.1000000000000001",104
"11","9",10,20,"EAS",33,"Auburn",1166,"phy72",1,"1.1000000000000001","82.4","28","7.9","5.2","74","9.8000000000000007","5.0999999999999996",8.5,18.5,0.54,"1",93
"11","10",10,20,"EAS",33,"Auburn",1166,"phy72",2,"1.1000000000000001","81.900000000000006","30","7.9","5.2","74","10","5",7.5,18.5,0.49,"1",85
"11","1",10,20,"EAS",33,"Auburn",1270,"dp555bgrr",1,"1.1000000000000001","81.5","29","6.8","4.5999999999999996","73","8.9","4.5",7.5,17,0.52,"1",98
"11","2",10,20,"EAS",33,"Auburn",1270,"dp555bgrr",2,"1.1000000000000001","81.400000000000006","30","7.3","5.0999999999999996","73","8.6999999999999993","5.0999999999999996",8,18,0.52,"1",96
"11","3",10,20,"EAS",33,"Auburn",1323,"stv4554b2rf",1,"1.1000000000000001","83","27","5.7","4.7","75","7.4","4.9000000000000004",6,19.5,0.52,"1",88
"11","4",10,20,"EAS",33,"Auburn",1323,"stv4554b2rf",2,"1","79.900000000000006","27","6.5","5.0999999999999996","73","9.5","5.2",6,18,0.5,"0.9",93
"11","7",10,20,"EAS",33,"Auburn",1326,"phy375wrf",1,"1.1000000000000001","82.2","29","7.4","4.3","73","10","4.3",8,20,0.53,"1",91
"11","8",10,20,"EAS",33,"Auburn",1326,"phy375wrf",2,"1.1000000000000001","81.5","29","7.6","5.4","73","9.5","5.2",7,11,0.53,"1",93
"11","5",10,20,"EAS",33,"Auburn",1344,"fm9058f",1,"1.1000000000000001","81.7","26","6.5","5.3","76","8.1999999999999993","5.0999999999999996",7.5,19.5,0.52,"1",88
"11","6",10,20,"EAS",33,"Auburn",1344,"fm9058f",2,"1","81.7","27","6.5","5.0999999999999996","76","8.5","5",6,18.5,0.51,".",102
"11","11",10,20,"EAS",33,"Auburn",1345,"americot 1550b2rf",1,"1.1000000000000001","81.5","28","7.9","4.5999999999999996","74","9.1","4.5999999999999996",8,11,0.53,"1",84
"11","12",10,20,"EAS",33,"Auburn",1345,"americot 1550b2rf",2,"1.1000000000000001","81.5","28","7.6","4.9000000000000004","74","9.6","4.9000000000000004",8.5,19,0.54,"1",81
"11","25",10,20,"EAS",33,"Auburn",1365,"fm1740b2rf",1,"1","80.900000000000006","30","7.8","5.0999999999999996","74","9.3000000000000007","5.0999999999999996",6.5,19.5,0.5,"1",104
"11","26",10,20,"EAS",33,"Auburn",1365,"fm1740b2rf",2,"1","81.7","28","6.8","4.7","76","8.8000000000000007","4.7",6.5,10,0.53,"1",95
"11","31",10,20,"EAS",33,"Auburn",1376,"st5458b2rf",1,"1.1000000000000001","82.6","27","7","5.0999999999999996","74","9.6","5.0999999999999996",8,20.5,0.53,"1",87
"11","32",10,20,"EAS",33,"Auburn",1376,"st5458b2rf",2,"1.1000000000000001","82.1","31","8.1","4.4000000000000004","71","9.6999999999999993","4.4000000000000004",8.5,18.5,0.51,"1",98
"11","19",10,20,"EAS",33,"Auburn",1381,"dp0949b2rf",1,"1.1000000000000001","81.400000000000006","28","6.7","4.8","74","8.6999999999999993","4.8",6,19,0.52,"1",129
"11","20",10,20,"EAS",33,"Auburn",1381,"dp0949b2rf",2,"1.1000000000000001","82.7","34","7.8","4.5999999999999996","71","9.1","4.5999999999999996",7.5,20,0.54,"1",112
"11","27",10,20,"EAS",33,"Auburn",1387,"st4288b2rf",1,"1.1000000000000001","81.900000000000006","31","8.1999999999999993","4.9000000000000004","74","9.3000000000000007","4.9000000000000004",8.5,21.5,0.57,"1",124
"11","28",10,20,"EAS",33,"Auburn",1387,"st4288b2rf",2,"1.1000000000000001","81.599999999999994","32","7.9","5","72","9.4","5",7,21,0.54,"1",97
"11","35",10,20,"EAS",33,"Auburn",1389,"phy565wrf",1,"1.1000000000000001","82.7","33","7.4","4.8","76","8.9","4.7",7,12,0.55,"1",97
"11","36",10,20,"EAS",33,"Auburn",1389,"phy565wrf",2,"1.1000000000000001","80.8","27","6.4","4.7","76","8.8000000000000007","4.5999999999999996",6.5,10,0.53,"1",132
"11","29",10,20,"EAS",33,"Auburn",1391,"st5288b2rf",1,"1.1000000000000001","81.599999999999994","28","6.5","4.5","77",NA,"4.5",6.5,17,0.52,"1",87
"11","30",10,20,"EAS",33,"Auburn",1391,"st5288b2rf",2,NA,NA,NA,NA,NA,NA,NA,"4.8",7.5,17.5,0.52,"1",94
"11","15",10,20,"EAS",33,"Auburn",1392,"dg2570b2rf",1,"1.1000000000000001","82.2","29","7","5","73",NA,"5",6,18.5,0.53,"1",98
"11","16",10,20,"EAS",33,"Auburn",1392,"dg2570b2rf",2,NA,NA,NA,NA,NA,NA,NA,"4.5",8.5,19.5,0.56,"1",93
"11","21",10,20,"EAS",33,"Auburn",1396,"dp1048b2rf",1,"1.1000000000000001","82.7","30","7.8","4.8","73","9.1999999999999993","4.8",5,10.5,0.54,"1",105
"11","22",10,20,"EAS",33,"Auburn",1396,"dp1048b2rf",2,"1","81.7","30","7.6","5.4","74","9.9","5.4",6,19,0.54,"1",105
"11","23",10,20,"EAS",33,"Auburn",1397,"dp1050b2rf",1,"1.1000000000000001","81.8","31","7.4","4.5999999999999996","74","10","4.5999999999999996",5.5,20.5,0.52,"1",106
"11","24",10,20,"EAS",33,"Auburn",1397,"dp1050b2rf",2,"1.1000000000000001","81.8","28","6.8","4.8","75","9.1999999999999993","4.8",5.5,18.5,0.5,"1",95
"11","33",10,20,"EAS",33,"Auburn",1404,"phy499wrf",1,"1.1000000000000001","82.9","29","7.4","5","73","8.3000000000000007","5",7.5,9,0.58,"1",97
"11","34",10,20,"EAS",33,"Auburn",1404,"phy499wrf",2,"1","80.400000000000006","27","7.3","4.8","76","8.6","4.8",7,17.5,0.52,"1",88
"11","17",10,20,"EAS",33,"Auburn",1412,"dp0912b2rf",1,"1.1000000000000001","81.900000000000006","27","7.1","4.9000000000000004","75","9.1999999999999993","5.0999999999999996",7.5,9.5,0.53,"1.1000000000000001",88
"11","18",10,20,"EAS",33,"Auburn",1412,"dp0912b2rf",2,"1.1000000000000001","82.2","29","7.4","5.4","75","9.5","5.5",7,18.5,0.53,"1",97
"11","13",10,20,"EAS",33,"Auburn",1414,"dg2450b2rf",1,"1","79.7","26","6.2","5.5","76","8.3000000000000007","5.5",5,17,0.5,"1",99
"11","14",10,20,"EAS",33,"Auburn",1414,"dg2450b2rf",2,"1.1000000000000001","82.8","28","6.4","4.5999999999999996","77","8.5","4.5999999999999996",5.5,17.5,0.52,"1",92
"58","9",10,20,"EAS",36,"Florence",1166,NA,1,"1.2","83.7","35","7.3","3.8","60","58","4",8,23.5,0.59,"1.05",111
"58","10",10,20,"EAS",36,"Florence",1166,NA,2,NA,NA,NA,NA,NA,NA,NA,"3.8",7.5,24,0.58,"1.1000000000000001",116
"58","1",10,20,"EAS",36,"Florence",1270,NA,1,"1.2","81.599999999999994","29","6.5","4.5","63","6.9","4.5",7,20,0.56,"1.1000000000000001",106
"58","2",10,20,"EAS",36,"Florence",1270,NA,2,"1.2","81.2","30","6.5","5","64","6.8","5",6.8,19.5,0.54,"1.1000000000000001",97
"58","3",10,20,"EAS",36,"Florence",1323,NA,1,"1.1000000000000001","82.3","30","7.9","4.8","59","8.4","5",7.8,21,0.57,"1.1000000000000001",84
"58","4",10,20,"EAS",36,"Florence",1323,NA,2,"1.1000000000000001","82.5","31","8.1999999999999993","4.8","56","7.6","5",9.5,20,0.56,"1.1000000000000001",85
"58","5",10,20,"EAS",36,"Florence",1326,NA,1,"1.2","82.5","31","7.1","4.4000000000000004","59","7.8","4.4000000000000004",7.8,20,0.57,"1.1000000000000001",95
"58","6",10,20,"EAS",36,"Florence",1326,NA,2,"1.1000000000000001","82.9","32","7.1","4.5","56","7.4","4.5999999999999996",8,20,0.58,"1.1000000000000001",96
"58","7",10,20,"EAS",36,"Florence",1344,NA,1,"1.2","83.4","32","6.5","3.9","60","7.1","4",6.5,23.5,0.54,"1.1000000000000001",101
"58","8",10,20,"EAS",36,"Florence",1344,NA,2,"1.2","83.4","32","6.4","4.4000000000000004","60","7.4","4.3",6.8,24,0.57,"1.1000000000000001",104
"58","11",10,20,"EAS",36,"Florence",1345,NA,1,"1.1000000000000001","82.6","30","7.3","4.7","64","8.6999999999999993","4.5999999999999996",8,20.5,0.54,"1.1000000000000001",89
"58","12",10,20,"EAS",36,"Florence",1345,NA,2,"1.2","84","30","7.4","4.5","62","7.9","4.4000000000000004",8,20.5,0.58,"1.1000000000000001",85
"58","25",10,20,"EAS",36,"Florence",1365,NA,1,"1.2","82.9","31","6.8","4.5999999999999996","61","7.6","4.9000000000000004",8.5,22.5,0.55,"1.1000000000000001",97
"58","26",10,20,"EAS",36,"Florence",1365,NA,2,"1.2","83.8","31","6.8","4.9000000000000004","61","7.2","5.0999999999999996",8.5,12,0.55,"1.1000000000000001",104
"58","31",10,20,"EAS",36,"Florence",1376,NA,1,"1.2","82.7","33","7.1","4.8","59","7.8","4.9000000000000004",7.5,19.5,0.54,"1.1000000000000001",103
"58","32",10,20,"EAS",36,"Florence",1376,NA,2,"1.2","82.5","32","7.1","4.9000000000000004","54","7.1","5.0999999999999996",7.8,19.5,0.54,"1.1000000000000001",100
"58","19",10,20,"EAS",36,"Florence",1381,NA,1,NA,NA,NA,NA,NA,NA,NA,"5.0999999999999996",7.8,22,0.58,"1.1000000000000001",101
"58","20",10,20,"EAS",36,"Florence",1381,NA,2,"1.2","83.6","31","7.8","5.0999999999999996","57","7.9","5.4",8,22.5,0.59,"1.1000000000000001",90
"58","27",10,20,"EAS",36,"Florence",1387,NA,1,"1.2","83","31","7.3","4.8","56","7.3","5",9.3,20,0.56,"1.1000000000000001",94
"58","28",10,20,"EAS",36,"Florence",1387,NA,2,"1.2","82.7","31","7.6","4.8","59","58","5",8.5,19,0.53,"1.1000000000000001",97
"58","35",10,20,"EAS",36,"Florence",1389,NA,1,"1.2","82.4","33","8.1999999999999993","4.4000000000000004","62","8.5","4.5999999999999996",8.8,21,0.57,"1.1000000000000001",98
"58","36",10,20,"EAS",36,"Florence",1389,NA,2,"1.2","82.7","32","7","4.4000000000000004","58","8.1","4.4000000000000004",9,11.5,0.57,"1.1000000000000001",95
"58","29",10,20,"EAS",36,"Florence",1391,NA,1,NA,NA,NA,NA,NA,NA,NA,"4.7",8,19.5,0.58,"1.1000000000000001",77
"58","30",10,20,"EAS",36,"Florence",1391,NA,2,"1.2","82","31","7.4","4.8","58","6.6","4.8",9,20.5,0.55,"1.1000000000000001",85
"58","15",10,20,"EAS",36,"Florence",1392,NA,1,"1.2","84.3","32","8.1","4.5999999999999996","62","8.5","4.8",9,11.5,0.57,"1.1000000000000001",90
"58","16",10,20,"EAS",36,"Florence",1392,NA,2,"1.2","83.8","32","8.1999999999999993","4.5","59","8.1","4.8",9,21,0.58,"1.1000000000000001",90
"58","21",10,20,"EAS",36,"Florence",1396,NA,1,"1.2","82.7","30","7.8","4.8","58","8.3000000000000007","4.9000000000000004",8.5,19,0.56,"1.1000000000000001",89
"58","22",10,20,"EAS",36,"Florence",1396,NA,2,"1.2","83.2","28","7.3","4.5","57","7.5","4.5",8.5,19,0.55,"1.1000000000000001",83
"58","23",10,20,"EAS",36,"Florence",1397,NA,1,"1.2","84.6","30","8.1","4.4000000000000004","62","8.1999999999999993","4.5",8.5,19,0.56,"1.1000000000000001",82
"58","24",10,20,"EAS",36,"Florence",1397,NA,2,"1.2","83.4","28","7.8","4.5999999999999996","65","8.1","4.7",8,18.5,0.55,"1.1000000000000001",87
"58","33",10,20,"EAS",36,"Florence",1404,NA,1,"1.2","83.5","31","7.9","5","62","7.8","5.2",8.5,21,0.56,"1.1000000000000001",96
"58","34",10,20,"EAS",36,"Florence",1404,NA,2,"1.2","84.2","34","8.1999999999999993","4.5","56","7.9","4.5999999999999996",8.5,12,0.63,"1.1000000000000001",96
"58","17",10,20,"EAS",36,"Florence",1412,NA,1,"1.1000000000000001","82.6","31","7.8","4.8","55","7.3","5.0999999999999996",8.3,20,0.56,"1.1000000000000001",96
"58","18",10,20,"EAS",36,"Florence",1412,NA,2,"1.1000000000000001","82.7","31","7.4","5","57","58","5.2",8.3,11.5,0.56,"1.05",96
"58","13",10,20,"EAS",36,"Florence",1414,NA,1,"1.2","83.6","30","7.4","4.0999999999999996","56","7.2","4.4000000000000004",9,10.5,0.58,"1.05",91
"58","14",10,20,"EAS",36,"Florence",1414,NA,2,"1.2","84.2","29","6.8","4.0999999999999996","57","7.7","3.9",8.5,20.5,0.58,"1.05",99
"12","9",10,20,"EAS",67,"Starkville",1166,NA,1,"1.2","84","37","7.4","4.7","75","12","4.8",7.5,27.5,0.61,"1.1499999999999999",132
"12","10",10,20,"EAS",67,"Starkville",1166,NA,2,NA,NA,NA,NA,NA,NA,NA,"4.7",8,28.5,0.62,"1.2",135
"12","1",10,20,"EAS",67,"Starkville",1270,NA,1,"1.1000000000000001","81.099999999999994","30","6.2","5.5","77","6.9","5.5",6,11.5,0.53,"1",113
"12","2",10,20,"EAS",67,"Starkville",1270,NA,2,"1.2","83.4","31","6.5","4.8","78","6.5","5",6,20.5,0.54,"1.1000000000000001",109
"12","3",10,20,"EAS",67,"Starkville",1323,NA,1,"1.1000000000000001","83","30","7.4","5","72","7.5","5",8,22.5,0.55,"1.1000000000000001",125
"12","4",10,20,"EAS",67,"Starkville",1323,NA,2,"1.2","84.4","33","7.9","4.7","76","8.3000000000000007","4.9000000000000004",8,22.5,0.61,"1.05",119
"12","5",10,20,"EAS",67,"Starkville",1326,NA,1,"1.1000000000000001","81.900000000000006","30","7","5.2","72","6.9","5.2",6.5,22,0.56,"1.1000000000000001",111
"12","6",10,20,"EAS",67,"Starkville",1326,NA,2,"1.1000000000000001","83.7","33","7","4.9000000000000004","75","7.7","5",7,12.5,0.58,"1.1000000000000001",107
"12","7",10,20,"EAS",67,"Starkville",1344,NA,1,"1.2","82.7","31","6.4","4.9000000000000004","77","7.3","5",4.5,11.5,0.54,"1.1000000000000001",131
"12","8",10,20,"EAS",67,"Starkville",1344,NA,2,"1.2","84.4","31","6.1","4.8","76","7.2","5",5.5,22.5,0.55,"1.1000000000000001",121
"12","11",10,20,"EAS",67,"Starkville",1345,NA,1,"1.1000000000000001","83.8","29","6.8","5.3","74","8.1","5.2",7,18.5,0.55,"1",109
"12","12",10,20,"EAS",67,"Starkville",1345,NA,2,"1.1000000000000001","83.7","30","6.8","5","76","12","5.2",6.5,19,0.57,"1.1000000000000001",113
"12","25",10,20,"EAS",67,"Starkville",1365,NA,1,"1.1000000000000001","81.599999999999994","30","6.8","5.3","74","7.4","5.2",7,21,0.53,"1",106
"12","26",10,20,"EAS",67,"Starkville",1365,NA,2,"1.1000000000000001","83.4","30","7","4.9000000000000004","74","6.4","5.2",7,22.5,0.55,"1.1000000000000001",103
"12","31",10,20,"EAS",67,"Starkville",1376,NA,1,NA,NA,NA,NA,NA,NA,NA,"5.7",5.8,11.5,0.55,"1",114
"12","32",10,20,"EAS",67,"Starkville",1376,NA,2,"1.2","82.3","31","7.1","5.3","71","8.3000000000000007","5.6",6,22,0.58,"1.1000000000000001",118
"12","19",10,20,"EAS",67,"Starkville",1381,NA,1,"1.1000000000000001","82.7","31","7.3","5.2","74","7.7","5.2",7.5,21.5,0.57,"1.05",104
"12","20",10,20,"EAS",67,"Starkville",1381,NA,2,"1.2","83.2","31","7","5.0999999999999996","74","8.4","5.2",6,21.5,0.57,"1.1000000000000001",107
"12","27",10,20,"EAS",67,"Starkville",1387,NA,1,"1.1000000000000001","82.4","29","7","5.2","72","7.6","5.2",6.8,10.5,0.56,"1.1000000000000001",93
"12","28",10,20,"EAS",67,"Starkville",1387,NA,2,"1.2","83.6","30","7","5.0999999999999996","75","7.1","5.0999999999999996",7.5,20.5,0.56,"1.1000000000000001",103
"12","35",10,20,"EAS",67,"Starkville",1389,NA,1,"1.1000000000000001","82.8","32","8.1","4.9000000000000004","74","7.6","4.9000000000000004",8,21.5,0.59,"1.1000000000000001",104
"12","36",10,20,"EAS",67,"Starkville",1389,NA,2,"1.2","84.1","33","7.9","4.9000000000000004","73","7.6","5",8.8,2,0.63,"1.05",111
"12","29",10,20,"EAS",67,"Starkville",1391,NA,1,"1.1000000000000001","81.5","29","7","5.6","75","6.8","5.6",8,20,0.55,"1",105
"12","30",10,20,"EAS",67,"Starkville",1391,NA,2,"1.1000000000000001","83.1","30","6.7","5.2","77","12","5.2",7,19.5,0.55,"1.1000000000000001",103
"12","15",10,20,"EAS",67,"Starkville",1392,NA,1,"1.1000000000000001","80.8","30","7.8","5.6","72","9.3000000000000007","5.6",7.5,22,0.54,"1",130
"12","16",10,20,"EAS",67,"Starkville",1392,NA,2,"1.2","84.8","31","7.3","4.9000000000000004","75","8.6999999999999993","5",7,23,0.61,"1.05",119
"12","21",10,20,"EAS",67,"Starkville",1396,NA,1,"1.2","84.4","29","7.3","5.0999999999999996","75","7.4","5.2",8,21,0.6,"1.1000000000000001",89
"12","22",10,20,"EAS",67,"Starkville",1396,NA,2,"1.2","84.4","31","7.4","4.9000000000000004","75","7.7","5.0999999999999996",7.5,21,0.57,"1.1000000000000001",94
"12","23",10,20,"EAS",67,"Starkville",1397,NA,1,"1.1000000000000001","82.9","30","7","5.0999999999999996","75","8.1","5.0999999999999996",8,19,0.57,"1.1000000000000001",92
"12","24",10,20,"EAS",67,"Starkville",1397,NA,2,"1.2","84.7","29","7","4.5","74","8.6","4.7",8,11,0.56,"1.1000000000000001",99
"12","33",10,20,"EAS",67,"Starkville",1404,NA,1,"1.1000000000000001","83.4","32","7.9","5.3","71","7.7","5.5",9.3,22,0.58,"1.1000000000000001",107
"12","34",10,20,"EAS",67,"Starkville",1404,NA,2,"1.2","84.3","33","8.1","5.3","74","7.6","5.5",9.5,22.5,0.6,"1.1000000000000001",104
"12","17",10,20,"EAS",67,"Starkville",1412,NA,1,"1.1000000000000001","83.1","31","7","5.2","70","7.8","5.2",6.5,22.5,0.57,"1.1000000000000001",109
"12","18",10,20,"EAS",67,"Starkville",1412,NA,2,"1.2","84","32","7.1","5.2","75","8.3000000000000007","5.2",6.5,20.5,0.59,"1.1000000000000001",103
"12","13",10,20,"EAS",67,"Starkville",1414,NA,1,NA,NA,NA,NA,NA,NA,NA,"4.5999999999999996",6.5,20,0.54,"1.1000000000000001",114
"12","14",10,20,"EAS",67,"Starkville",1414,NA,2,"1.2","84.5","30","6.7","4.3","78","7.4","4.5",7,20.5,0.59,"1.1000000000000001",107
"11","45",10,20,"EAS",87,"Belle Mina",1166,NA,1,"1.1000000000000001","81.8","36","7.9","4.5","73","10","4.4000000000000004",6.5,24,0.56,"1.1000000000000001",121
"11","46",10,20,"EAS",87,"Belle Mina",1166,NA,2,"1.1000000000000001","82.1","36","7.8","4.5","72","9.9","4.3",6,13.5,0.56,"1.1000000000000001",126
"11","37",10,20,"EAS",87,"Belle Mina",1270,NA,1,"1.1000000000000001","80.900000000000006","29","6.1","4.4000000000000004","76","8.3000000000000007","4.4000000000000004",5.5,18.5,0.52,"1",100
"11","38",10,20,"EAS",87,"Belle Mina",1270,NA,2,"1","78.599999999999994","26","5.9","4.4000000000000004","76","8.5","4.3",6.5,10,0.5,".",107
"11","39",10,20,"EAS",87,"Belle Mina",1323,NA,1,"1.1000000000000001","82","32","8.1999999999999993","5.0999999999999996","74","10","5.0999999999999996",6.5,13,0.52,"1",89
"11","40",10,20,"EAS",87,"Belle Mina",1323,NA,2,"1","80.5","31","8.4","5.0999999999999996","71","10","5.0999999999999996",8.5,21.5,0.52,"1",95
"11","43",10,20,"EAS",87,"Belle Mina",1326,NA,1,"1.1000000000000001","81.7","31","7.1","4.5","74","9.1999999999999993","4.5999999999999996",5.5,18.5,0.56,"1",98
"11","44",10,20,"EAS",87,"Belle Mina",1326,NA,2,"1","80.900000000000006","27","6.7","4.9000000000000004","74","9.1","4.8",6.5,19,0.54,"1",100
"11","41",10,20,"EAS",87,"Belle Mina",1344,NA,1,"1.1000000000000001","82.3","30","5.9","4.3","76","8.9","4.3",5.5,19.5,0.54,"1",113
"11","42",10,20,"EAS",87,"Belle Mina",1344,NA,2,"1.1000000000000001","82.2","30","6.1","4.0999999999999996","75","8.5","4.0999999999999996",4,19.5,0.53,"1.05",105
