"breeder","sample","yr","regcode","reg","loccode","loc","vcode","var","rep","length","ui","str","elg","mic_hvi","rd","b","mic_st","e1","t1","x21","x50sl","yt"
"60","54",3,52,"WES",9,"Pecos, TX",1128,"acala 1517-100",2,NA,NA,NA,NA,NA,NA,NA,"4.2","8","25","24.45","0.56999999999999995","150"
"60","63",3,52,"WES",9,"Pecos, TX",1129,"acala w 1218",1,NA,NA,NA,NA,NA,NA,NA,"4.4000000000000004","7","21.7","21.3","0.56000000000000005","133"
"60","64",3,52,"WES",9,"Pecos, TX",1129,"acala w 1218",2,NA,NA,NA,NA,NA,NA,NA,"4.2","8","22.1","21.6","0.54","136"
"60","57",3,52,"WES",9,"Pecos, TX",1152,"dpl 458br",1,NA,NA,NA,NA,NA,NA,NA,"5.0999999999999996","8","19.8","19.399999999999999","0.5","109"
"60","58",3,52,"WES",9,"Pecos, TX",1152,"dpl 458br",2,NA,NA,NA,NA,NA,NA,NA,"5.0999999999999996","7.3","20.399999999999999","20","0.5","116"
"60","71",3,52,"WES",9,"Pecos, TX",1166,"phy 72",1,NA,NA,NA,NA,NA,NA,NA,"4.5","8","24.9","24.4","0.54","145"
"60","72",3,52,"WES",9,"Pecos, TX",1166,"phy 72",2,NA,NA,NA,NA,NA,NA,NA,"4.7","8","25.1","24.55","0.56999999999999995","152"
"60","67",3,52,"WES",9,"Pecos, TX",1167,"nm 970513",1,NA,NA,NA,NA,NA,NA,NA,"4.5999999999999996","6","25.3","24.8","0.56000000000000005","156"
"60","68",3,52,"WES",9,"Pecos, TX",1167,"nm 970513",2,NA,NA,NA,NA,NA,NA,NA,"4.5","6","27.6","27","0.55000000000000004","161"
"60","59",3,52,"WES",9,"Pecos, TX",1196,"stv 4892br",1,NA,NA,NA,NA,NA,NA,NA,"5.4","7.5","18.5","18.100000000000001","0.5","108"
"60","60",3,52,"WES",9,"Pecos, TX",1196,"stv 4892br",2,NA,NA,NA,NA,NA,NA,NA,"5.4","7","20.9","20.5","0.5","122"
"60","69",3,52,"WES",9,"Pecos, TX",1197,"nm 970123",1,NA,NA,NA,NA,NA,NA,NA,"4.7","6.5","25.9","25.4","0.56999999999999995","157"
"60","70",3,52,"WES",9,"Pecos, TX",1197,"nm 970123",2,NA,NA,NA,NA,NA,NA,NA,"4.5","6.5","27.8","27.2","0.56000000000000005","159"
"32","29",3,61,"PIM",8,"El Paso, TX",471,"pima s-6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","30",3,61,"PIM",8,"El Paso, TX",471,"pima s-6",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","31",3,61,"PIM",8,"El Paso, TX",615,"pima s-7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","32",3,61,"PIM",8,"El Paso, TX",615,"pima s-7",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,61,"PIM",8,"El Paso, TX",615,"pima s-7",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,61,"PIM",8,"El Paso, TX",615,"pima s-7",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","25",3,61,"PIM",8,"El Paso, TX",1210,"oa 340",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","26",3,61,"PIM",8,"El Paso, TX",1210,"oa 340",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,61,"PIM",8,"El Paso, TX",1210,"oa 340",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,61,"PIM",8,"El Paso, TX",1210,"oa 340",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","27",3,61,"PIM",8,"El Paso, TX",1211,"phy 76",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","28",3,61,"PIM",8,"El Paso, TX",1211,"phy 76",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,61,"PIM",8,"El Paso, TX",1211,"phy 76",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,61,"PIM",8,"El Paso, TX",1211,"phy 76",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","21",3,61,"PIM",8,"El Paso, TX",1218,"ch 007",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","22",3,61,"PIM",8,"El Paso, TX",1218,"ch 007",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,61,"PIM",8,"El Paso, TX",1218,"ch 007",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,61,"PIM",8,"El Paso, TX",1218,"ch 007",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","23",3,61,"PIM",8,"El Paso, TX",1219,"pd 744",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","24",3,61,"PIM",8,"El Paso, TX",1219,"pd 744",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,61,"PIM",8,"El Paso, TX",1219,"pd 744",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,61,"PIM",8,"El Paso, TX",1219,"pd 744",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","9",3,62,"PIM",61,"Maricopa, AZ",471,"pima s-6",1,1.4,89.1,48,9.7,4.1,66,12,"4.0999999999999996","8.5","31.9","31.3","0.69","200"
"73","10",3,62,"PIM",61,"Maricopa, AZ",471,"pima s-6",2,1.3,89.2,46,9.7,4.3,66,12,"4.3","10","30.8","30.15","0.68","194"
"73","11",3,62,"PIM",61,"Maricopa, AZ",615,"pima s-7",1,1.4,89.1,54,9.7,4.4,63,10,"4","8.8000000000000007","31.7","31.1","0.69","193"
"73","12",3,62,"PIM",61,"Maricopa, AZ",615,"pima s-7",2,1.4,88.9,52,9.6,4.2,64,12,"4.4000000000000004","10","32.200000000000003","31.55","0.69","193"
"73","5",3,62,"PIM",61,"Maricopa, AZ",1210,"oa 340",1,1.3,88,51,9.8,4.2,70,10,"4.0999999999999996","8","31.8","31.15","0.68","187"
"73","6",3,62,"PIM",61,"Maricopa, AZ",1210,"oa 340",2,1.3,89.4,48,9.5,4.5,68,11,"4.0999999999999996","9.8000000000000007","27.4","26.85","0.65","186"
"73","7",3,62,"PIM",61,"Maricopa, AZ",1211,"phy 76",1,1.4,89.9,47,9.9,4.2,65,13,"4.4000000000000004","7","30.6","30","0.69","200"
"73","8",3,62,"PIM",61,"Maricopa, AZ",1211,"phy 76",2,1.3,88.4,46,10,4.1,64,13,"4.3","7.5","29.2","28.6","0.69","191"
"73","1",3,62,"PIM",61,"Maricopa, AZ",1218,"ch 007",1,1.3,87.4,46,8.8,3.8,61,12,"3.9","7.3","32.1","31.5","0.69","175"
"73","2",3,62,"PIM",61,"Maricopa, AZ",1218,"ch 007",2,1.4,90.1,47,9.1,4,61,12,"3.9","7","28.9","28.25","0.69","193"
"73","3",3,62,"PIM",61,"Maricopa, AZ",1219,"pd 744",1,1.4,90.2,48,9.2,4,69,10,"4.4000000000000004","6.8","35.4","34.700000000000003","0.7","195"
"73","4",3,62,"PIM",61,"Maricopa, AZ",1219,"pd 744",2,1.4,90.2,50,9.8,4,71,10,"4.4000000000000004","7","31.6","30.95","0.75","201"
"60","73",3,71,"RHQ",11,"Lubbock, TX",1128,"acala 1517-99",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","74",3,71,"RHQ",11,"Lubbock, TX",1128,"acala 1517-99",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","85",3,71,"RHQ",11,"Lubbock, TX",1140,"delta pearl",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","86",3,71,"RHQ",11,"Lubbock, TX",1140,"delta pearl",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1140,"delta pearl",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1140,"delta pearl",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","75",3,71,"RHQ",11,"Lubbock, TX",1152,"dpl 458br",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","76",3,71,"RHQ",11,"Lubbock, TX",1152,"dpl 458br",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1152,"dpl 458br",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1152,"dpl 458br",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","93",3,71,"RHQ",11,"Lubbock, TX",1158,"psc 355",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","94",3,71,"RHQ",11,"Lubbock, TX",1158,"psc 356",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1158,"psc 357",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1158,"psc 358",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","77",3,71,"RHQ",11,"Lubbock, TX",1196,"stv 4892br",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","78",3,71,"RHQ",11,"Lubbock, TX",1196,"stv 4892br",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1196,"stv 4892br",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1196,"stv 4892br",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","89",3,71,"RHQ",11,"Lubbock, TX",1201,"dpl 491",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","90",3,71,"RHQ",11,"Lubbock, TX",1201,"dpl 491",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1201,"dpl 491",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1201,"dpl 491",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","87",3,71,"RHQ",11,"Lubbock, TX",1224,"dp 555rr",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","88",3,71,"RHQ",11,"Lubbock, TX",1224,"dp 555rr",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1224,"dp 555rr",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1224,"dp 555rr",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","109",3,71,"RHQ",11,"Lubbock, TX",1230,"tam 96 wd-18",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","110",3,71,"RHQ",11,"Lubbock, TX",1230,"tam 96 wd-18",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1230,"tam 96 wd-18",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1230,"tam 96 wd-18",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","79",3,71,"RHQ",11,"Lubbock, TX",1238,"fm 960",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","80",3,71,"RHQ",11,"Lubbock, TX",1238,"fm 960",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1238,"fm 960",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1238,"fm 960",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","81",3,71,"RHQ",11,"Lubbock, TX",1239,"fm 958bt",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","82",3,71,"RHQ",11,"Lubbock, TX",1239,"fm 958bt",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1239,"fm 958bt",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1239,"fm 958bt",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","83",3,71,"RHQ",11,"Lubbock, TX",1240,"fm 800",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","84",3,71,"RHQ",11,"Lubbock, TX",1240,"fm 800",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1240,"fm 800",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1240,"fm 800",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","91",3,71,"RHQ",11,"Lubbock, TX",1241,"dp 444br",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","92",3,71,"RHQ",11,"Lubbock, TX",1241,"dp 444br",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1241,"dp 444br",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1241,"dp 444br",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","95",3,71,"RHQ",11,"Lubbock, TX",1242,"ar 9203-17-12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","96",3,71,"RHQ",11,"Lubbock, TX",1242,"ar 9203-17-12",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1242,"ar 9203-17-12",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1242,"ar 9203-17-12",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","97",3,71,"RHQ",11,"Lubbock, TX",1243,"syngenta n 2429",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","98",3,71,"RHQ",11,"Lubbock, TX",1243,"syngenta n 2429",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1243,"syngenta n 2429",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1243,"syngenta n 2429",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","99",3,71,"RHQ",11,"Lubbock, TX",1244,"ga 200009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","100",3,71,"RHQ",11,"Lubbock, TX",1244,"ga 200009",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1244,"ga 200009",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1244,"ga 200009",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","101",3,71,"RHQ",11,"Lubbock, TX",1245,"ga 98 0 66",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","102",3,71,"RHQ",11,"Lubbock, TX",1245,"ga 98 0 66",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1245,"ga 98 0 66",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1245,"ga 98 0 66",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","103",3,71,"RHQ",11,"Lubbock, TX",1246,"md 832n",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","104",3,71,"RHQ",11,"Lubbock, TX",1246,"md 832n",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1246,"md 832n",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1246,"md 832n",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","105",3,71,"RHQ",11,"Lubbock, TX",1247,"stx 104",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","106",3,71,"RHQ",11,"Lubbock, TX",1247,"stx 104",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1247,"stx 104",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1247,"stx 104",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","107",3,71,"RHQ",11,"Lubbock, TX",1248,"stx 108",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","108",3,71,"RHQ",11,"Lubbock, TX",1248,"stx 108",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1248,"stx 108",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1248,"stx 108",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","111",3,71,"RHQ",11,"Lubbock, TX",1249,"fm 832ll",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","112",3,71,"RHQ",11,"Lubbock, TX",1249,"fm 832ll",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1249,"fm 832ll",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",3,71,"RHQ",11,"Lubbock, TX",1249,"fm 832ll",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","61",3,71,"RHQ",19,"College Station, TX",1128,"acala 1517-99",1,1.2,82.5,32,7.9,3.8,65,6.4,"5.2","7.3","20.2","19.75","0.56000000000000005","117"
"26","62",3,71,"RHQ",19,"College Station, TX",1128,"acala 1517-99",3,1.2,83.7,32,7.9,3.9,65,6.3,"5.2","7","22.1","21.65","0.54","121"
"26","73",3,71,"RHQ",19,"College Station, TX",1140,"delta pearl",1,1.1,81.6,28,7.4,4.3,71,4.8,"5.3","7.8","18.3","17.899999999999999","0.55000000000000004","95"
"26","74",3,71,"RHQ",19,"College Station, TX",1140,"delta pearl",3,1.1,81.9,26,7.2,4.7,71,5.8,"5","7.3","18.100000000000001","17.7","0.52","105"
"26","63",3,71,"RHQ",19,"College Station, TX",1152,"dpl 458br",1,1,81.7,26,8.3,4.5,71,6.5,"5.3","9.8000000000000007","17.600000000000001","17.2","0.54","103"
"26","64",3,71,"RHQ",19,"College Station, TX",1152,"dpl 458br",3,1.1,81,29,8.1,4.8,71,5.9,"5.2","9.3000000000000007","17.5","17.100000000000001","0.53","103"
"26","81",3,71,"RHQ",19,"College Station, TX",1158,"psc 355",1,1.1,83,27,8.7,5,65,6.8,"5","7","16.600000000000001","16.3","0.54","100"
"26","82",3,71,"RHQ",19,"College Station, TX",1158,"psc 356",3,1.1,83.9,28,8.9,4.8,66,6.4,"4.8","6.3","18.399999999999999","17.95","0.54","108"
"26","65",3,71,"RHQ",19,"College Station, TX",1196,"stv 4892br",1,1,82.9,29,8.7,4.8,68,6.8,"5.3","6.5","20.9","20.45","0.54","114"
"26","66",3,71,"RHQ",19,"College Station, TX",1196,"stv 4892br",3,1.1,82.1,28,8.7,4.8,66,5.9,".",".",".",".",".","."
"26","77",3,71,"RHQ",19,"College Station, TX",1201,"dpl 491",1,1.2,82.2,31,7.5,4.6,69,6.8,"5.2","9.3000000000000007","18","17.600000000000001","0.55000000000000004","100"
"26","78",3,71,"RHQ",19,"College Station, TX",1201,"dpl 491",3,1.2,81.7,29,7.5,4.7,68,6.7,"4.9000000000000004","9","19","18.55","0.55000000000000004","108"
"26","75",3,71,"RHQ",19,"College Station, TX",1224,"dp 555rr",1,1.1,81.2,26,7.2,4.6,71,5.8,"4.8","6","21","20.55","0.54","115"
"26","76",3,71,"RHQ",19,"College Station, TX",1224,"dp 555rr",3,1.1,81.5,24,7.2,4.5,68,5.8,"4.9000000000000004","6.5","19","18.55","0.54","115"
"26","97",3,71,"RHQ",19,"College Station, TX",1230,"tam 96 wd-18",1,1.2,82.5,27,7.7,4.3,67,6.5,"5","8","19.600000000000001","19.2","0.56999999999999995","118"
"26","98",3,71,"RHQ",19,"College Station, TX",1230,"tam 96 wd-18",3,1.2,81.6,26,7.9,4.1,65,5.8,"5.0999999999999996","8.5","18.5","18.100000000000001","0.56999999999999995","115"
"26","67",3,71,"RHQ",19,"College Station, TX",1238,"fm 960",1,1.1,83.2,34,7.7,4.3,69,6,"4.5","7.3","23.4","22.9","0.56000000000000005","129"
"26","68",3,71,"RHQ",19,"College Station, TX",1238,"fm 960",3,1.1,83.2,34,7.7,4.1,67,5.6,"4.4000000000000004","6","21.8","21.35","0.55000000000000004","117"
"26","69",3,71,"RHQ",19,"College Station, TX",1239,"fm 958bt",1,1,80.7,33,8.1,4.7,71,7,"5","8.3000000000000007","20.100000000000001","19.7","0.56000000000000005","126"
"26","70",3,71,"RHQ",19,"College Station, TX",1239,"fm 958bt",3,1.1,82.4,32,7.5,4.2,66,5.7,"5","7.3","20.5","20.05","0.55000000000000004","119"
"26","71",3,71,"RHQ",19,"College Station, TX",1240,"fm 800",1,1.2,84.7,29,7.5,4,72,5.8,"5.2","7.8","19.5","19.05","0.52","108"
"26","72",3,71,"RHQ",19,"College Station, TX",1240,"fm 800",3,1.2,83,30,7.7,4.2,68,6.1,"4.9000000000000004","7.8","19.2","18.8","0.52","93"
"26","79",3,71,"RHQ",19,"College Station, TX",1241,"dp 444br",1,1.1,83.2,27,7.5,3.5,68,6.3,"4.8","8","17.3","17","0.55000000000000004","113"
"26","80",3,71,"RHQ",19,"College Station, TX",1241,"dp 444br",3,1.1,82.7,25,7.5,3.9,70,6.7,"4.7","7","19.3","18.850000000000001","0.54","107"
"26","83",3,71,"RHQ",19,"College Station, TX",1242,"ar 9203-17-12",1,1.1,83.1,33,7.9,4.3,68,6.6,"4.8","6.3","20.3","19.850000000000001","0.56000000000000005","108"
"26","84",3,71,"RHQ",19,"College Station, TX",1242,"ar 9203-17-12",3,1.1,83.2,32,7.4,4,65,5.9,"5","5.8","20.7","20.3","0.55000000000000004","113"
"26","85",3,71,"RHQ",19,"College Station, TX",1243,"syngenta n 2429",1,1.1,84.5,31,8.7,4.6,61,5.7,"4.5","6.3","23","22.5","0.56000000000000005","139"
"26","86",3,71,"RHQ",19,"College Station, TX",1243,"syngenta n 2429",3,1.1,84.3,29,8.9,4.5,66,6.1,"4.4000000000000004","6.8","24.2","23.65","0.56000000000000005","138"
"26","87",3,71,"RHQ",19,"College Station, TX",1244,"ga 200009",1,1.1,82.3,30,7.7,4.8,68,7.2,"4.8","6","21.7","21.25","0.56000000000000005","127"
"26","88",3,71,"RHQ",19,"College Station, TX",1244,"ga 200009",3,1.1,82.2,31,7.7,4.6,67,5.9,"4.9000000000000004","6","22.4","21.95","0.54","125"
"26","89",3,71,"RHQ",19,"College Station, TX",1245,"ga 98 0 66",1,1.1,83.1,32,8.1,4.3,63,6.5,"4.7","5","23.8","23.25","0.57999999999999996","140"
"26","90",3,71,"RHQ",19,"College Station, TX",1245,"ga 98 0 66",3,1.1,82.7,29,7.7,4.2,68,6.2,"4.4000000000000004","6","21.9","21.5","0.56999999999999995","144"
"26","91",3,71,"RHQ",19,"College Station, TX",1246,"md 832n",1,1.2,82.4,29,7.5,4.2,70,6.1,"4.7","6.8","21.4","20.95","0.55000000000000004","123"
"26","92",3,71,"RHQ",19,"College Station, TX",1246,"md 832n",3,1.1,82.6,29,7.5,4.2,66,6.2,"4.8","6.8","19.399999999999999","18.95","0.56999999999999995","124"
"26","93",3,71,"RHQ",19,"College Station, TX",1247,"stx 104",1,1.1,81.8,31,7.7,5.1,68,6.7,"4.8","7.5","20.9","20.45","0.55000000000000004","121"
"26","94",3,71,"RHQ",19,"College Station, TX",1247,"stx 104",3,1,82.1,31,7.7,4.8,69,6.4,"4.8","7.3","20","19.55","0.56999999999999995","115"
"26","95",3,71,"RHQ",19,"College Station, TX",1248,"stx 108",1,1.1,83.3,26,7.5,4.5,69,6,"5","7.8","19.2","18.75","0.56000000000000005","117"
"26","96",3,71,"RHQ",19,"College Station, TX",1248,"stx 108",3,1.1,83.1,28,7.5,4.3,69,5.5,"5.0999999999999996","7.3","19.2","18.75","0.55000000000000004","115"
"26","99",3,71,"RHQ",19,"College Station, TX",1249,"fm 832ll",1,1.2,83.4,30,7.5,4.3,66,1.4,"5.0999999999999996","8.5","19.399999999999999","18.95","0.56999999999999995","116"
"26","100",3,71,"RHQ",19,"College Station, TX",1249,"fm 832ll",3,1.2,83.5,29,7.4,4,65,5.5,"4.9000000000000004","8.8000000000000007","19.2","18.75","0.55000000000000004","113"
"26","101",3,71,"RHQ",19,"College Station, TX",1250,"dpl rr",0,NA,NA,NA,NA,NA,NA,NA,"5.3","9.3000000000000007","20.5","20.05","0.56999999999999995","109"
"26","102",3,71,"RHQ",19,"College Station, TX",1250,"dpl rr",0,NA,NA,NA,NA,NA,NA,NA,"4.7","9","20","19.55","0.56000000000000005","114"
"80","56",3,71,"RHQ",23,"Bossier City, LA",1124,"pd 5582sel",2,1.1,81.8,31,7.2,5,74,6.2,"4.9000000000000004","7","20.9","20.5","0.55000000000000004","119"
"80","41",3,71,"RHQ",23,"Bossier City, LA",1128,"acala 1517-99",1,1.2,84.9,39,8.3,4.4,70,6.9,"5.0999999999999996","7","20.2","19.8","0.53","126"
