"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","ui","t1","e1","mic","uhm_mot","ui_mot","str_mpt","rd_mot","b_mot","mic_mot"
"85",170,"ARI",182,"Maricopa, AZ","469",1,136,1.16,0.54,46,19.7,5.5,5,1.22,82,28,77.5,6.6,5
"85",170,"ARI",182,"Maricopa, AZ","469",2,135,1.15,0.53,46,19.7,5.3,5.3,1.21,84,22,77.5,5.8,5
"85",170,"ARI",182,"Maricopa, AZ","570",1,139,1.19,0.55,46,19.7,5.1,4.7,1.22,83,25,74,6.4,5
"85",170,"ARI",182,"Maricopa, AZ","570",2,144,1.18,0.52,43,20.9,5.2,5.2,1.24,83,27,73.5,6.8,5.1
"85",170,"ARI",182,"Maricopa, AZ","574",1,139,1.12,0.53,47,19.5,5.9,5.1,1.14,81,26,74,6.8,5.1
"85",170,"ARI",182,"Maricopa, AZ","574",2,138,1.06,0.5,47,19.3,5.5,5.1,1.17,83,26,74.5,7.2,5
"85",170,"ARI",182,"Maricopa, AZ","575",1,129,1.13,0.54,47,19.4,5,4.8,1.14,81,24,73.5,6,4.6
"85",170,"ARI",182,"Maricopa, AZ","575",2,125,1.14,0.52,46,18.9,5.5,4.8,1.17,84,23,73,5.4,4.8
"85",170,"ARI",182,"Maricopa, AZ","593",1,158,1.18,0.57,48,22.7,5.4,4.9,1.24,82,27,75,7,4.9
"85",170,"ARI",182,"Maricopa, AZ","593",2,158,1.18,0.57,47,22.8,5.5,4.8,1.23,84,26,73,6.8,5.2
"85",170,"ARI",182,"Maricopa, AZ","603",1,136,1.12,0.53,47,19.9,5.3,4.7,1.16,82,23,74,6.4,4.8
"85",170,"ARI",182,"Maricopa, AZ","603",2,140,1.14,0.54,47,19.5,5.4,5.8,1.2,82,26,75,6.8,4.7
"85",170,"ARI",182,"Maricopa, AZ","611",1,132,1.14,0.54,47,19.7,5.8,5.1,1.18,82,25,75.5,5.8,5.1
"85",170,"ARI",182,"Maricopa, AZ","611",2,130,1.15,0.54,47,19.7,5.3,5,1.17,82,26,72,6.6,4.3
"85",170,"ARI",182,"Maricopa, AZ","635",1,130,1.06,0.52,48,20.3,5.6,5,1.09,82,26,72.5,6.2,5
"85",170,"ARI",182,"Maricopa, AZ","635",2,130,1.09,0.5,46,18.8,5.4,5.4,1.09,83,25,72.5,6.4,5.3
"85",170,"ARI",182,"Maricopa, AZ","638",1,131,1.16,0.57,48,18.5,5.8,4.9,1.19,84,27,70.5,7.8,4.3
"85",170,"ARI",182,"Maricopa, AZ","638",2,132,1.12,0.53,47,19.8,5.9,4.6,1.11,82,24,72,6.8,4.9
"85",170,"ARI",182,"Maricopa, AZ","649",1,143,1.15,0.55,48,21.8,5.6,5.2,1.1,82,29,73,6.8,5
"85",170,"ARI",182,"Maricopa, AZ","649",2,141,1.16,0.54,46,22.3,5.4,4.6,1.19,82,25,71.5,6.2,4.9
"85",170,"ARI",182,"Maricopa, AZ","666",1,144,1.14,0.54,47,20.2,5.3,4.8,1.17,82,27,74,7.4,4.2
"85",170,"ARI",182,"Maricopa, AZ","666",2,144,1.14,0.56,48,20.2,5.3,4.9,1.1,82,26,76.5,8,4.8
"85",170,"ARI",182,"Maricopa, AZ","670",1,128,1.14,0.53,46,19.8,5.3,4.8,1.22,81,27,74,7,5.1
"85",170,"ARI",182,"Maricopa, AZ","670",2,132,1.14,0.54,47,19.2,5.5,5.3,1.17,82,26,76,7.4,5.1
"85",170,"ARI",182,"Maricopa, AZ","679",1,172,1.17,0.6,51,22,5.5,4.9,1.19,86,28,75.5,7,4.6
"85",170,"ARI",182,"Maricopa, AZ","679",2,172,1.17,0.6,51,22.6,5.7,5.1,1.17,85,30,76,6.8,4.7
"85",170,"ARI",182,"Maricopa, AZ","689",1,125,1.15,0.53,46,18.7,6,5,1.15,80,23,76.5,5.8,4.7
"85",170,"ARI",182,"Maricopa, AZ","689",2,129,1.15,0.53,45,19.8,5.4,5.3,1.23,83,26,75,6.4,5
"85",170,"ARI",182,"Maricopa, AZ","696",1,131,1.18,0.56,47,19,5.2,5,1.17,82,25,73.5,5.8,4.8
"85",170,"ARI",182,"Maricopa, AZ","696",2,133,1.15,0.54,47,19.9,5.2,4.9,1.2,83,28,74.5,6.4,5
"85",170,"ARI",182,"Maricopa, AZ","697",1,123,1.12,0.53,46,18.9,5.4,5.1,1.14,82,23,72.5,6.2,5
"85",170,"ARI",182,"Maricopa, AZ","697",2,127,1.17,0.54,46,19.2,5.5,5,1.22,83,29,72.5,7,4.7
"85",170,"ARI",182,"Maricopa, AZ","720",1,140,1.17,0.55,47,18.7,5.2,4.9,1.18,82,25,75,7,4.4
"85",170,"ARI",182,"Maricopa, AZ","720",2,139,1.14,0.53,46,20.8,5.2,4.6,1.22,83,24,74.5,6.6,4.6
"85",170,"ARI",182,"Maricopa, AZ","721",1,138,1.1,0.52,47,20.7,5.6,4.7,1.12,82,25,75,6,4.7
"85",170,"ARI",182,"Maricopa, AZ","721",2,132,1.09,0.5,46,20.5,5.5,4.9,1.14,82,24,73,7,4.7
"85",170,"ARI",182,"Maricopa, AZ","722",1,138,1.16,0.56,48,20.7,5,5,1.19,83,26,75,6.6,4.8
"85",170,"ARI",182,"Maricopa, AZ","722",2,142,1.12,0.52,46,19.7,5.4,5.2,1.17,83,25,73.5,6.6,5.1
"85",170,"ARI",182,"Maricopa, AZ","723",1,134,1.14,0.54,47,20.8,6.2,5,1.19,83,24,78.5,6.8,5
"85",170,"ARI",182,"Maricopa, AZ","723",2,138,1.13,0.53,47,20.1,5.8,5,1.12,83,26,77.5,6.6,4.8
"85",170,"ARI",182,"Maricopa, AZ","724",1,130,1.16,0.54,46,18.6,6.5,4.8,1.21,82,26,74.5,6.2,4.7
"85",170,"ARI",182,"Maricopa, AZ","724",2,127,1.17,0.54,46,18.4,7,4.6,1.18,82,26,77,6.2,4.7
"85",170,"ARI",182,"Maricopa, AZ","725",1,130,1.19,0.58,48,18.7,6.7,4.8,1.16,81,26,74,7.2,4.9
"85",170,"ARI",182,"Maricopa, AZ","725",2,132,1.18,0.57,48,19.1,6.4,4.7,1.21,83,27,70,7.4,4.9
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
