"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","t1","e1","mic","elg_star","ui_spin","str_spin","rd_spin","b_spin","mic_spin"
"90",52,"WES",7,"University Park, NM",749,2,"149",1.16,0.59,197,8.3,4.1,9.1,63.2,28.5,85.6,7.8,4.1
"90",52,"WES",7,"University Park, NM",756,1,"164",1.17,0.61,249,8.3,4.2,9.7,79.7,34.6,87.5,8.8,4
"90",52,"WES",7,"University Park, NM",756,2,"155",1.18,0.62,220,8.3,4,9.1,64,30.1,86.4,7,3.8
"90",52,"WES",7,"University Park, NM",788,1,"141",1.18,0.61,223,7.3,4.7,9.1,76.4,30.7,86.5,8.6,4.4
"90",52,"WES",7,"University Park, NM",788,2,"141",1.17,0.6,218,8.5,4.1,8.9,65.3,27.8,86.1,7,4
"90",52,"WES",7,"University Park, NM",826,1,"141",1.24,0.66,210,8.3,4.5,9.5,75.9,31.9,87.9,8,4.2
"90",52,"WES",7,"University Park, NM",826,2,"144",1.19,0.61,213,8.5,3.9,8.9,64.7,27.9,86.5,7.5,4
"90",52,"WES",8,"EL Paso, TX(irri)",450,1,"115",1.13,0.56,184,8,3.8,8.9,77.5,27.4,84.1,7.4,4.2
"90",52,"WES",8,"EL Paso, TX(irri)",450,2,"107",1.12,0.55,186,7.8,4.5,9.1,78.9,27,83.5,8.2,4.5
"90",52,"WES",8,"EL Paso, TX(irri)",477,1,"131",1.17,0.57,234,7.8,4,9.2,77.9,31.3,83.5,6.7,4
"90",52,"WES",8,"EL Paso, TX(irri)",477,2,"135",1.15,0.56,219,8,4.1,9.2,76.5,29.9,83.8,7,4.1
"90",52,"WES",8,"EL Paso, TX(irri)",578,1,"113",1.07,0.56,199,10,4.5,10,77,30.4,84.1,7.5,4.6
"90",52,"WES",8,"EL Paso, TX(irri)",578,2,"116",1.06,0.55,208,10.3,5,9.9,77.5,28.6,84.6,7.9,4.9
"90",52,"WES",8,"EL Paso, TX(irri)",649,1,"127",1.11,0.55,217,9,4.4,9.6,77.8,29.4,84.6,7.8,4.4
"90",52,"WES",8,"EL Paso, TX(irri)",649,2,"120",1.11,0.56,205,8.8,4.4,9.2,80.6,30.2,84.7,8.5,4.3
"90",52,"WES",8,"EL Paso, TX(irri)",689,1,"101",1.15,0.55,171,9.8,4.1,9.6,77.3,26,83.8,6.9,4.3
"90",52,"WES",8,"EL Paso, TX(irri)",689,2,"108",1.15,0.56,170,9.5,4.1,10,77.6,25.9,84,7.3,4.3
"90",52,"WES",8,"EL Paso, TX(irri)",706,1,"119",1.14,0.55,185,7.8,4.6,9.1,75.7,28.7,84.5,7.3,4.6
"90",52,"WES",8,"EL Paso, TX(irri)",706,2,"122",1.14,0.56,203,7,4.5,8.8,77,28.2,84.8,7.3,4.5
"90",52,"WES",8,"EL Paso, TX(irri)",731,1,"131",1.17,0.56,214,7.5,4.4,9.2,76,32.4,84.5,8.2,4.4
"90",52,"WES",8,"EL Paso, TX(irri)",731,2,"136",1.17,0.57,213,7.5,4,9.1,76.9,31.8,84,7.6,4.1
"90",52,"WES",8,"EL Paso, TX(irri)",741,1,"121",1.12,0.55,198,9.5,4.8,9.5,78.1,31.8,83.7,9,4.8
"90",52,"WES",8,"EL Paso, TX(irri)",741,2,"125",1.12,0.56,209,9.3,4.4,9.6,79,23.3,85.5,7.8,8.1
"90",52,"WES",8,"EL Paso, TX(irri)",749,1,"136",1.13,0.58,222,7.8,4.5,9.5,80.3,33.4,85.1,8,4.4
"90",52,"WES",8,"EL Paso, TX(irri)",749,2,"141",1.13,0.58,210,8.5,4.6,9.1,78.7,30.6,83.5,8.2,4.6
"90",52,"WES",8,"EL Paso, TX(irri)",756,1,"146",1.15,0.6,219,8.3,4.3,9.4,77,33,86.3,7.7,4.2
"90",52,"WES",8,"EL Paso, TX(irri)",756,2,"146",1.15,0.58,241,7.5,4.3,9.3,73,31.4,85.7,7.2,4.2
"90",52,"WES",8,"EL Paso, TX(irri)",788,1,"132",1.15,0.58,226,8.3,4.1,9.1,77.7,33.3,85.6,8.6,4.3
"90",52,"WES",8,"EL Paso, TX(irri)",788,2,"138",1.15,0.58,244,8.5,4.4,9.3,78.5,32.5,85.4,8.3,4.4
"90",52,"WES",8,"EL Paso, TX(irri)",826,1,"140",1.17,0.58,241,8,4.6,9.3,74.4,31.6,86.1,6.7,4.6
"90",52,"WES",8,"EL Paso, TX(irri)",826,2,"145",1.17,0.59,243,7.8,4.3,9.3,77,34.3,86,7.5,4.3
"90",52,"WES",9,"Pecos, TX(irr)",450,2,"123",1.07,0.52,185,7.3,4.5,9,78.1,24.5,82.7,8.3,4.4
"90",52,"WES",9,"Pecos, TX(irr)",450,4,"119",1.06,0.54,188,6.5,4.4,8.8,78.7,24.7,84.5,8.3,4.4
"90",52,"WES",9,"Pecos, TX(irr)",477,2,"153",1.18,0.58,240,6.8,3.8,9.2,78.3,31.2,85.5,7.4,3.7
"90",52,"WES",9,"Pecos, TX(irr)",477,4,"152",1.2,0.6,239,7.5,3.7,9.1,78.7,30,84.6,8.1,3.7
"90",52,"WES",9,"Pecos, TX(irr)",578,2,"116",1.07,0.55,221,9,4.8,9.6,77.5,27.7,84.2,8,4.7
"90",52,"WES",9,"Pecos, TX(irr)",578,4,"122",1.06,0.53,216,8.8,4.5,8.7,70.7,30.3,83.5,7.5,4.2
"90",52,"WES",9,"Pecos, TX(irr)",649,2,"140",1.13,0.55,229,7.8,4.4,9.8,78.4,30.4,85.1,8.7,4.3
"90",52,"WES",9,"Pecos, TX(irr)",649,4,"141",1.14,0.57,228,8,4.5,9.7,79.7,30.5,84.4,8.6,4.3
"90",52,"WES",9,"Pecos, TX(irr)",689,2,"107",1.12,0.52,175,9.8,4.6,9.8,79.6,22.6,84,8.4,4.5
"90",52,"WES",9,"Pecos, TX(irr)",689,4,"115",1.12,0.53,177,10.5,4.6,9.7,78.8,21.1,83.7,8.6,4.5
"90",52,"WES",9,"Pecos, TX(irr)",706,2,"137",1.12,0.56,210,6.8,4.6,8.9,78.2,27.4,84.6,8.5,4.4
"90",52,"WES",9,"Pecos, TX(irr)",706,4,"131",1.13,0.55,212,6.5,4.8,8.8,78.2,27.5,84.5,8.1,4.7
"90",52,"WES",9,"Pecos, TX(irr)",731,2,"143",1.12,0.52,246,7,4.3,8.8,75.5,30.1,84.6,8,4.2
"90",52,"WES",9,"Pecos, TX(irr)",731,4,"148",1.15,0.54,240,6.5,4.3,8.8,63.1,32.4,84.6,5.5,4.1
"90",52,"WES",9,"Pecos, TX(irr)",741,2,"137",1.13,0.55,210,7.3,4.7,9.8,78.8,29.7,83.9,8.5,4.6
"90",52,"WES",9,"Pecos, TX(irr)",741,4,"143",1.14,0.57,209,8.3,5,9.6,78.2,30.7,84.6,8.6,4.5
"90",52,"WES",9,"Pecos, TX(irr)",749,2,"149",1.08,0.55,217,7.8,4.6,9.3,79.4,29.7,84.9,8.4,4.7
"90",52,"WES",9,"Pecos, TX(irr)",749,4,"153",1.11,0.56,226,6.5,4.5,9.1,79.7,31.9,85.4,8.1,4.4
"90",52,"WES",9,"Pecos, TX(irr)",756,2,"160",1.14,0.58,272,6,4.2,9.2,77.2,35.1,85.7,8.1,4.3
"90",52,"WES",9,"Pecos, TX(irr)",756,4,"152",1.15,0.58,250,7.5,4.3,9.5,78.6,34.6,85.3,8.4,4.3
"90",52,"WES",9,"Pecos, TX(irr)",788,2,"153",1.14,0.56,233,5.8,4.5,8.8,77.9,31.6,85.3,8.3,4.4
"90",52,"WES",9,"Pecos, TX(irr)",788,4,"146",1.14,0.56,241,6.5,4.3,8.8,76.6,29.7,85.8,8.7,4.2
"90",52,"WES",9,"Pecos, TX(irr)",826,2,"150",1.17,0.58,235,7.3,4.2,9.2,77.7,32,85.6,8,4.2
"90",52,"WES",9,"Pecos, TX(irr)",826,4,"157",1.16,0.57,238,6,4.2,8.8,78.4,33.4,86.6,8.2,4.1
"90",52,"WES",40,"Artesia, NM(irri)",477,1,"146",1.17,0.63,213,9.3,4.1,9.7,78.2,31.2,86.6,8,4
"90",52,"WES",40,"Artesia, NM(irri)",477,2,"141",1.15,0.58,227,8.5,4.2,9.2,78.5,30.6,85.3,8.1,4.1
"90",52,"WES",40,"Artesia, NM(irri)",578,1,"123",1.13,0.6,189,11.5,4.6,10,77.3,26.4,85.1,8.3,4.3
"90",52,"WES",40,"Artesia, NM(irri)",578,2,"119",1.07,0.56,202,10.5,4.9,10,74.5,30.6,83.1,8.4,4.8
"90",52,"WES",40,"Artesia, NM(irri)",649,1,"156",1.18,0.62,227,9.8,4,9.7,78.4,31.7,86.9,8.5,3.5
"90",52,"WES",40,"Artesia, NM(irri)",649,2,"171",1.14,0.6,261,8.5,4.4,9.5,76.8,29.8,87.1,8.1,4.1
"90",52,"WES",40,"Artesia, NM(irri)",689,1,"117",1.16,0.56,181,10.8,4.2,10,77.7,23.6,85.9,8.8,3.9
"90",52,"WES",40,"Artesia, NM(irri)",689,2,"111",1.14,0.55,183,10,4.6,10,76.7,25.2,83.7,9.3,4.5
"90",52,"WES",40,"Artesia, NM(irri)",706,1,"134",1.13,0.57,206,8.5,4.8,9.2,76.9,26.9,85.6,9,4.7
"90",52,"WES",40,"Artesia, NM(irri)",706,2,"130",1.12,0.56,208,7.8,4.9,9.1,74.9,28.4,83.7,9.2,4.5
"90",52,"WES",40,"Artesia, NM(irri)",731,1,"140",1.18,0.57,222,9.3,4,8.9,76.1,28.3,86.6,9.2,3.8
"90",52,"WES",40,"Artesia, NM(irri)",731,2,"148",1.2,0.61,242,8.8,4.5,9.2,75.7,31.6,85.2,8.9,4.4
"90",52,"WES",40,"Artesia, NM(irri)",741,1,"138",1.12,0.57,222,9.5,4.4,9.5,76.6,27.8,86.2,9.1,4.2
"90",52,"WES",40,"Artesia, NM(irri)",741,2,"127",1.15,0.58,209,9.5,4.9,10,76.3,31.3,85.2,9.4,4.8
"90",52,"WES",40,"Artesia, NM(irri)",741,3,"121",1.11,0.56,188,8.5,4.1,9.4,76.9,26.8,84.4,8.4,4.2
"90",52,"WES",40,"Artesia, NM(irri)",741,4,"126",1.08,0.57,189,8.8,4.3,9.3,77.1,27.2,84.9,8.6,4.3
"90",52,"WES",40,"Artesia, NM(irri)",749,1,"137",1.16,0.58,195,9.3,3.4,9.6,79.7,25.9,87,9.2,3.5
"90",52,"WES",40,"Artesia, NM(irri)",749,2,"132",1.11,0.57,212,9.5,4.3,10,78.1,30.2,86.1,9,4.2
"90",52,"WES",40,"Artesia, NM(irri)",756,1,"147",1.15,0.6,208,8.8,4,9.6,78.8,27.1,87,8.7,3.9
"90",52,"WES",40,"Artesia, NM(irri)",756,2,"147",1.14,0.61,217,8.5,4.5,9.6,78.3,32.4,86.6,8.5,3.9
"90",52,"WES",40,"Artesia, NM(irri)",788,1,"152",1.18,0.62,219,9,4.4,9.5,77.1,32.1,86.7,8.8,4.1
"90",52,"WES",40,"Artesia, NM(irri)",788,2,"148",1.21,0.63,223,9,4.4,9.4,75.1,32.8,87.9,9.6,3.8
"90",52,"WES",40,"Artesia, NM(irri)",826,1,"151",1.19,0.62,224,8.8,4.1,9.6,78.6,30.7,87.8,8.6,4.1
"90",52,"WES",40,"Artesia, NM(irri)",826,2,"158",1.22,0.63,230,9.3,4.5,9.7,79.5,31.6,86.1,8.8,4.2
"90",61,"PIM",42,"Yuma, AZ",471,1,"183",1.31,0.62,325,7.8,3.9,9.6,70.8,37.6,86.2,10,3.8
"90",61,"PIM",42,"Yuma, AZ",471,2,"190",1.35,0.65,312,8,3.9,9.7,69.7,41,87.4,11,3.7
"90",61,"PIM",42,"Yuma, AZ",615,1,"187",1.33,0.63,320,7.3,4.2,9.7,71.9,44.5,86.7,10,4
"90",61,"PIM",42,"Yuma, AZ",615,2,"194",1.38,0.66,329,7.5,4.1,9.4,71.7,41.9,87.4,10,3.9
"90",61,"PIM",42,"Yuma, AZ",746,1,"182",1.35,0.65,325,8,4.2,10,74.5,45.8,87,7.5,4
"90",61,"PIM",42,"Yuma, AZ",746,2,"192",1.34,0.68,316,8,3.9,9.7,76.4,41.7,88,8.8,3.9
"90",61,"PIM",42,"Yuma, AZ",801,1,"198",1.33,0.65,295,8,3.7,9.3,76.8,39,86.4,9.7,3.6
"90",61,"PIM",42,"Yuma, AZ",801,2,"200",1.31,0.62,314,7.5,3.8,9.3,77.2,37.5,86.1,8.8,3.6
"90",61,"PIM",42,"Yuma, AZ",803,1,"190",1.32,0.64,305,7.8,4,9.9,73.8,46,86.3,9.8,3.9
"90",61,"PIM",42,"Yuma, AZ",803,2,"195",1.3,0.63,321,8,4.2,9.4,72.1,42.2,84.7,10,3.8
"90",61,"PIM",42,"Yuma, AZ",814,1,"199",1.38,0.66,335,8,4.1,9.9,73.6,44.9,87.7,9.7,3.8
"90",61,"PIM",42,"Yuma, AZ",814,2,"194",1.34,0.67,328,7.3,4,9.9,75.3,43.1,87.6,8.9,3.8
"90",61,"PIM",44,"Marana, AZ",471,1,"185",1.4,0.68,309,8.5,4.2,9.6,66.3,41.2,85.7,12,4.2
"90",61,"PIM",44,"Marana, AZ",471,2,"181",1.35,0.63,300,9,4,10,66.7,39.7,86.5,13,4
"90",61,"PIM",44,"Marana, AZ",615,1,"193",1.36,0.65,330,8,4.3,9.9,65.7,45.2,87.4,12,4.1
"90",61,"PIM",44,"Marana, AZ",615,2,"197",1.32,0.61,315,8.3,4,10,67,51.3,86.7,12,3.9
"90",61,"PIM",44,"Marana, AZ",746,1,"192",1.37,0.65,333,8.3,4.3,9.8,75.3,45.6,88.1,9.6,4.1
"90",61,"PIM",44,"Marana, AZ",746,2,"199",1.41,0.7,309,8.3,4.3,10,72.5,44.4,88.9,10,4.3
"90",61,"PIM",44,"Marana, AZ",801,1,"197",1.37,0.67,336,8,3.7,10,73.4,51.7,88.4,10,3.6
"90",61,"PIM",44,"Marana, AZ",801,2,"179",1.41,0.67,330,8.3,3.5,9.6,73.3,44.9,86.4,10,3.4
"90",61,"PIM",44,"Marana, AZ",803,1,"219",1.39,0.67,351,8,4.1,10,69.4,49.8,87.5,12,3.9
"90",61,"PIM",44,"Marana, AZ",803,2,"209",1.41,0.69,330,9.3,4,10,64.7,52.7,88.6,11,3.9
"90",61,"PIM",44,"Marana, AZ",814,1,"192",1.42,0.66,296,8.3,4,10,71.2,46.5,86.4,11,4.1
"90",61,"PIM",44,"Marana, AZ",814,2,"193",1.41,0.67,299,9,4.5,10,70.8,45.6,87.8,11,4
"90",61,"PIM",174,"Wenden, AZ",471,1,"181",1.34,0.62,316,8.8,4.2,10,68.2,44.7,85.6,12,4.1
"90",61,"PIM",174,"Wenden, AZ",471,2,"172",1.35,0.63,288,7.5,4.1,9.3,66.4,35.7,84.8,12,4
"90",61,"PIM",174,"Wenden, AZ",615,1,"192",1.37,0.67,310,7.5,4.8,10,70.3,46.1,86.4,12,4.6
"90",61,"PIM",174,"Wenden, AZ",615,2,"189",1.33,0.65,345,7,4.7,10,69.7,45.3,86.2,12,4.5
"90",61,"PIM",174,"Wenden, AZ",746,1,"179",1.36,0.65,326,8.3,4.6,10,76.4,44.2,86.2,9.7,4.4
"90",61,"PIM",174,"Wenden, AZ",746,2,"188",1.41,0.69,310,8.5,4.6,10,77.1,43.8,87,9,4.4
"90",61,"PIM",174,"Wenden, AZ",801,1,"195",1.34,0.64,357,7.5,4,9.8,74.1,42,86.6,10,3.8
"90",61,"PIM",174,"Wenden, AZ",801,2,"199",1.43,0.7,330,7.8,3.9,10,75.5,43.4,88.2,10,3.8
"90",61,"PIM",174,"Wenden, AZ",803,1,"208",1.38,0.67,366,8,4.7,10,72.9,50.8,87.2,11,4.4
"90",61,"PIM",174,"Wenden, AZ",803,2,"212",1.38,0.69,322,8.5,4.5,10,72.3,51.5,85.5,11,4.5
"90",61,"PIM",174,"Wenden, AZ",814,1,"190",1.39,0.64,338,7.8,4.4,10,74.6,47.2,86.2,10,4.3
"90",61,"PIM",174,"Wenden, AZ",814,2,"199",1.46,0.73,351,7,4.4,10,74.1,48.9,88.7,10,4.4
"90",61,"PIM",182,"Maricopa, AZ",471,1,"187",1.42,0.71,321,7.5,4.7,10,65.5,42.6,89.7,12,4.6
"90",61,"PIM",182,"Maricopa, AZ",471,2,"181",1.41,0.69,304,8,4.8,10,67.5,44.8,88.5,12,4.5
"90",61,"PIM",182,"Maricopa, AZ",615,1,"195",1.44,0.69,331,7.5,4.6,10,69.9,49.5,89.1,12,4.5
"90",61,"PIM",182,"Maricopa, AZ",615,2,"208",1.45,0.7,348,6.5,4.5,10,69.9,50.8,88.6,12,4.4
"90",61,"PIM",182,"Maricopa, AZ",746,1,"193",1.45,0.73,336,7.8,4.6,10,76.2,45.5,87.6,9.7,4.3
"90",61,"PIM",182,"Maricopa, AZ",746,2,"198",1.47,0.73,313,8.3,4.6,10,75.8,48,89.7,9.1,4.5
"90",61,"PIM",182,"Maricopa, AZ",801,1,"212",1.46,0.71,311,7.5,4,10,72.6,51.1,89,10,3.9
"90",61,"PIM",182,"Maricopa, AZ",801,2,"209",1.41,0.7,354,7.5,4,10,72.9,51.1,88.5,10,3.8
"90",61,"PIM",182,"Maricopa, AZ",803,1,"214",1.42,0.69,330,8,4.4,10,70.6,51.9,88.5,12,4.3
"90",61,"PIM",182,"Maricopa, AZ",803,2,"222",1.39,0.69,342,7.8,4.4,10,70.9,52.3,88.3,11,4.4
"90",61,"PIM",182,"Maricopa, AZ",814,1,"205",1.44,0.69,318,7.3,4.5,10,73.1,43.5,88.7,10,4.3
"90",61,"PIM",182,"Maricopa, AZ",814,2,"202",1.45,0.74,327,7.8,4.5,10,73.1,50.4,89.3,10,4.4
"90",61,"PIM",190,"Poston, AZ",471,1,"197",1.41,0.69,345,7.8,4.6,10,69.3,45.1,88.2,11,4.4
"90",61,"PIM",190,"Poston, AZ",471,2,"190",1.36,0.68,347,8,4.4,10,68.7,46.8,87.9,12,4.4
"90",61,"PIM",190,"Poston, AZ",615,1,"206",1.38,0.68,369,7.3,4.4,10,70.1,49.5,87.8,12,4.3
"90",61,"PIM",190,"Poston, AZ",615,2,"201",1.4,0.7,341,8,4.9,10,69.9,54.1,88.1,11,4.5
"90",61,"PIM",190,"Poston, AZ",746,1,"195",1.41,0.68,331,7.5,4.4,10,71.2,50,87.8,8.5,4.2
"90",61,"PIM",190,"Poston, AZ",746,2,"200",1.46,0.72,345,7.8,4.6,10,77.2,49.5,88.5,9.2,4.2
"90",61,"PIM",190,"Poston, AZ",801,1,"208",1.36,0.66,344,7.8,3.9,10,74.6,48.5,87.7,9.5,3.7
"90",61,"PIM",190,"Poston, AZ",801,2,"206",1.39,0.67,328,8,3.8,10,75.3,45.9,88.9,9.8,3.8
"90",61,"PIM",190,"Poston, AZ",803,1,"214",1.36,0.68,372,7.3,4.4,10,68.5,52.2,87.2,10,4.2
"90",61,"PIM",190,"Poston, AZ",803,2,"210",1.43,0.7,342,8.8,4.2,10,70.2,51.6,87.8,11,4.2
"90",61,"PIM",190,"Poston, AZ",814,1,"207",1.47,0.72,329,8.5,4.5,10,75.3,48.7,88.4,10,4.3
"90",61,"PIM",190,"Poston, AZ",814,2,"201",1.43,0.72,338,8.5,4.6,10,73.3,48.5,88.3,10,4.3
"90",62,"PIM",46,"Safford, AZ",471,1,"186",1.35,0.67,309,9.3,4.7,10,66.2,45.7,88.2,12,4.4
"90",62,"PIM",46,"Safford, AZ",471,2,"187",1.37,0.67,291,8,4.5,10,67,42.2,86.3,12,4.3
"90",62,"PIM",46,"Safford, AZ",615,1,"195",1.37,0.65,335,8.5,4.1,10,67.4,48.8,87.7,12,3.9
"90",62,"PIM",46,"Safford, AZ",615,2,"197",1.36,0.66,329,8.3,4.2,9.7,66.6,43.1,86.2,11,3.9
"90",62,"PIM",46,"Safford, AZ",746,1,"191",1.4,0.68,311,8.5,4,9.7,76.2,42.6,86.5,10,3.9
"90",62,"PIM",46,"Safford, AZ",746,2,"189",1.37,0.65,313,8.5,3.9,9.9,76.6,42.8,87,9.2,3.9
"90",62,"PIM",46,"Safford, AZ",801,1,"189",1.46,0.7,289,8.8,3.7,9.4,71.9,37.3,87.8,10,3.6
"90",62,"PIM",46,"Safford, AZ",801,2,"201",1.43,0.68,332,8.5,3.6,9.9,73.3,40.7,88.2,10,3.5
"90",62,"PIM",46,"Safford, AZ",803,1,"214",1.38,0.67,350,8.5,3.9,10,69.4,50.9,87.5,11,3.8
"90",62,"PIM",46,"Safford, AZ",803,2,"219",1.41,0.68,381,8.8,4.3,10,69.2,49.7,88.2,12,4.1
"90",62,"PIM",46,"Safford, AZ",814,1,"189",1.42,0.67,335,8.5,4.3,9.7,71.7,41.5,85.6,11,4
"90",62,"PIM",46,"Safford, AZ",814,2,"189",1.37,0.67,310,8.3,4.3,10,71.3,44.4,87.1,11,4.1
"90",62,"PIM",77,"La Mesa, NM",471,1,"176",1.34,0.65,290,9,4.6,10,66.5,40.2,86.4,12,4.3
"90",62,"PIM",77,"La Mesa, NM",471,2,"188",1.33,0.65,307,9,4.2,10,66.4,40.8,85.6,13,4.1
"90",62,"PIM",77,"La Mesa, NM",615,1,"181",1.36,0.65,322,9.5,3.8,10,66.6,41.9,86,12,4
"90",62,"PIM",77,"La Mesa, NM",615,2,"189",1.36,0.67,303,8.5,4.1,10,69.5,44.4,86.6,13,4.2
"90",62,"PIM",77,"La Mesa, NM",746,1,"181",1.38,0.66,292,8.5,4.3,10,76.7,44.8,86.5,9.9,4.1
"90",62,"PIM",77,"La Mesa, NM",746,2,"187",1.33,0.62,322,9.3,4.3,10,77.3,42.1,86.5,9.6,4.1
"90",62,"PIM",77,"La Mesa, NM",801,1,"192",1.42,0.68,321,8.8,3.4,9.4,72.9,39.2,87.7,11.1,3.5
"90",62,"PIM",77,"La Mesa, NM",801,2,"206",1.42,0.69,323,9,3.7,9.2,73.7,36.2,86,10,3.6
"90",62,"PIM",77,"La Mesa, NM",803,1,"217",1.39,0.66,353,8.8,4.3,10,68.6,50.9,86.5,12,4.2
"90",62,"PIM",77,"La Mesa, NM",803,2,"216",1.38,0.67,358,8.8,4,10,70.4,52.2,86.9,12,4
"90",62,"PIM",77,"La Mesa, NM",814,1,"180",1.38,0.68,325,10,4.6,10,70.4,48,86.9,11,4.5
"90",62,"PIM",77,"La Mesa, NM",814,2,"192",1.4,0.69,316,9.3,4.6,10,71.2,45,87.3,11,4.5
"90",62,"PIM",95,NA,471,1,"178",1.33,0.64,290,10,4.6,10,65.2,42.1,86.4,13,4.7
"90",62,"PIM",95,NA,471,2,"175",1.29,0.65,285,9.3,4.6,10,65.1,41.7,84.5,13,4.4
"90",62,"PIM",95,NA,615,1,"190",1.29,0.67,356,8.5,4.6,11,68.4,48.5,85.9,12,4.6
"90",62,"PIM",95,NA,615,2,"186",1.3,0.67,323,9,4.5,11,66.6,49.2,86.9,12,4.5
"90",62,"PIM",95,NA,746,1,"190",1.37,0.65,331,8.8,4.5,10,75.8,41.8,86.3,9.7,4.2
"90",62,"PIM",95,NA,746,2,"188",1.34,0.68,323,8.5,4.6,10,74.6,47.8,85.9,10,4.2
"90",62,"PIM",95,NA,801,1,"205",1.42,0.71,341,9,4,10,71.9,46.3,87,11,3.8
"90",62,"PIM",95,NA,801,2,"205",1.38,0.69,330,8.8,3.9,10,72.3,41.7,87,11,3.6
"90",62,"PIM",95,NA,803,1,"209",1.32,0.7,357,9,4.2,11,68.2,54.6,87.1,12,4.3
"90",62,"PIM",95,NA,803,2,"211",1.37,0.69,345,8.5,4.4,10,68.1,48.5,86.6,12,4
"90",62,"PIM",95,NA,814,1,"187",1.39,0.64,308,9.3,4.4,10,69.6,44.7,86.6,11,4.3
"90",62,"PIM",95,NA,814,2,"190",1.36,0.7,314,10,4.8,10,69.6,42.2,86.4,12,4.3
"90",71,"RHQ",19,"College Station, TX",689,1,"101",1.12,0.53,182,9,3.4,8.8,72.3,24.1,83.1,9,3.4
"90",71,"RHQ",19,"College Station, TX",689,2,"121",1.16,0.56,178,9.5,3.7,8.3,70.3,23.3,82.5,9.8,3.7
"90",71,"RHQ",19,"College Station, TX",706,1,"134",1.14,0.56,190,7.8,3.7,8.4,69.9,25,83.3,9,3.5
"90",71,"RHQ",19,"College Station, TX",706,2,"136",1.19,0.55,199,7.8,3.5,8.2,68.5,25.7,85.3,8.8,3.5
"90",71,"RHQ",19,"College Station, TX",731,1,"157",1.21,0.59,251,7,3.6,8.5,69.8,31.4,83.8,8.9,3.5
"90",71,"RHQ",19,"College Station, TX",731,2,"161",1.22,0.58,228,7,3.4,8.5,71.5,30.7,83.9,9.4,3.3
"90",71,"RHQ",19,"College Station, TX",791,1,"146",1.14,0.54,216,7.5,3.8,8.6,69.7,28.2,84,9.6,3.6
"90",71,"RHQ",19,"College Station, TX",791,2,"148",1.16,0.57,196,7.5,3.7,8.8,66.8,28.9,83.9,9.5,3.7
"90",71,"RHQ",19,"College Station, TX",792,1,"138",1.1,0.52,189,7.8,3.7,8.2,68.1,27.3,82.2,8.6,3.6
"90",71,"RHQ",19,"College Station, TX",792,2,"132",1.11,0.53,168,8,3.6,8.3,70.6,25.6,84,9,3.6
"90",71,"RHQ",19,"College Station, TX",796,1,"138",1.13,0.54,218,8.3,3.5,8.6,70.8,32.2,83.3,9.6,3.4
"90",71,"RHQ",19,"College Station, TX",796,2,"152",1.17,0.57,227,8.5,3.5,8.4,72.1,31,85.1,9.8,3.3
"90",71,"RHQ",19,"College Station, TX",798,1,"139",1.14,0.54,213,7.5,3.4,8.5,70.5,27.4,83.8,9.5,3.3
"90",71,"RHQ",19,"College Station, TX",798,2,"142",1.15,0.57,228,8.3,3.1,8.4,71.8,28.7,83.5,9.6,2.9
"90",71,"RHQ",19,"College Station, TX",836,1,"135",1.12,0.54,199,7.3,3.7,8.3,69.4,25.1,82.4,8.5,3.9
"90",71,"RHQ",19,"College Station, TX",836,2,"127",1.16,0.56,192,7.3,4.2,8.4,71.8,23.1,84.2,9.3,4
"90",71,"RHQ",19,"College Station, TX",837,1,"133",1.12,0.55,213,7.5,3.7,8.5,67.8,27.5,82.8,9.1,3.6
"90",71,"RHQ",19,"College Station, TX",837,2,"132",1.17,0.58,224,7.5,3.8,8.7,70.6,28.8,84.4,9.1,3.9
"90",71,"RHQ",19,"College Station, TX",838,1,"121",1.12,0.56,199,7,3.9,8.5,69.9,28.3,83.3,8.8,3.8
"90",71,"RHQ",19,"College Station, TX",838,2,"136",1.12,0.55,189,7,4.6,9,69.6,28.2,84.8,8.9,4.5
"90",71,"RHQ",19,"College Station, TX",839,1,"136",1.12,0.55,217,8,3.6,8.4,74.5,26.6,82.9,9.5,3.6
"90",71,"RHQ",19,"College Station, TX",839,2,"117",1.12,0.52,176,8.3,3.6,8.8,72,25.6,84.1,8.6,3.7
"90",71,"RHQ",19,"College Station, TX",840,1,"140",1.16,0.55,214,9,3,8.6,72.3,25,83.7,8.1,2.9
"90",71,"RHQ",19,"College Station, TX",840,2,"138",1.16,0.56,199,8.5,3.3,8.8,73.4,24.7,84.9,8.3,3.5
"90",71,"RHQ",19,"College Station, TX",841,1,"132",1.11,0.52,194,7.3,3,7.4,72.2,24.7,82.8,8.3,3
"90",71,"RHQ",19,"College Station, TX",841,2,"135",1.11,0.52,196,6.5,3.4,8,71.4,26.6,82.6,8,3.3
"90",71,"RHQ",19,"College Station, TX",842,1,"137",1.15,0.58,191,9.3,3.4,9.7,70.7,29.6,82,9.5,3.3
"90",71,"RHQ",19,"College Station, TX",842,2,"139",1.14,0.55,205,9,3.7,9.5,71.6,25.9,84.5,9.7,3.6
"90",71,"RHQ",19,"College Station, TX",843,1,"143",1.16,0.55,204,6.5,3,8.2,73.9,26.4,82.6,9.3,2.9
