"breeder","sample","yr","regcode","reg","loccode","loc","varcode","var","rep","uhml","ui","str","elg","mic_hvi","rd","b","mic_st","e1","t1","x50_sl","x25_sl","yt"
"36","1",11,60,"PIM",112,"Lemoore, CA",1273,"phy800",1,"1.4","88.3","50","7.1","3.7","63","10","1.85","8","35.200000000000003","0.62","1.36","77"
"36","2",11,60,"PIM",112,"Lemoore, CA",1273,"phy800",2,"1.3","87.2","47","6.7","3.1","62","10","1.6","8","33.799999999999997","0.61","1.35","79"
"36","7",11,60,"PIM",112,"Lemoore, CA",1300,"cobalt",1,"1.3","85.9","50","7","3.3","62","12","1.7","7.5","37.299999999999997","0.6","1.35","77"
"36","8",11,60,"PIM",112,"Lemoore, CA",1300,"cobalt",2,"1.4","88.2","44","6.5","3.2","64","12","1.6","8.3000000000000007","35.5","0.6","1.37","78"
"36","3",11,60,"PIM",112,"Lemoore, CA",1374,"dp357",1,"1.3","87.1","51","7.3","3.3","63","11","1.65","8","32","0.6","1.35","77"
"36","4",11,60,"PIM",112,"Lemoore, CA",1374,"dp357",2,"1.3","88.6","43","6.4","3.2","65","11","1.65","8.5","33.299999999999997","0.63","1.36","76"
"36","9",11,60,"PIM",112,"Lemoore, CA",1432,"phy805",1,"1.4","88.3","53","7.3","3.6","66","11","1.8","6.5","35.200000000000003","0.66","1.37","81"
"36","10",11,60,"PIM",112,"Lemoore, CA",1432,"phy805",2,"1.3","86.8","49","6.7","3.3","65","11","1.7","7.5","36.299999999999997","0.61","1.36","80"
"36","11",11,60,"PIM",112,"Lemoore, CA",1433,"phy802",1,"1.4","89","53","7.3","3.7","63","10","1.9","7.3","37.6","0.63","1.39","80"
"36","12",11,60,"PIM",112,"Lemoore, CA",1433,"phy802",2,"1.4","88.5","53","6.8","3.4","63","10","1.7","8","36.5","0.64","1.4","82"
"63","19",11,60,"PIM",155,"Las Cruces",1272,"dp340",1,"1.2","84.5","55","8.5","5.0999999999999996","67","12","2.4500000000000002","7.5","35","0.59","1.24","84"
"63","20",11,60,"PIM",155,"Las Cruces",1272,"dp340",2,"1.2","83.2","52","8.1","4.9000000000000004","66","12","2.35","8.3000000000000007","35.799999999999997","0.57999999999999996","1.25","86"
"63","15",11,60,"PIM",155,"Las Cruces",1273,"phy800",1,"1.3","85.1","60","8.8000000000000007","4.8","66","11","2.35","8.5","37.9","0.6","1.29","89"
"63","16",11,60,"PIM",155,"Las Cruces",1273,"phy800",2,"1.3","86.3","64","8.6999999999999993","4.3","67","11","2.2000000000000002","7.5","36.299999999999997","0.63","1.32","88"
"63","21",11,60,"PIM",155,"Las Cruces",1300,"cobalt",1,"1.2","83.6","53","8","4.7","64","12","2.2999999999999998","7.5","35.200000000000003","0.61","1.29","83"
"63","22",11,60,"PIM",155,"Las Cruces",1300,"cobalt",2,"1.3","85.8","58","8.5","4.9000000000000004","66","12","2.5","8","34.5","0.59","1.3","85"
"63","17",11,60,"PIM",155,"Las Cruces",1374,"dp357",1,"1.3","86.4","62","8.6","4.7","69","11","2.35","9","37","0.6","1.31","85"
"63","18",11,60,"PIM",155,"Las Cruces",1374,"dp357",2,"1.3","85.4","53","8.1","4.7","65","11","2.4","8.5","34.5","0.6","1.29","82"
"63","23",11,60,"PIM",155,"Las Cruces",1393,"phy830",1,"1.3","84.3","55","8.6999999999999993","5.4","68","11","2.6","9","35.4","0.59","1.3","80"
"63","24",11,60,"PIM",155,"Las Cruces",1393,"phy830",2,"1.3","86.3","62","8.8000000000000007","5.2","69","11","2.6","8.5","34.299999999999997","0.61","1.32","78"
"63","25",11,60,"PIM",155,"Las Cruces",1432,"phy805",1,"1.3","85.9","66","8.8000000000000007","4.7","66","11","2.4","8.5","36","0.62","1.31","84"
"63","26",11,60,"PIM",155,"Las Cruces",1432,"phy805",2,"1.3","86.1","63","8.5","4.7","68","11","2.4","9","35","0.64","1.31","87"
"63","27",11,60,"PIM",155,"Las Cruces",1433,"phy802",1,"1.3","85.1","66","8.9","4.5","68","11","2.25","9.3000000000000007","38.200000000000003","0.61","1.28","90"
"63","28",11,60,"PIM",155,"Las Cruces",1433,"phy802",2,"1.3","84.8","61","8.3000000000000007","4.5999999999999996","69","11","2.2999999999999998","8.5","37.6","0.63","1.31","91"
"60","51",11,71,"RHQ",12,"Lubbock",1326,"phy375wrf",1,"1.1000000000000001","82","30","6.1","5.0999999999999996","77","9","2.5","8","23.7","0.48","1.1299999999999999","53"
"60","52",11,71,"RHQ",12,"Lubbock",1326,"phy375wrf",2,"1.1000000000000001","80.599999999999994","31","6.5","5","77","8.9","2.4500000000000002","8","23.7","0.49","1.1100000000000001","55"
"60","53",11,71,"RHQ",12,"Lubbock",1344,"fm9058f",1,"1.2","81.8","32","5.7","4.8","79","8.5","2.4","8","24.2","0.51","1.1499999999999999","58"
"60","54",11,71,"RHQ",12,"Lubbock",1344,"fm9058f",2,"1.1000000000000001","81.5","30","5.7","5","79","8.5","2.4500000000000002","8","23.8","0.5","1.1299999999999999","56"
"60","75",11,71,"RHQ",12,"Lubbock",1382,"fm1845llb2",1,"1.2","83.2","36","6.7","5.0999999999999996","78","8.9","2.5","8","24.8","0.52","1.17","56"
"60","76",11,71,"RHQ",12,"Lubbock",1382,"fm1845llb2",2,"1.2","83.4","36","6.7","5.0999999999999996","79","8.9","2.5","8","24.1","0.51","1.1599999999999999","56"
"60","81",11,71,"RHQ",12,"Lubbock",1387,"st4288b2rf",1,"1.1000000000000001","81.599999999999994","29","6.2","5.2","77","9.4","2.5499999999999998","8","22.5","0.51","1.1100000000000001","49"
"60","82",11,71,"RHQ",12,"Lubbock",1387,"st4288b2rf",2,"1.1000000000000001","82.4","30","6.5","5.2","76","9.1","2.5","8","23.4","0.51","1.1200000000000001","50"
"60","71",11,71,"RHQ",12,"Lubbock",1389,"phy565wrf",1,"1.1000000000000001","82.2","33","7.1","5.0999999999999996","78","9.3000000000000007","2.5","8","24.5","0.52","1.1200000000000001","50"
"60","72",11,71,"RHQ",12,"Lubbock",1389,"phy565wrf",2,"1.1000000000000001","83.1","33","7.4","4.9000000000000004","78","9.3000000000000007","2.4500000000000002","8","24.9","0.51","1.1299999999999999","52"
"60","61",11,71,"RHQ",12,"Lubbock",1398,"dp1032b2rf",1,"1.1000000000000001","81.7","31","6.1","5.0999999999999996","78","9.1","2.5","8","24","0.51","1.1100000000000001","51"
"60","62",11,71,"RHQ",12,"Lubbock",1398,"dp1032b2rf",2,"1.1000000000000001","82.5","35","6.4","5.0999999999999996","78","9","2.5","8","23.9","0.51","1.1200000000000001","54"
"60","63",11,71,"RHQ",12,"Lubbock",1399,"dp1034b2rf",1,"1.1000000000000001","83.2","33","7","5.3","76","9.5","2.6","8","23.7","0.52","1.1100000000000001","50"
"60","64",11,71,"RHQ",12,"Lubbock",1399,"dp1034b2rf",2,"1.1000000000000001","81.900000000000006","35","7.3","5.4","78","9.3000000000000007","2.65","8","23","0.52","1.1299999999999999","48"
"60","65",11,71,"RHQ",12,"Lubbock",1401,"tam04wb-33s",1,"1.3","84.8","41","6.8","4.4000000000000004","80","8.5","2.15","8","29","0.56000000000000005","1.26","65"
"60","66",11,71,"RHQ",12,"Lubbock",1401,"tam04wb-33s",2,"1.2","84.7","40","6.8","4.5999999999999996","79","8.6","2.2999999999999998","8","29.4","0.56999999999999995","1.25","66"
"60","69",11,71,"RHQ",12,"Lubbock",1403,"phx4912wrf",1,"1.2","82.1","35","6.8","4.5999999999999996","80","8.5","2.25","8","21.7","0.53","1.17","56"
"60","70",11,71,"RHQ",12,"Lubbock",1403,"phx4912wrf",2,"1.2","82.9","33","6.5","4.5999999999999996","80","8.3000000000000007","2.25","8","21.7","0.51","1.17","53"
"60","73",11,71,"RHQ",12,"Lubbock",1404,"phy499wrf",1,"1.1000000000000001","81.900000000000006","35","7.4","5.0999999999999996","77","9","2.5","8","25.6","0.5","1.1000000000000001","50"
"60","74",11,71,"RHQ",12,"Lubbock",1404,"phy499wrf",2,"1.1000000000000001","82.6","34","7.8","5","77","9.1999999999999993","2.5","8","24.6","0.52","1.1100000000000001","51"
"60","77",11,71,"RHQ",12,"Lubbock",1413,"fm9170b2f",1,"1.1000000000000001","82.2","34","6.4","4.8","80","8.4","2.4","8","23.3","0.51","1.1399999999999999","57"
"60","78",11,71,"RHQ",12,"Lubbock",1413,"fm9170b2f",2,"1.1000000000000001","81.2","32","6.5","5","80","8.6","2.4500000000000002","8","23","0.51","1.1299999999999999","56"
"60","55",11,71,"RHQ",12,"Lubbock",1415,"ark0219-15",1,"1.2","82.2","35","7.1","5.4","75","9.6999999999999993","2.6","8","23","0.51","1.1599999999999999","56"
"60","56",11,71,"RHQ",12,"Lubbock",1415,"ark0219-15",2,"1.1000000000000001","83.3","35","7.4","5.3","75","9.5","2.5499999999999998","8","23.5","0.51","1.1299999999999999","50"
"60","57",11,71,"RHQ",12,"Lubbock",1416,"ars0222-12",1,"1.2","84.1","31","7.1","5.3","78","8.9","2.6","8","23.4","0.51","1.18","50"
"60","58",11,71,"RHQ",12,"Lubbock",1416,"ars0222-12",2,"1.2","82.7","31","6.8","5.4","78","9","2.65","8","23.2","0.53","1.18","49"
"60","59",11,71,"RHQ",12,"Lubbock",1417,"ua48",1,"1.3","85.3","43","6.8","5.3","78","8.8000000000000007","2.6","8","24.2","0.54","1.24","69"
"60","60",11,71,"RHQ",12,"Lubbock",1417,"ua48",2,"1.2","85.2","43","7","5.3","78","8.9","2.6","8","24.5","0.54","1.24","69"
"60","67",11,71,"RHQ",12,"Lubbock",1418,"tamcot73",1,"1.1000000000000001","82.5","38","6.8","5.3","77","8.6","2.6","8","24.6","0.53","1.1499999999999999","56"
"60","68",11,71,"RHQ",12,"Lubbock",1418,"tamcot73",2,"1.2","83.8","39","6.8","5","77","9","2.5","8","25.2","0.53","1.1599999999999999","56"
"60","79",11,71,"RHQ",12,"Lubbock",1419,"st4145llb2",1,"1.1000000000000001","82.8","34","6.2","5.0999999999999996","78","9","2.5","8","23.2","0.52","1.1299999999999999","57"
"60","80",11,71,"RHQ",12,"Lubbock",1419,"st4145llb2",2,"1.1000000000000001","83","33","6.5","4.8","78","8.9","2.4","8","22.3","0.52","1.1399999999999999","58"
"60","83",11,71,"RHQ",12,"Lubbock",1420,"dyna-gro2570b2rf",1,"1.1000000000000001","82.4","32","7.1","5.4","76","9.5","2.6","8","23.1","0.51","1.0900000000000001","47"
"60","84",11,71,"RHQ",12,"Lubbock",1420,"dyna-gro2570b2rf",2,"1.1000000000000001","83.1","31","7","5.4","75","9.6999999999999993","2.6","8","23.2","0.51","1.1200000000000001","47"
"60","85",11,71,"RHQ",12,"Lubbock",1421,"la35rs",1,"1.2","83","35","6.7","5.3","75","9.6999999999999993","2.6","8","27.8","0.52","1.17","57"
"60","86",11,71,"RHQ",12,"Lubbock",1421,"la35rs",2,"1.2","84.1","36","6.7","5.2","76","9.6","2.6","8.5","27.8","0.54","1.19","59"
"60","87",11,71,"RHQ",12,"Lubbock",1422,"md25-26ne",1,"1.2","83.4","36","6.5","5.0999999999999996","78","8.9","2.5","9","26.6","0.53","1.19","59"
"60","88",11,71,"RHQ",12,"Lubbock",1422,"md25-26ne",2,"1.2","83.6","36","6.8","5","78","8.8000000000000007","2.5","8","27.2","0.53","1.2","60"
"60","89",11,71,"RHQ",12,"Lubbock",1423,"md25-27y",1,"1.1000000000000001","82.4","35","6.1","4.9000000000000004","79","8.8000000000000007","2.35","8","26.6","0.51","1.1299999999999999","61"
"60","90",11,71,"RHQ",12,"Lubbock",1423,"md25-27y",2,"1.2","82.3","35","6.2","4.7","79","8.6999999999999993","2.35","8","26.7","0.53","1.1499999999999999","63"
"60","93",11,71,"RHQ",12,"Lubbock",1424,"md25-42y",1,"1.2","85.8","39","6.7","5.2","78","8.6","2.5","8","30.2","0.55000000000000004","1.21","65"
"60","94",11,71,"RHQ",12,"Lubbock",1424,"md25-42y",2,"1.2","84.4","38","6.8","5","79","8.6","2.5","8","30","0.55000000000000004","1.19","63"
"60","91",11,71,"RHQ",12,"Lubbock",1425,"md25-87y",1,"1.2","83.3","40","6.7","4.9000000000000004","78","9.1999999999999993","2.4500000000000002","7.5","32.700000000000003","0.53","1.18","71"
"60","92",11,71,"RHQ",12,"Lubbock",1425,"md25-87y",2,"1.2","84.4","40","6.7","5.0999999999999996","76","9.1999999999999993","2.5","7","32.700000000000003","0.53","1.17","67"
"26","73",11,71,"RHQ",19,"College Station",1326,"phy375wrf",1,"1.2","84.2","29","5.9","4.5999999999999996","74","9.4","2.2999999999999998","8","22.5","0.52","1.1599999999999999","53"
"26","74",11,71,"RHQ",19,"College Station",1326,"phy375wrf",3,"1.2","83.6","30","6.2","4.7","75","9.9","2.35","8","22.1","0.52","1.1599999999999999","50"
"26","75",11,71,"RHQ",19,"College Station",1344,"fm9058f",1,"1.2","83.5","35","5.9","4.8","77","8.3000000000000007","2.35","7.5","23.1","0.53","1.18","63"
"26","76",11,71,"RHQ",19,"College Station",1344,"fm9058f",3,"1.2","81.8","31","5.4","4.4000000000000004","77","8.6","2.25","7.5","21.2","0.53","1.18","58"
"26","97",11,71,"RHQ",19,"College Station",1382,"fm1845llb2",1,"1.2","85.6","35","6.2","4.9000000000000004","76","8","2.4500000000000002","7","24.2","0.55000000000000004","1.21","58"
"26","98",11,71,"RHQ",19,"College Station",1382,"fm1845llb2",3,"1.2","84.3","33","6.4","4.8","76","9","2.4","7.5","24.8","0.53","1.18","54"
"26","103",11,71,"RHQ",19,"College Station",1387,"st4288b2rf",1,"1.2","83.4","30","6.2","4.8","74","9.1","2.4","8","23.3","0.52","1.18","51"
"26","104",11,71,"RHQ",19,"College Station",1387,"st4288b2rf",3,"1.2","84.6","31","6.2","4.5","75","9.5","2.2999999999999998","8","23.8","0.54","1.18","54"
"26","93",11,71,"RHQ",19,"College Station",1389,"phy565wrf",1,"1.2","84.9","33","7","4.7","74","9.8000000000000007","2.35","9","25.2","0.54","1.17","55"
"26","94",11,71,"RHQ",19,"College Station",1389,"phy565wrf",3,"1.2","85","32","6.7","4.3","74","10","2.2000000000000002","8.5","25.5","0.55000000000000004","1.18","57"
"26","83",11,71,"RHQ",19,"College Station",1398,"dp1032b2rf",1,"1.2","84.2","31","6.1","4.8","77","9.1999999999999993","2.4","8","21","0.54","1.18","52"
"26","84",11,71,"RHQ",19,"College Station",1398,"dp1032b2rf",3,"1.2","85.2","30","5.7","4.3","76","10","2.2000000000000002","8","20.6","0.52","1.19","55"
"26","85",11,71,"RHQ",19,"College Station",1399,"dp1034b2rf",1,"1.2","85.4","32","6.7","5","73","10","2.5","8","21.5","0.54","1.1599999999999999","51"
"26","86",11,71,"RHQ",19,"College Station",1399,"dp1034b2rf",3,"1.2","84.7","34","6.5","4.3","73","10","2.2000000000000002","8","23.4","0.54","1.1599999999999999","54"
"26","87",11,71,"RHQ",19,"College Station",1401,"tam04wb-33s",1,"1.3","86.4","38","6.7","4.2","77","8.5","2.1","7","27.3","0.57999999999999996","1.28","64"
"26","88",11,71,"RHQ",19,"College Station",1401,"tam04wb-33s",3,"1.3","87.9","39","6.8","3.9","76","9.4","2","8","26.7","0.56999999999999995","1.29","65"
"26","91",11,71,"RHQ",19,"College Station",1403,"phx4912wrf",1,"1.2","85.1","32","6.4","4.4000000000000004","77","8.1999999999999993","2.2000000000000002","7.5","24.1","0.54","1.22","57"
"26","92",11,71,"RHQ",19,"College Station",1403,"phx4912wrf",3,"1.3","85.7","32","6.2","4.3","76","7.9","2.2000000000000002","8","25.2","0.55000000000000004","1.25","57"
"26","95",11,71,"RHQ",19,"College Station",1404,"phy499wrf",1,"1.2","84.5","33","7.1","5","74","9","2.4500000000000002","7.5","25.5","0.52","1.17","55"
"26","96",11,71,"RHQ",19,"College Station",1404,"phy499wrf",3,"1.2","85.5","35","6.8","4.7","70","9.5","2.4","7.5","24.3","0.56000000000000005","1.18","59"
"26","99",11,71,"RHQ",19,"College Station",1413,"fm9170b2f",1,"1.2","83.9","33","5.9","4.5","77","8.4","2.25","7","25.1","0.53","1.21","62"
"26","100",11,71,"RHQ",19,"College Station",1413,"fm9170b2f",3,"1.2","84.6","33","5.6","3.9","77","8.9","2","7.5","23.7","0.57999999999999996","1.2","61"
"26","77",11,71,"RHQ",19,"College Station",1415,"ark0219-15",1,"1.2","82.9","33","6.8","5.2","74","9.8000000000000007","2.6","8.5","22.1","0.55000000000000004","1.19","51"
"26","78",11,71,"RHQ",19,"College Station",1415,"ark0219-15",3,"1.2","85.7","33","6.8","4.7","73","10","2.4","8","20.399999999999999","0.53","1.19","51"
"26","79",11,71,"RHQ",19,"College Station",1416,"ars0222-12",1,"1.2","84.1","30","7.1","5","76","8.6","2.5","8","21","0.54","1.21","48"
"26","80",11,71,"RHQ",19,"College Station",1416,"ars0222-12",3,"1.2","85.1","32","7","4.5","76","9.6999999999999993","2.35","8","20.8","0.55000000000000004","1.21","53"
"26","81",11,71,"RHQ",19,"College Station",1417,"ua48",1,"1.3","86.3","39","6.7","5.3","76","9.1","2.6","7.5","24.5","0.56000000000000005","1.25","65"
"26","82",11,71,"RHQ",19,"College Station",1417,"ua48",3,"1.3","86.3","38","6.7","5.2","75","9","2.5499999999999998","7.5","25","0.56999999999999995","1.28","63"
"26","89",11,71,"RHQ",19,"College Station",1418,"tamcot73",1,"1.2","85.2","35","6.7","4.8","73","7.7","2.4","7","25","0.55000000000000004","1.2","55"
"26","90",11,71,"RHQ",19,"College Station",1418,"tamcot73",3,"1.2","84.8","35","6.4","4.7","71","9.3000000000000007","2.2999999999999998","7","24.3","0.56000000000000005","1.21","57"
"26","101",11,71,"RHQ",19,"College Station",1419,"st4145llb2",1,"1.2","86.1","33","5.9","4.4000000000000004","73","8.9","2.2000000000000002","7","24.8","0.56000000000000005","1.2","54"
"26","102",11,71,"RHQ",19,"College Station",1419,"st4145llb2",3,"1.2","85.5","30","5.7","4","70","8.9","2.0499999999999998","7","24.4","0.55000000000000004","1.18","54"
"26","105",11,71,"RHQ",19,"College Station",1420,"dyna-gro2570b2rf",1,"1.2","84.8","30","6.8","5.2","77","10","2.6","9","21.9","0.53","1.1399999999999999","52"
"26","106",11,71,"RHQ",19,"College Station",1420,"dyna-gro2570b2rf",3,"1.1000000000000001","83.4","28","6.7","5.0999999999999996","76","11","2.5499999999999998","8.5","20.3","0.56000000000000005","1.1499999999999999","51"
"26","107",11,71,"RHQ",19,"College Station",1421,"la35rs",1,"1.2","85.2","35","7","5","75","9.6999999999999993","2.4500000000000002","8","23.3","0.55000000000000004","1.21","55"
"26","108",11,71,"RHQ",19,"College Station",1421,"la35rs",3,"1.2","86.1","34","6.1","4.3","72","9.4","2.2000000000000002","8","23.4","0.57999999999999996","1.23","59"
"26","109",11,71,"RHQ",19,"College Station",1422,"md25-26ne",1,"1.3","87","34","6.2","4.5999999999999996","75","9.1","2.2999999999999998","8","23.6","0.56999999999999995","1.24","59"
"26","110",11,71,"RHQ",19,"College Station",1422,"md25-26ne",3,"1.3","86.3","36","6.4","4.5","74","8.6","2.25","8.5","23.2","0.56999999999999995","1.23","64"
"26","111",11,71,"RHQ",19,"College Station",1423,"md25-27y",1,"1.2","85.5","35","5.9","4.5","75","8.4","2.25","8","23.1","0.55000000000000004","1.17","67"
"26","112",11,71,"RHQ",19,"College Station",1423,"md25-27y",3,"1.2","85.6","34","6.1","4.4000000000000004","77","8.6","2.2000000000000002","8","23.4","0.56999999999999995","1.21","65"
"26","115",11,71,"RHQ",19,"College Station",1424,"md25-42y",1,"1.3","87.4","37","6.5","4.5999999999999996","74","7.5","2.2999999999999998","8","26.8","0.56000000000000005","1.26","65"
"26","116",11,71,"RHQ",19,"College Station",1424,"md25-42y",3,"1.3","87.3","39","6.4","4","74","8.8000000000000007","2.0499999999999998","8","27.6","0.59","1.24","66"
"26","113",11,71,"RHQ",19,"College Station",1425,"md25-87y",1,"1.2","85.6","40","6.7","4.7","74","9.4","2.2999999999999998","8","28.6","0.57999999999999996","1.23","65"
"26","114",11,71,"RHQ",19,"College Station",1425,"md25-87y",3,"1.2","86","39","6.7","4.7","74","9.6","2.2999999999999998","8","27.3","0.55000000000000004","1.23","64"
"26","117",11,71,"RHQ",21,"Weslaco",1326,"phy375wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1326,"phy375wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","118",11,71,"RHQ",21,"Weslaco",1326,"phy375wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1326,"phy375wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","119",11,71,"RHQ",21,"Weslaco",1344,"fm9058f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1344,"fm9058f",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","120",11,71,"RHQ",21,"Weslaco",1344,"fm9058f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1344,"fm9058f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","141",11,71,"RHQ",21,"Weslaco",1382,"fm1845llb2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1382,"fm1845llb2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","142",11,71,"RHQ",21,"Weslaco",1382,"fm1845llb2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1382,"fm1845llb2",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","147",11,71,"RHQ",21,"Weslaco",1387,"st4288b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1387,"st4288b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","148",11,71,"RHQ",21,"Weslaco",1387,"st4288b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1387,"st4288b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","137",11,71,"RHQ",21,"Weslaco",1389,"phy565wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1389,"phy565wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","138",11,71,"RHQ",21,"Weslaco",1389,"phy565wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1389,"phy565wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","127",11,71,"RHQ",21,"Weslaco",1398,"dp1032b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1398,"dp1032b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","128",11,71,"RHQ",21,"Weslaco",1398,"dp1032b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1398,"dp1032b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","129",11,71,"RHQ",21,"Weslaco",1399,"dp1034b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1399,"dp1034b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","130",11,71,"RHQ",21,"Weslaco",1399,"dp1034b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1399,"dp1034b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","131",11,71,"RHQ",21,"Weslaco",1401,"tam04wb-33s",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1401,"tam04wb-33s",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","132",11,71,"RHQ",21,"Weslaco",1401,"tam04wb-33s",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1401,"tam04wb-33s",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","135",11,71,"RHQ",21,"Weslaco",1403,"phx4912wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1403,"phx4912wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","136",11,71,"RHQ",21,"Weslaco",1403,"phx4912wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1403,"phx4912wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","139",11,71,"RHQ",21,"Weslaco",1404,"phy499wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1404,"phy499wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","140",11,71,"RHQ",21,"Weslaco",1404,"phy499wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1404,"phy499wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","143",11,71,"RHQ",21,"Weslaco",1413,"fm9170b2f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1413,"fm9170b2f",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","144",11,71,"RHQ",21,"Weslaco",1413,"fm9170b2f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1413,"fm9170b2f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","121",11,71,"RHQ",21,"Weslaco",1415,"ark0219-15",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1415,"ark0219-15",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","122",11,71,"RHQ",21,"Weslaco",1415,"ark0219-15",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1415,"ark0219-15",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","123",11,71,"RHQ",21,"Weslaco",1416,"ars0222-12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,71,"RHQ",21,"Weslaco",1416,"ars0222-12",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
