"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","t1","e1","mic","elg_hvi","ui","str","rd","b","mic_hvi"
94,72,"RHQ",36,"Florence, SC",649,1,"144",1.25,0.61,227,7,4.8,11,88.8,32.9,77.2,8.8,5
94,72,"RHQ",36,"Florence, SC",649,2,"146",1.25,0.6,219,6.8,4.8,10,88,32.1,76,8.7,5
94,72,"RHQ",36,"Florence, SC",689,1,"130",1.25,0.62,195,8.5,4.7,10,87.8,25.7,78.8,8.2,4.9
94,72,"RHQ",36,"Florence, SC",689,2,"133",1.25,0.57,196,9,4.8,10,87.3,26.6,75.7,8,4.7
94,72,"RHQ",36,"Florence, SC",731,1,"166",1.25,0.59,240,6,4.6,10,87.4,33.3,75.3,8.6,4.7
94,72,"RHQ",36,"Florence, SC",731,2,"173",1.25,0.62,238,6.5,4.2,10,87.8,33.2,75.9,8.8,4.3
94,72,"RHQ",36,"Florence, SC",925,1,"155",1.27,0.63,243,6.3,4.9,10,88.8,32.4,74.8,8.9,5.1
94,72,"RHQ",36,"Florence, SC",925,2,"148",1.27,0.6,233,6.8,4.7,10,87.9,32.4,73.7,9,4.9
94,72,"RHQ",36,"Florence, SC",936,1,"147",1.27,0.59,227,6.3,5,10,87,33.2,77.2,8.8,5
94,72,"RHQ",36,"Florence, SC",936,2,"156",1.27,0.59,224,6.3,4.6,10,87.3,32.8,74.9,8.6,4.5
94,72,"RHQ",36,"Florence, SC",939,1,"139",1.25,0.6,213,7,4.9,10,88.6,31.5,76.3,9,4.9
94,72,"RHQ",36,"Florence, SC",939,2,"140",1.25,0.62,215,7,4.5,10,87.6,30,76.8,8.7,4.8
94,72,"RHQ",36,"Florence, SC",954,1,"150",1.27,0.62,216,7.3,5,11,89.1,33.5,75.6,9.2,5
94,72,"RHQ",36,"Florence, SC",954,2,"137",1.27,0.62,236,6.3,4.8,10,87.9,33,75.3,8.8,5
94,72,"RHQ",36,"Florence, SC",955,1,"143",1.23,0.6,201,7.3,4.6,9.6,87.5,27.7,75.4,8.5,4.6
94,72,"RHQ",36,"Florence, SC",955,2,"141",1.23,0.6,207,7,4.6,9.2,85.9,29.9,72.8,9.2,4.5
94,72,"RHQ",36,"Florence, SC",956,1,"153",1.21,0.62,230,7.8,4.3,11,87.9,35.8,75.5,8.8,4.1
94,72,"RHQ",36,"Florence, SC",956,2,"153",1.21,0.6,259,7.3,4.2,11,86.9,35.2,75.7,8.3,4
94,72,"RHQ",36,"Florence, SC",957,1,"161",1.25,0.62,268,5.5,3.9,10,87.7,36.5,75.2,8.9,4
94,72,"RHQ",36,"Florence, SC",957,2,"180",1.27,0.62,276,5.5,4,10,89,37.1,75.6,8.6,4
94,72,"RHQ",36,"Florence, SC",958,1,"144",1.23,0.59,216,8,4.6,11,87.6,32.8,75.5,9.5,4.5
94,72,"RHQ",36,"Florence, SC",958,2,"148",1.23,0.57,227,7.8,4.2,11,87.5,31.7,76.7,8.9,4.4
94,72,"RHQ",36,"Florence, SC",959,1,"158",1.31,0.6,215,7.3,3.9,10,88.8,32.6,77.4,8.6,3.8
94,72,"RHQ",36,"Florence, SC",959,2,"156",1.31,0.6,233,7,4.1,10,87.6,32.1,78.1,8.6,3.9
94,72,"RHQ",36,"Florence, SC",960,1,"141",1.27,0.59,191,7.8,4.5,10,88,28.9,77,8.7,4.7
94,72,"RHQ",36,"Florence, SC",960,2,"149",1.27,0.6,198,8,4.7,10,85.7,27.7,76.7,8.8,4.7
94,72,"RHQ",36,"Florence, SC",961,1,"149",1.27,0.6,221,7.8,4.3,10,88.2,30.9,75.3,9.5,4.2
94,72,"RHQ",36,"Florence, SC",961,2,"157",1.27,0.59,211,8,3.8,10,86.4,31.8,78.1,8,3.7
94,72,"RHQ",36,"Florence, SC",962,1,"133",1.25,0.63,195,7.8,5.1,12,88.2,30,77.6,8.8,5.3
94,72,"RHQ",36,"Florence, SC",962,2,"138",1.25,0.62,212,8,5.1,11,87.7,31.1,78.8,8.3,5.4
94,72,"RHQ",36,"Florence, SC",963,1,"154",1.3,0.62,210,6.8,4.4,10,89.5,31.3,77.3,8.3,4.3
94,72,"RHQ",36,"Florence, SC",963,2,"155",1.3,0.61,215,7.3,4.1,10,87.7,30,77.2,8.5,4.1
94,72,"RHQ",36,"Florence, SC",964,1,"139",1.3,0.6,239,8,4.2,10,87.8,33.6,73,9.9,4.1
94,72,"RHQ",36,"Florence, SC",964,2,"159",1.31,0.62,235,7.8,4.1,11,88.8,33.9,75.4,8.5,4.2
94,72,"RHQ",36,"Florence, SC",965,1,"145",1.3,0.62,206,7.3,4.3,9.8,87.9,28.8,73.5,9.2,4.2
94,72,"RHQ",36,"Florence, SC",965,2,"150",1.31,0.6,210,7.5,3.9,10,86.3,29.7,77.2,8.5,3.8
94,72,"RHQ",87,"Belle Mina, AL",649,1,"132",1.15,0.53,199,9,4.3,10,83.7,29.5,64.9,7.3,4.1
94,72,"RHQ",87,"Belle Mina, AL",649,2,"127",1.12,0.55,213,8.3,4.3,10,83,29.6,64.2,7.4,4.3
94,72,"RHQ",87,"Belle Mina, AL",689,1,"117",1.13,0.5,174,11.3,3.9,10,83.5,24,67,7.8,4.2
94,72,"RHQ",87,"Belle Mina, AL",689,2,"114",1.15,0.52,167,11.3,4.2,10,83.3,24.4,67.8,7.1,3.9
94,72,"RHQ",87,"Belle Mina, AL",731,1,"146",1.15,0.52,210,7.8,4.3,9.7,83.4,30,64,7.5,4.1
94,72,"RHQ",87,"Belle Mina, AL",731,2,"145",1.15,0.53,220,7.8,4,9.4,83.5,29.3,65.1,7.3,4
94,72,"RHQ",87,"Belle Mina, AL",925,1,"144",1.15,0.58,224,8.8,4.7,10,84.9,31.5,65.1,8.5,4.7
94,72,"RHQ",87,"Belle Mina, AL",925,2,"141",1.12,0.53,229,8.8,3.9,10,84.6,30.6,63.5,7.6,3.8
94,72,"RHQ",87,"Belle Mina, AL",936,1,"141",1.15,0.55,224,9.3,4.6,10,83.8,30.7,64.9,7.7,4.2
94,72,"RHQ",87,"Belle Mina, AL",936,2,"141",1.13,0.52,215,8.8,4.5,10,84.5,30.1,66.6,7.8,4.5
94,72,"RHQ",87,"Belle Mina, AL",939,1,"129",1.15,0.55,185,10.3,4.6,10,83.8,28.2,62.8,7.3,4.6
94,72,"RHQ",87,"Belle Mina, AL",954,1,"134",1.12,0.51,213,8.8,4.5,11,83.7,31.1,65,8.3,4.4
94,72,"RHQ",87,"Belle Mina, AL",954,2,"145",1.11,0.55,205,8.8,4.8,10,82.6,30,64.5,7.5,4.7
94,72,"RHQ",87,"Belle Mina, AL",955,1,"132",1.13,0.55,196,8.3,4.1,9.9,83,28.3,65.2,8,4.1
94,72,"RHQ",87,"Belle Mina, AL",955,2,"130",1.12,0.55,198,8.8,4.1,9.5,83.5,27.9,64,7.3,4
94,72,"RHQ",87,"Belle Mina, AL",956,1,"136",1.11,0.53,216,9.3,4.1,11,83.2,31.8,67.2,8.3,3.8
94,72,"RHQ",87,"Belle Mina, AL",956,2,"136",1.13,0.54,216,9.8,4,10,83.1,31.4,67.3,8.1,3.9
94,72,"RHQ",87,"Belle Mina, AL",957,1,"153",1.17,0.57,251,8.3,3.6,10,84.7,32.3,63,7.3,3.4
94,72,"RHQ",87,"Belle Mina, AL",957,2,"161",1.12,0.53,258,7.3,3.5,11,83.1,32.4,67.2,7.2,3.5
94,72,"RHQ",87,"Belle Mina, AL",958,1,"136",1.13,0.55,207,10.3,4.6,10,83.8,29,62.5,8.5,4.5
94,72,"RHQ",87,"Belle Mina, AL",958,2,"130",1.14,0.56,215,10.8,4.4,10,82.7,29.3,66.9,7.6,4.2
94,72,"RHQ",87,"Belle Mina, AL",959,1,"140",1.17,0.54,199,8.8,4,9.6,83.4,29.2,65.2,7.4,3.9
94,72,"RHQ",87,"Belle Mina, AL",959,2,"143",1.17,0.53,213,8.8,3.9,9.5,83.7,28.7,66.3,7,3.9
94,72,"RHQ",87,"Belle Mina, AL",960,1,"130",1.15,0.57,196,8.5,3.7,10,82.9,28.5,67.4,7,3.7
94,72,"RHQ",87,"Belle Mina, AL",960,2,"123",1.11,0.52,182,7.8,4.3,10,82.7,28,65.6,6.6,4.3
94,72,"RHQ",87,"Belle Mina, AL",961,1,"131",1.17,0.55,199,9.8,3.8,10,85,27.5,64.9,6.9,3.6
94,72,"RHQ",87,"Belle Mina, AL",961,2,"122",1.13,0.54,189,8.8,4,9.7,83.1,27.7,64.3,7.3,3.6
94,72,"RHQ",87,"Belle Mina, AL",962,1,"127",1.15,0.57,200,9.3,4.9,11,84.4,27.2,66.9,7.3,4.8
94,72,"RHQ",87,"Belle Mina, AL",962,2,"128",1.15,0.57,198,9.5,4.8,10,84.2,27.5,69.4,7.2,4.7
94,72,"RHQ",87,"Belle Mina, AL",963,1,"139",1.15,0.55,209,8.3,4.1,10,84.4,27.9,66.4,7,3.6
94,72,"RHQ",87,"Belle Mina, AL",963,2,"140",1.15,0.55,204,8,3.9,9.8,83.7,28.7,69,7.5,3.7
94,72,"RHQ",87,"Belle Mina, AL",964,1,"134",1.15,0.55,210,9.3,3.9,11,84.3,30.8,64.1,8,3.9
94,72,"RHQ",87,"Belle Mina, AL",964,2,"132",1.17,0.54,210,9,3.7,10,84.5,29,63.7,7.6,3.6
94,72,"RHQ",87,"Belle Mina, AL",965,1,"129",1.14,0.53,198,8.3,4.1,10,84.4,26.7,64.9,7.8,4
94,72,"RHQ",87,"Belle Mina, AL",965,2,"134",1.17,0.52,190,7.5,4,9.6,83.5,26.1,68.5,7.8,3.6
94,80,"San Joaquin",1,"Shafter, CA",578,1,"122",1.09,0.52,221,8.3,4.3,9.8,81.2,27.3,75.8,8,4.2
94,80,"San Joaquin",1,"Shafter, CA",578,2,"118",1.1,0.53,212,7.8,4.3,10,81,28.7,76.1,8.1,4.2
94,80,"San Joaquin",1,"Shafter, CA",649,1,"130",1.17,0.53,224,7,3.8,9.8,80.9,29.6,75.8,8,3.8
94,80,"San Joaquin",1,"Shafter, CA",649,2,"137",1.17,0.57,211,6.8,3.4,9.4,80.6,29.8,75.6,8,3.5
94,80,"San Joaquin",1,"Shafter, CA",689,1,"109",1.13,0.53,178,7.3,3.8,9,79.9,23,75.1,8.1,3.7
94,80,"San Joaquin",1,"Shafter, CA",689,2,"97",1.13,0.52,169,8.3,3.8,9,79.7,23.1,76,8.1,3.7
94,80,"San Joaquin",1,"Shafter, CA",731,1,"140",1.17,0.54,202,5.8,3.6,9.6,81.9,31.7,74.4,8.6,3.7
94,80,"San Joaquin",1,"Shafter, CA",731,2,"137",1.17,0.55,226,5.8,3.7,9.6,81.2,31.3,75.2,8.8,3.7
94,80,"San Joaquin",1,"Shafter, CA",773,1,"145",1.17,0.57,201,7.3,3.5,9.2,81.4,29,77.2,8.4,3.5
94,80,"San Joaquin",1,"Shafter, CA",773,2,"145",1.17,0.59,222,6.3,3.8,9.2,81.5,31.4,76.2,8.4,3.7
94,80,"San Joaquin",1,"Shafter, CA",898,1,"143",1.15,0.58,243,7.3,4.1,10,81.9,30.8,75.9,8.6,4.1
94,80,"San Joaquin",1,"Shafter, CA",898,2,"140",1.15,0.55,244,6.3,4,10,82.8,31.4,76.9,8.5,4
94,80,"San Joaquin",1,"Shafter, CA",907,1,"148",1.15,0.53,244,6.3,4,10,82.1,33,75.9,8.4,3.9
94,80,"San Joaquin",1,"Shafter, CA",907,2,"157",1.15,0.57,254,6.3,3.6,10,82.5,33.8,76.9,8,3.6
94,80,"San Joaquin",1,"Shafter, CA",908,1,"157",1.17,0.54,251,5.8,4,10,82.3,35.8,76.5,8.2,3.9
94,80,"San Joaquin",1,"Shafter, CA",908,2,"152",1.17,0.53,259,6.8,3.6,10,81.4,36.3,76.4,7.9,3.5
94,80,"San Joaquin",1,"Shafter, CA",909,1,"152",1.19,0.58,227,6.3,3.9,10,83.3,32.9,76.6,8,3.8
94,80,"San Joaquin",1,"Shafter, CA",909,2,"158",1.18,0.56,253,6.5,3.7,9.8,82.6,33.3,77.1,8.2,3.7
94,80,"San Joaquin",1,"Shafter, CA",913,1,"136",1.12,0.5,225,6.5,3.8,9.2,80.9,29.6,77.1,7.9,3.8
94,80,"San Joaquin",1,"Shafter, CA",913,2,"143",1.11,0.5,238,7.3,3.5,8.7,80.6,28.8,77,8.1,3.4
94,80,"San Joaquin",1,"Shafter, CA",943,1,"144",1.19,0.54,244,7.3,4.3,10,83,33.5,76.8,8.2,4.1
94,80,"San Joaquin",1,"Shafter, CA",943,1,"140",1.19,0.59,246,7.3,3.8,10,82.8,30.5,75.5,8.1,3.8
94,80,"San Joaquin",1,"Shafter, CA",943,2,"140",1.19,0.56,238,6.8,4.1,10,82.5,33.5,76,8.1,4.1
94,80,"San Joaquin",1,"Shafter, CA",943,2,"136",1.15,0.54,237,7.8,3.9,10,82.4,31.4,77.9,8.2,4
94,80,"San Joaquin",1,"Shafter, CA",944,1,"140",1.13,0.55,229,5.8,4.1,9.8,82.1,30.2,77.2,8.3,4.4
94,80,"San Joaquin",1,"Shafter, CA",944,2,"149",1.14,0.54,227,5.5,4.3,9.4,82.9,29.9,75.2,8.3,4.4
94,80,"San Joaquin",1,"Shafter, CA",945,1,"145",1.17,0.55,244,7.8,4,10,83,31.7,76,8.5,4
94,80,"San Joaquin",1,"Shafter, CA",945,2,"154",1.17,0.55,251,7.3,4.1,10,83,30.8,76.7,8,3.9
94,80,"San Joaquin",1,"Shafter, CA",946,1,"169",1.14,0.55,255,6.5,4.2,9.8,82.9,32.5,76.9,8.2,4.2
94,80,"San Joaquin",1,"Shafter, CA",946,2,"158",1.15,0.56,260,7.3,3.9,9.8,82.8,31.8,76,8.3,3.9
94,80,"San Joaquin",1,"Shafter, CA",947,1,"147",1.19,0.6,248,7.3,3.9,9.6,81.9,30.6,74.4,8.4,3.8
94,80,"San Joaquin",1,"Shafter, CA",947,2,"137",1.19,0.6,252,7.3,3.9,9.8,81.6,29.9,75.9,8.2,3.8
94,80,"San Joaquin",1,"Shafter, CA",949,1,"136",1.11,0.51,226,6.8,3.5,8.9,79.9,29,76.6,8.4,3.7
94,80,"San Joaquin",1,"Shafter, CA",949,2,"147",1.11,0.51,219,5.8,3.6,9.4,81.7,30.6,77,8.2,3.8
94,80,"San Joaquin",1,"Shafter, CA",950,1,"155",1.12,0.53,237,6.3,4.3,9.8,82.6,31.1,76.7,8.2,4.4
94,80,"San Joaquin",1,"Shafter, CA",950,2,"144",1.12,0.53,234,7.3,4,9.8,81.9,30.2,75.2,7.9,4.1
94,80,"San Joaquin",1,"Shafter, CA",951,1,"155",1.19,0.55,238,6.3,4.3,10,83.4,33.7,76,8.5,4.2
94,80,"San Joaquin",1,"Shafter, CA",951,2,"149",1.19,0.6,240,6.8,3.9,10,82.7,33,75.3,8.1,3.9
94,80,"San Joaquin",1,"Shafter, CA",952,1,"160",1.17,0.55,249,6.8,3.6,9.6,83.1,31.9,75.2,8.2,3.6
94,80,"San Joaquin",1,"Shafter, CA",952,2,"159",1.17,0.56,239,7.3,3.6,9.6,82.5,31.9,76.3,8.1,3.4
94,80,"San Joaquin",132,"W Side Field Station, CA",578,1,"126",1.13,0.55,210,8.3,4.6,10,83.1,27.1,76.9,7.4,4.5
94,80,"San Joaquin",132,"W Side Field Station, CA",578,2,"133",1.12,0.54,214,7.5,4.5,10,82,28.2,75,8.3,4.6
94,80,"San Joaquin",132,"W Side Field Station, CA",649,1,"139",1.2,0.54,227,7.3,4.1,10,81.8,31,75.7,7.9,4.1
94,80,"San Joaquin",132,"W Side Field Station, CA",649,2,"144",1.19,0.6,233,7,4.4,10,81.8,31.3,74.9,7.8,4.4
94,80,"San Joaquin",132,"W Side Field Station, CA",689,1,"117",1.17,0.55,188,8.3,4.1,9.8,83,24.4,78.3,7.4,4.2
94,80,"San Joaquin",132,"W Side Field Station, CA",689,2,"120",1.17,0.56,190,8,4.6,9.6,82,23.3,76.9,8.1,4.6
94,80,"San Joaquin",132,"W Side Field Station, CA",731,1,"155",1.19,0.55,226,6.3,4,9.8,83.2,33,74.2,7.8,3.8
94,80,"San Joaquin",132,"W Side Field Station, CA",731,2,"155",1.19,0.56,233,6.3,4.3,10,83.5,34.3,73.3,8.3,4.2
94,80,"San Joaquin",132,"W Side Field Station, CA",773,1,"157",1.19,0.57,233,6.5,4.1,9.6,84.7,31.6,75.4,7.9,4.1
94,80,"San Joaquin",132,"W Side Field Station, CA",773,2,"156",1.19,0.56,243,6,4.1,9.6,82.9,32,75.8,8.1,4.1
94,80,"San Joaquin",132,"W Side Field Station, CA",898,1,"164",1.19,0.58,243,6,4.3,10,85.6,33.3,75.4,7.8,4.4
94,80,"San Joaquin",132,"W Side Field Station, CA",898,2,"170",1.19,0.59,237,6.5,4.6,10,84.4,34,76.1,8.1,4.7
94,80,"San Joaquin",132,"W Side Field Station, CA",907,1,"153",1.19,0.6,256,5.5,4,10,82.9,32.5,76.2,7.9,4
94,80,"San Joaquin",132,"W Side Field Station, CA",907,2,"161",1.19,0.6,271,6.3,4.1,10,84.1,35.3,73.8,8.1,4.2
94,80,"San Joaquin",132,"W Side Field Station, CA",908,1,"167",1.21,0.59,263,6.3,4.2,10,84.7,34.4,74.2,7.8,4.2
94,80,"San Joaquin",132,"W Side Field Station, CA",908,2,"169",1.21,0.59,272,5.5,4.3,10,84.1,34.4,74.6,8.2,4.3
94,80,"San Joaquin",132,"W Side Field Station, CA",909,1,"171",1.19,0.56,244,5,4.3,10,82.7,31.7,76.2,8.3,4.3
94,80,"San Joaquin",132,"W Side Field Station, CA",909,2,"168",1.19,0.59,267,6,4.2,10,84.6,33.6,75.2,8.1,4.2
94,80,"San Joaquin",132,"W Side Field Station, CA",913,1,"143",1.19,0.56,232,7.8,4,9.4,82.7,30.4,76.2,7.8,4.1
94,80,"San Joaquin",132,"W Side Field Station, CA",913,2,"144",1.19,0.6,235,7.3,4.1,9.6,81.8,30.3,74.3,8.1,4.2
94,80,"San Joaquin",132,"W Side Field Station, CA",943,1,"155",1.21,0.58,259,7,4.3,10,84.3,33.8,75.9,7.9,4.5
94,80,"San Joaquin",132,"W Side Field Station, CA",943,1,"154",1.19,0.57,260,6.8,4.3,10,84.9,31.6,75.5,7.4,4.3
94,80,"San Joaquin",132,"W Side Field Station, CA",943,2,"158",1.21,0.6,274,7,4.5,10,83.6,33.7,75.6,8,4.6
94,80,"San Joaquin",132,"W Side Field Station, CA",943,2,"153",1.19,0.59,237,6.5,4.5,10,84.1,32,7,0,4.6
94,80,"San Joaquin",132,"W Side Field Station, CA",944,1,"154",1.19,0.58,235,6,4.1,10,84.2,30.9,75.3,8.2,4.3
94,80,"San Joaquin",132,"W Side Field Station, CA",944,2,"148",1.19,0.59,249,7,4.6,10,83.8,32.5,74.8,8.5,4.6
94,80,"San Joaquin",132,"W Side Field Station, CA",945,1,"161",1.19,0.57,244,7.8,4.4,10,84.9,32.3,76.4,8,4.4
94,80,"San Joaquin",132,"W Side Field Station, CA",945,2,"166",1.19,0.59,256,7.5,4.2,10,85.2,33,75.1,8.3,4.2
94,80,"San Joaquin",132,"W Side Field Station, CA",946,1,"166",1.19,0.59,264,7.3,4.2,10,83.9,33.2,74.2,7.9,4.2
94,80,"San Joaquin",132,"W Side Field Station, CA",946,2,"170",1.19,0.57,274,6,4,10,84.5,34.4,74.7,8.3,4.2
94,80,"San Joaquin",132,"W Side Field Station, CA",947,1,"153",1.19,0.56,241,6.5,4.1,10,83.8,31.4,76.1,7.8,4.3
94,80,"San Joaquin",132,"W Side Field Station, CA",947,2,"166",1.19,0.56,266,6,4.2,10,84,32.8,75.5,7.9,4.2
94,80,"San Joaquin",132,"W Side Field Station, CA",949,1,"156",1.19,0.57,231,7.3,4.1,10,83.8,31.2,77.2,7.9,4.2
94,80,"San Joaquin",132,"W Side Field Station, CA",949,2,"157",1.19,0.58,236,7.3,4.2,9.8,83.5,32.7,76.5,8,4.1
94,80,"San Joaquin",132,"W Side Field Station, CA",950,1,"156",1.2,0.59,241,7.5,4.4,9.8,84,30.4,74.8,8.1,4.4
94,80,"San Joaquin",132,"W Side Field Station, CA",950,2,"158",1.19,0.6,233,7.5,4.5,10,83.5,31.5,74.5,8.3,4.5
94,80,"San Joaquin",132,"W Side Field Station, CA",951,1,"148",1.2,0.58,246,6.3,4.3,10,84.8,33.8,74.7,7.9,4.4
94,80,"San Joaquin",132,"W Side Field Station, CA",951,2,"159",1.19,0.57,249,6.3,4.3,10,85.2,34.7,76,8.2,4.4
94,80,"San Joaquin",132,"W Side Field Station, CA",952,1,"156",1.21,0.59,250,6,4.1,9.8,84.3,30.8,76,8,4.3
94,80,"San Joaquin",132,"W Side Field Station, CA",952,2,"159",1.21,0.58,250,6,4.1,9.8,83.2,31.6,75.8,8,4.1
94,160,"BLA",180,"Dallas, TX",578,1,"143",1.1,0.59,237,8,4.7,10,83.4,34.2,68.9,7.1,4.6
94,160,"BLA",180,"Dallas, TX",578,3,"137",1.1,0.57,198,9,4.5,10,83.1,31.7,69.8,7.6,4.6
94,160,"BLA",180,"Dallas, TX",649,1,"137",1.07,0.54,221,6.8,4.5,9.8,82,31.2,72.3,7.7,4.9
94,160,"BLA",180,"Dallas, TX",649,3,"143",1.07,0.55,218,6.8,4.5,10,83.8,34.2,72.4,7.9,4.9
94,160,"BLA",180,"Dallas, TX",689,1,"125",1.09,0.53,176,7.8,4.9,9.4,82.8,23.7,71.1,7.7,4.9
94,160,"BLA",180,"Dallas, TX",689,3,"116",1.11,0.55,180,8,4.7,10,83.9,26.2,73.6,7,5
94,160,"BLA",180,"Dallas, TX",697,1,"127",1.11,0.54,202,7.3,4.5,9.1,82.4,25.2,70.3,7,4.6
94,160,"BLA",180,"Dallas, TX",697,3,"121",1.1,0.56,193,7.3,4.7,9.5,83.5,24.3,70.6,7.9,4.8
94,160,"BLA",180,"Dallas, TX",731,1,"152",1.16,0.58,214,6,4.3,9.6,83.8,35.6,68.8,7.5,4.1
94,160,"BLA",180,"Dallas, TX",731,3,"155",1.16,0.59,244,6,4.3,10,84,38.2,71,8.1,4.3
94,160,"BLA",180,"Dallas, TX",815,1,"132",1.1,0.53,189,6.8,4,8.9,82.5,26.1,72.1,7.5,4.1
94,160,"BLA",180,"Dallas, TX",815,3,"129",1.1,0.54,199,6.5,4.3,9,81.5,27.4,71.9,7,4.2
94,160,"BLA",181,"Thrall, TX",578,1,"136",0.99,0.5,221,7.8,4.2,10,82.6,32.1,67.2,7.8,4.3
94,160,"BLA",181,"Thrall, TX",578,3,"138",1,0.5,232,8,4.4,10,83.1,34.5,65.2,8.4,4.7
94,160,"BLA",181,"Thrall, TX",649,1,"127",1.07,0.57,205,6.5,4.5,8.9,82.2,28.4,64.1,7.8,4.5
94,160,"BLA",181,"Thrall, TX",649,3,"141",1.05,0.53,215,6,4.9,10,82.6,35.2,66,7.9,4.8
94,160,"BLA",181,"Thrall, TX",689,1,"115",1.07,0.55,157,7.5,4.4,8.5,82.7,23,62.3,7.4,4.4
94,160,"BLA",181,"Thrall, TX",689,3,"122",1.06,0.51,176,7.5,4.3,8.9,81.5,22.7,66.4,8,4.6
94,160,"BLA",181,"Thrall, TX",697,1,"112",1.04,0.49,171,7.3,4,8.3,82.7,23.7,61.9,7.8,4
94,160,"BLA",181,"Thrall, TX",697,3,"118",1.05,0.51,188,6.8,4.5,8.9,82.7,26.4,63.9,7.8,4.6
94,160,"BLA",181,"Thrall, TX",731,1,"152",1.08,0.55,238,5.5,4.1,9.4,82.8,34,61.3,7.3,4.1
94,160,"BLA",181,"Thrall, TX",731,3,"171",1.1,0.54,255,5.3,4.2,10,82.1,43.1,61.8,8.3,4.3
94,160,"BLA",181,"Thrall, TX",815,1,"113",0.99,0.49,162,7,3.9,7.5,81.5,21.6,63.1,8.3,3.7
94,160,"BLA",181,"Thrall, TX",815,3,"110",1.01,0.49,171,7.5,4.1,8.3,81.9,25.8,64.6,8.5,4.1
94,170,"ARI",6,"Safford, AZ",578,1,"134",1.13,0.6,237,7,4.6,10,83.9,31.9,71.3,8.2,4.4
94,170,"ARI",6,"Safford, AZ",578,2,"135",1.11,0.58,233,8,5.1,11,83.2,33.2,73.3,8.3,4.7
94,170,"ARI",6,"Safford, AZ",649,1,"132",1.19,0.6,214,6.5,4.4,10,85.2,31.5,75.3,7.9,4.4
94,170,"ARI",6,"Safford, AZ",649,2,"138",1.19,0.6,234,6,4.6,10,83.9,34,74.6,7.8,4.7
94,170,"ARI",6,"Safford, AZ",689,1,"118",1.15,0.58,204,7.8,4.7,10,83.9,27.1,73.3,7.6,4.8
94,170,"ARI",6,"Safford, AZ",689,2,"120",1.15,0.55,191,7.5,4.6,10,82.3,27.8,73.2,7.9,4.8
94,170,"ARI",6,"Safford, AZ",714,1,"134",1.17,0.57,217,6.3,4.6,10,83.1,31.9,72,8.5,4.5
94,170,"ARI",6,"Safford, AZ",714,2,"135",1.17,0.55,210,6.3,4.4,10,85.5,31.3,71.8,8.2,4.3
94,170,"ARI",6,"Safford, AZ",731,1,"160",1.19,0.54,249,5.3,4.4,9.7,85.4,32,72.1,8.1,4.2
94,170,"ARI",6,"Safford, AZ",731,2,"163",1.21,0.6,236,5.5,4.3,10,83.7,33.6,74.1,8.4,4.4
94,170,"ARI",6,"Safford, AZ",741,1,"141",1.14,0.52,225,6.5,4.9,10,83.4,32.6,75.6,8,5
94,170,"ARI",6,"Safford, AZ",741,2,"142",1.14,0.55,233,6.3,4.7,10,84.2,33.3,75.5,8.2,4.5
94,170,"ARI",6,"Safford, AZ",828,1,"125",1.15,0.57,190,6.5,4.7,10,84.1,26.3,72.9,8.1,4.7
94,170,"ARI",6,"Safford, AZ",828,2,"118",1.19,0.59,195,6.8,4.9,9.8,84.5,26.5,74.4,7.6,4.8
94,170,"ARI",6,"Safford, AZ",834,1,"143",1.17,0.57,221,6.3,4.7,10,83.1,34,75,8.4,4.6
94,170,"ARI",6,"Safford, AZ",834,2,"147",1.18,0.53,209,6,4.2,10,84.6,32.4,75,7.7,4.1
94,170,"ARI",6,"Safford, AZ",849,1,"134",1.15,0.55,239,7,4.3,10,83.2,31.9,76,8.3,4.5
94,170,"ARI",6,"Safford, AZ",849,2,"141",1.15,0.57,220,6.5,4.5,9.9,83.1,31.8,73.3,7.8,4.3
94,170,"ARI",6,"Safford, AZ",865,1,"136",1.16,0.55,210,7.5,4.3,10,83.5,32.7,72.4,8.3,4.3
94,170,"ARI",6,"Safford, AZ",865,2,"135",1.15,0.55,240,7.3,4.3,10,84.6,33.3,72.7,8.9,4.3
94,170,"ARI",6,"Safford, AZ",882,1,"133",1.19,0.6,214,6.3,4.6,10,83.9,31.7,75.6,8.3,4.4
94,170,"ARI",6,"Safford, AZ",882,2,"140",1.19,0.59,231,7.5,4.4,10,84.9,32.5,76.2,8.1,4.4
94,170,"ARI",6,"Safford, AZ",893,1,"131",1.16,0.53,217,7,4.6,10,83.8,30.4,72.4,8.8,4.5
94,170,"ARI",6,"Safford, AZ",893,2,"142",1.14,0.52,184,8.3,4.4,10,83.6,30.4,71.1,8.7,4.3
94,170,"ARI",6,"Safford, AZ",919,1,"120",1.15,0.55,213,8.3,4.6,10,83.3,29.4,75,8.1,4.8
94,170,"ARI",6,"Safford, AZ",919,2,"154",1.16,0.55,239,6,4,10,84.2,33.9,72.9,8.1,3.9
94,170,"ARI",6,"Safford, AZ",935,1,"144",1.21,0.6,224,6.8,4.2,9.5,85.2,30.2,72.9,7.3,3.9
94,170,"ARI",6,"Safford, AZ",935,2,"144",1.2,0.55,225,5.5,4.1,9.6,84.4,32,72.7,7.6,4
94,170,"ARI",6,"Safford, AZ",936,1,"147",1.17,0.6,223,6.5,4.4,10,83.8,32.2,76.2,8.4,4.4
