"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","t1","e1","mic","elg_hvi","ui","str","rd","b","mic_hvi","x20","x21","x22","x23"
96,30,"CEN",23,"Bossier Cith, LA",689,1,122,1.11,0.56,185,8.3,4.9,10,82.9,25.5,77.7,7.5,4.9,".",".",".","."
96,30,"CEN",23,"Bossier Cith, LA",689,2,127,1.11,0.56,189,9.8,4.7,10,84,26,77.8,6.8,4.8,".",".",".","."
96,30,"CEN",23,"Bossier Cith, LA",773,1,149,1.11,0.58,238,7.3,4.2,9.6,83.4,32.5,77.2,8.1,4.1,".",".",".","."
96,30,"CEN",23,"Bossier Cith, LA",773,2,154,1.11,0.56,237,7,4.1,9.5,82.9,34.2,74.9,7.6,4,".",".",".","."
96,30,"CEN",23,"Bossier Cith, LA",893,1,130,1.09,0.56,213,7.5,5,10,83.3,30.5,74.4,9,5.2,".",".",".","."
96,30,"CEN",23,"Bossier Cith, LA",893,2,143,1.13,0.57,214,8.5,4.7,10,82.7,31.5,75,8,4.8,".",".",".","."
96,30,"CEN",23,"Bossier Cith, LA",919,1,119,1.1,0.55,190,7.8,4.7,10,82.5,27.4,77.1,7.8,4.8,".",".",".","."
96,30,"CEN",23,"Bossier Cith, LA",919,2,127,1.12,0.56,188,8.5,4.6,10,83.4,26.6,76.4,7.4,4.6,".",".",".","."
96,30,"CEN",23,"Bossier Cith, LA",953,1,122,1.13,0.58,184,9.3,5,10,84,25.5,74.9,7.7,5,".",".",".","."
96,30,"CEN",23,"Bossier Cith, LA",953,2,118,1.13,0.57,197,9.8,5.2,10,84.4,25.8,74,7.7,5,".",".",".","."
96,30,"CEN",23,"Bossier Cith, LA",971,1,118,1.11,0.56,183,8.5,5.2,10,83.2,28.1,73.4,8.1,5.1,".",".",".","."
96,30,"CEN",23,"Bossier Cith, LA",971,2,122,1.11,0.57,189,8.5,5.1,10,83.6,27.1,76.4,7.9,5.2,".",".",".","."
96,30,"CEN",23,"Bossier Cith, LA",1015,1,132,1.14,0.59,201,8.5,5,10,85.4,29.3,76,8.1,5,".",".",".","."
96,30,"CEN",23,"Bossier Cith, LA",1015,2,130,1.14,0.56,197,7.5,5.2,10,83.9,28.5,74,7.9,4.8,".",".",".","."
96,30,"CEN",72,"Beeville, TX",578,2,121,1.04,0.55,217,8.3,4.3,10,82.8,29.8,71.5,8.1,4.4,".",".",".","."
96,30,"CEN",72,"Beeville, TX",578,3,131,1.02,0.54,219,7.8,4.2,10,83.6,33.1,70.3,7.8,4.1,".",".",".","."
96,30,"CEN",72,"Beeville, TX",689,2,123,1.11,0.58,196,7.8,5,10,85.2,27.9,73.6,8.1,5,".",".",".","."
96,30,"CEN",72,"Beeville, TX",689,3,120,1.09,0.55,186,8,4.8,10,84.3,26.4,71.1,8.7,4.9,".",".",".","."
96,30,"CEN",72,"Beeville, TX",773,2,148,1.07,0.57,260,6.5,4.1,9.8,83.4,33.4,70.7,8.4,4,".",".",".","."
96,30,"CEN",72,"Beeville, TX",773,3,143,1.04,0.54,255,6.8,4.2,9.8,82.6,32.3,67.9,8.5,4.1,".",".",".","."
96,30,"CEN",72,"Beeville, TX",893,2,138,1.08,0.56,211,6.8,4.6,10,82,30.3,69.6,10,4.7,".",".",".","."
96,30,"CEN",72,"Beeville, TX",893,3,140,1.13,0.58,225,6.5,4.6,10,83.7,32,69.9,9.5,4.6,".",".",".","."
96,30,"CEN",72,"Beeville, TX",919,2,122,1.06,0.54,194,8,5,10,82.8,26.5,71.2,8.3,4.6,".",".",".","."
96,30,"CEN",72,"Beeville, TX",919,3,122,1.07,0.55,189,8,4.5,10,82.9,28.3,73.5,8.4,4.5,".",".",".","."
96,30,"CEN",72,"Beeville, TX",953,2,124,1.07,0.57,193,8,4.6,10,84.9,28,68.5,10,4.9,".",".",".","."
96,30,"CEN",72,"Beeville, TX",953,3,128,1.06,0.55,190,8,4.7,10,83.7,26.9,69.2,9.6,4.6,".",".",".","."
96,30,"CEN",72,"Beeville, TX",971,2,126,1.03,0.54,186,6.8,4.8,9.6,82,27.1,67.5,10,4.7,".",".",".","."
96,30,"CEN",72,"Beeville, TX",971,3,123,1.04,0.54,193,7,4.8,9.8,82.4,26.9,69.7,9.7,4.9,".",".",".","."
96,30,"CEN",72,"Beeville, TX",1015,2,125,1.03,0.54,216,7.5,4.7,10,82.1,29.3,71.5,9.9,4.6,".",".",".","."
96,30,"CEN",72,"Beeville, TX",1015,3,130,1.06,0.55,215,7.5,4.7,10,84.4,28.8,68.7,9,4.6,".",".",".","."
96,40,"DEL",24,"Saint Joseph, LA",578,1,133,1.1,0.56,211,7.8,4.8,10,84,28.4,74.9,7.1,4.9,".",".",".","."
96,40,"DEL",24,"Saint Joseph, LA",578,2,133,1.09,0.57,216,8.3,4.6,10,83.1,29.2,78,7.8,4.7,".",".",".","."
96,40,"DEL",24,"Saint Joseph, LA",773,1,153,1.15,0.6,233,6.8,4.2,9.5,84.6,34.5,76.8,7,4.3,".",".",".","."
96,40,"DEL",24,"Saint Joseph, LA",773,2,157,1.15,0.58,235,6.8,4,9.2,84.3,31.5,79,8.5,4,".",".",".","."
96,40,"DEL",24,"Saint Joseph, LA",827,1,113,1.11,0.57,182,8,5.3,10,83.9,26.2,79,6.5,5.4,".",".",".","."
96,40,"DEL",24,"Saint Joseph, LA",827,2,114,1.11,0.58,183,8.5,5.3,10,83.9,23.6,79.1,7,5.3,".",".",".","."
96,40,"DEL",24,"Saint Joseph, LA",893,1,134,1.13,0.59,221,7.3,5.2,10,83.5,30.2,75.9,7.7,5.3,".",".",".","."
96,40,"DEL",24,"Saint Joseph, LA",893,2,134,1.13,0.58,206,8,5.1,10,84.7,30.2,77.7,8.2,5,".",".",".","."
96,40,"DEL",24,"Saint Joseph, LA",915,1,138,1.13,0.58,211,7.8,5.1,10,85.2,32.4,73.5,6.8,5.1,".",".",".","."
96,40,"DEL",24,"Saint Joseph, LA",915,2,137,1.11,0.6,207,7.3,5.2,10,84.7,31.8,74.3,7.2,5.3,".",".",".","."
96,40,"DEL",24,"Saint Joseph, LA",919,1,116,1.09,0.54,181,7.5,5,9.6,83,25.9,76.2,6.9,5,".",".",".","."
96,40,"DEL",24,"Saint Joseph, LA",919,2,117,1.1,0.55,184,8.3,4.9,9.4,82.4,25.7,77.1,7.5,4.9,".",".",".","."
96,40,"DEL",24,"Saint Joseph, LA",953,1,118,1.11,0.6,188,7.8,5.2,10,85.1,26.6,74.6,7.3,5.2,".",".",".","."
96,40,"DEL",24,"Saint Joseph, LA",953,2,121,1.11,0.59,182,7.5,5.2,10,84.9,25.6,76.4,7.8,5.2,".",".",".","."
96,40,"DEL",24,"Saint Joseph, LA",970,1,123,1.15,0.6,203,7.8,5.2,10,85.1,27.4,74.9,7.6,5.2,".",".",".","."
96,40,"DEL",24,"Saint Joseph, LA",970,2,125,1.13,0.57,198,8.8,4.8,10,84.2,28.6,77.5,7.9,5,".",".",".","."
96,40,"DEL",24,"Saint Joseph, LA",971,1,122,1.09,0.57,203,7.5,5.6,10,82.4,29.6,74.9,7.9,5.5,".",".",".","."
96,40,"DEL",24,"Saint Joseph, LA",971,2,127,1.1,0.59,199,7.3,5.3,10,84.6,28.5,76,7.7,5.3,".",".",".","."
96,40,"DEL",24,"Saint Joseph, LA",1017,1,136,1.1,0.56,212,7.3,5.1,10,84.7,28.7,75.6,7.2,4.9,".",".",".","."
96,40,"DEL",24,"Saint Joseph, LA",1017,2,131,1.11,0.55,205,7,5.2,10,83,29.3,75.2,6.8,5.3,".",".",".","."
96,40,"DEL",25,"Stoneville, MS",578,1,108,1.1,0.56,196,8.3,4.6,10,83.5,30.1,67.2,6.9,4.5,".",".",".","."
96,40,"DEL",25,"Stoneville, MS",578,3,98,1.11,0.55,179,9,4.2,10,83,29.4,64.5,7.3,4,".",".",".","."
96,40,"DEL",25,"Stoneville, MS",773,1,111,1.14,0.56,211,7.5,3.7,9.4,82.9,29.7,66.8,7.4,3.7,".",".",".","."
96,40,"DEL",25,"Stoneville, MS",773,3,128,1.13,0.57,226,7.8,3.7,9.6,82.8,31.7,66,6.8,3.8,".",".",".","."
96,40,"DEL",25,"Stoneville, MS",827,1,98,1.1,0.52,176,8.5,4.4,9.9,82.5,24.5,70.1,7.7,4.4,".",".",".","."
96,40,"DEL",25,"Stoneville, MS",827,3,98,1.1,0.54,185,9.5,4.6,10,82.5,25.5,69.3,6.4,4.5,".",".",".","."
96,40,"DEL",25,"Stoneville, MS",893,1,117,1.11,0.56,197,7.8,4.4,10,82.6,28.9,67.8,7.6,4.6,".",".",".","."
96,40,"DEL",25,"Stoneville, MS",893,3,111,1.11,0.56,208,8.3,4.2,10,82.6,30.7,63.7,8.1,3.8,".",".",".","."
96,40,"DEL",25,"Stoneville, MS",915,1,128,1.1,0.54,215,8.5,4.8,10,83.4,31.7,67.4,7.2,4.7,".",".",".","."
96,40,"DEL",25,"Stoneville, MS",915,3,121,1.11,0.56,203,8.5,4.8,10,82.6,30.5,67.3,7.5,4.8,".",".",".","."
96,40,"DEL",25,"Stoneville, MS",919,1,107,1.13,0.55,179,8.5,4.5,10,82.2,28.2,70.5,7.5,4.3,".",".",".","."
96,40,"DEL",25,"Stoneville, MS",919,3,98,1.13,0.53,184,9,4.5,10,81.5,26.6,67.7,8.1,4.4,".",".",".","."
96,40,"DEL",25,"Stoneville, MS",953,1,98,1.11,0.55,178,9,4.3,10,83.9,24.6,65.8,7.9,4.3,".",".",".","."
96,40,"DEL",25,"Stoneville, MS",953,3,97,1.11,0.56,178,8.8,4.6,9.8,84,25.1,64.2,7.4,4.4,".",".",".","."
96,40,"DEL",25,"Stoneville, MS",970,1,107,1.13,0.56,177,8,4.3,10,84.6,26.8,66.9,7.6,4.3,".",".",".","."
96,40,"DEL",25,"Stoneville, MS",970,3,110,1.13,0.59,181,8,4.6,10,84.8,27.5,71.7,7.5,4.6,".",".",".","."
96,40,"DEL",25,"Stoneville, MS",971,1,109,1.13,0.57,189,7.8,4.9,10,83.2,28.3,67.7,7.5,4.8,".",".",".","."
96,40,"DEL",25,"Stoneville, MS",971,3,107,1.13,0.56,183,7.8,5.1,10,84.3,29.1,63.8,7.9,5.2,".",".",".","."
96,40,"DEL",25,"Stoneville, MS",1017,1,116,1.13,0.57,196,8,4.6,9.9,82.3,27.7,67.6,8,4.7,".",".",".","."
96,40,"DEL",25,"Stoneville, MS",1017,3,123,1.13,0.56,192,7,4.4,9.8,83.6,27.2,66.2,7.2,4.6,".",".",".","."
96,40,"DEL",27,"Clarkedale, AR",578,1,133,1.13,0.6,224,9.8,4.8,10,83.7,30.2,76.5,7.8,4.9,".",".",".","."
96,40,"DEL",27,"Clarkedale, AR",578,2,126,1.1,0.6,228,10,4.8,10,85,30.3,74.5,7.7,5.1,".",".",".","."
96,40,"DEL",27,"Clarkedale, AR",773,1,161,1.15,0.6,254,8,4.2,9.8,86.1,33.9,73.3,7.1,4.2,".",".",".","."
96,40,"DEL",27,"Clarkedale, AR",773,2,159,1.17,0.6,255,7,3.9,9.7,85.5,32.1,75.7,7.8,3.8,".",".",".","."
96,40,"DEL",27,"Clarkedale, AR",827,1,131,1.19,0.59,203,9,4,9.7,84.9,26.3,78.4,7.5,4.1,".",".",".","."
96,40,"DEL",27,"Clarkedale, AR",827,2,129,1.19,0.59,204,10.3,4.1,10,84.2,27.8,79.6,7.6,3.7,".",".",".","."
96,40,"DEL",27,"Clarkedale, AR",893,1,152,1.19,0.59,241,9,3.9,10,86.2,31.8,76.2,8.3,3.6,".",".",".","."
96,40,"DEL",27,"Clarkedale, AR",893,2,147,1.19,0.6,243,9,4.1,10,84.2,32.8,72.7,7.7,4,".",".",".","."
96,40,"DEL",27,"Clarkedale, AR",915,1,151,1.19,0.62,202,8.8,4.2,10,86.2,31.6,76.8,7,4.2,".",".",".","."
96,40,"DEL",27,"Clarkedale, AR",915,2,143,1.19,0.6,231,8.8,4.5,10,84.8,33.3,74.9,7.6,4.4,".",".",".","."
96,40,"DEL",27,"Clarkedale, AR",919,1,125,1.15,0.57,203,9.3,4.5,9.8,82.9,27.7,76.7,7.6,4.3,".",".",".","."
96,40,"DEL",27,"Clarkedale, AR",919,2,130,1.13,0.57,198,9,4.5,10,83.6,28.9,78.5,8,4.5,".",".",".","."
96,40,"DEL",27,"Clarkedale, AR",953,1,128,1.17,0.57,207,10,4.6,10,85.8,24.8,77.8,8,4.5,".",".",".","."
96,40,"DEL",27,"Clarkedale, AR",953,2,127,1.17,0.59,197,10.8,4.2,10,84.7,26,75.6,8.1,4.1,".",".",".","."
96,40,"DEL",27,"Clarkedale, AR",970,1,130,1.15,0.59,204,8.5,4.3,10,85.5,29.6,77.8,8,4.9,".",".",".","."
96,40,"DEL",27,"Clarkedale, AR",970,2,129,1.15,0.58,195,8.5,4.7,10,85.8,26.9,74.8,8.3,4.6,".",".",".","."
96,40,"DEL",27,"Clarkedale, AR",971,1,121,1.09,0.56,204,7.8,4.4,10,84.1,29,76.4,8.4,4.2,".",".",".","."
96,40,"DEL",27,"Clarkedale, AR",971,2,127,1.12,0.56,195,8.8,4.5,9.8,84.9,26.5,74.3,8.8,4.6,".",".",".","."
96,40,"DEL",27,"Clarkedale, AR",1017,1,146,1.15,0.58,217,7.8,4.2,10,84.5,28.1,77.7,8,4.1,".",".",".","."
96,40,"DEL",27,"Clarkedale, AR",1017,2,137,1.15,0.58,210,8.3,4.2,9.8,80.9,28.4,76.3,7.5,4.3,".",".",".","."
96,40,"DEL",75,"Portageville, MO",578,1,112,1.09,0.56,219,9.8,4.9,10,84.2,30.8,58.9,6.9,4.6,".",".",".","."
96,40,"DEL",75,"Portageville, MO",578,2,123,1.1,0.57,210,10.3,4.8,10,83.7,30.8,59.1,7.1,4.8,".",".",".","."
96,40,"DEL",75,"Portageville, MO",773,1,138,1.15,0.57,224,6.5,4.3,9,83.6,32.2,58.7,6.8,4.4,".",".",".","."
96,40,"DEL",75,"Portageville, MO",773,2,142,1.15,0.57,242,8.3,4.5,9,84.9,30,59.1,7,4.6,".",".",".","."
96,40,"DEL",75,"Portageville, MO",827,1,108,1.13,0.56,179,9,4.6,9.2,84.1,25.3,61.5,8.2,4.7,".",".",".","."
96,40,"DEL",75,"Portageville, MO",827,2,114,1.15,0.55,193,8.3,4.6,9,84.3,25.7,61.1,7.9,4.6,".",".",".","."
96,40,"DEL",75,"Portageville, MO",893,1,127,1.17,0.57,206,7.8,4.7,10,83.6,30.1,56.9,6.1,4.7,".",".",".","."
96,40,"DEL",75,"Portageville, MO",893,2,123,1.17,0.59,197,8,4.7,9.4,84.4,28.5,59.2,6.9,4.7,".",".",".","."
96,40,"DEL",75,"Portageville, MO",915,1,136,1.17,0.59,212,9.5,4.7,9.9,84.6,30.9,58.5,6.8,4.7,".",".",".","."
96,40,"DEL",75,"Portageville, MO",915,2,128,1.15,0.58,203,8.8,4.8,9.6,84.6,30,59.8,7.4,4.8,".",".",".","."
96,40,"DEL",75,"Portageville, MO",919,1,112,1.15,0.58,188,8.8,4.6,9.6,84.4,26.7,59.3,7.3,4.6,".",".",".","."
96,40,"DEL",75,"Portageville, MO",919,2,112,1.15,0.56,192,8.5,4.4,9.4,83,29.2,60.1,7.6,4.5,".",".",".","."
96,40,"DEL",75,"Portageville, MO",953,1,113,1.15,0.55,193,9.5,4.8,9.9,83.5,23.4,60.3,7.6,6,".",".",".","."
96,40,"DEL",75,"Portageville, MO",953,2,108,1.15,0.59,195,9.8,5,10,84.5,27.9,59,7,5.1,".",".",".","."
96,40,"DEL",75,"Portageville, MO",970,1,115,1.15,0.58,203,8.5,4.4,10,85.6,27.3,60.7,7.8,4.7,".",".",".","."
96,40,"DEL",75,"Portageville, MO",970,2,111,1.15,0.58,201,8.3,4.7,10,84.3,29.4,60.3,7.8,4.8,".",".",".","."
96,40,"DEL",75,"Portageville, MO",971,1,111,1.11,0.56,190,8.8,5,10,84,27.2,60.3,7.8,5,".",".",".","."
96,40,"DEL",75,"Portageville, MO",971,2,112,1.11,0.56,189,8.3,4.9,10,84.8,27.4,57.7,6.5,5,".",".",".","."
96,40,"DEL",75,"Portageville, MO",1017,1,125,1.17,0.6,204,8.8,4.2,9.6,83.5,28.3,59.1,7.3,4.4,".",".",".","."
96,40,"DEL",75,"Portageville, MO",1017,2,120,1.17,0.57,210,8.5,4.6,10,84.1,28.3,61.2,8.1,4.7,".",".",".","."
96,52,"WES",7,"University Park, NM",578,1,112,1.05,0.52,212,8.3,3.6,9.9,81.7,27.5,72.6,7.5,3.6,".",".",".","."
96,52,"WES",7,"University Park, NM",578,2,104,1.05,0.5,215,8.5,4.1,10,82.3,28.5,71.4,7.5,3.6,".",".",".","."
96,52,"WES",7,"University Park, NM",749,1,119,1.11,0.54,188,7.3,3.8,9.2,82.9,29.4,71.7,8.2,3.9,".",".",".","."
96,52,"WES",7,"University Park, NM",749,2,129,1.1,0.53,218,7,3.7,9.6,83.3,29.5,70.2,8.1,3.9,".",".",".","."
96,52,"WES",7,"University Park, NM",756,1,133,1.13,0.56,249,7.5,3.5,10,84,30.3,69.9,8.9,3.6,".",".",".","."
96,52,"WES",7,"University Park, NM",756,2,138,1.15,0.55,255,7.5,3.5,10,85.5,30.8,71.6,7.7,3.5,".",".",".","."
96,52,"WES",7,"University Park, NM",773,1,117,1.11,0.52,216,6.5,3.5,9.2,82.5,30.6,75.2,7.2,3.6,".",".",".","."
96,52,"WES",7,"University Park, NM",773,2,118,1.15,0.54,209,7,3.2,9.2,82.6,29.6,75.1,6.7,3.7,".",".",".","."
96,52,"WES",7,"University Park, NM",788,1,128,1.15,0.53,233,7,3.4,9.7,82.3,30.4,70,7.6,3.5,".",".",".","."
96,52,"WES",7,"University Park, NM",788,2,109,1.15,0.53,230,6.8,3.5,9,82.8,28.8,69.7,8.7,3.7,".",".",".","."
96,52,"WES",7,"University Park, NM",849,1,109,1.09,0.5,183,6.5,3.5,9,81,27.5,74.5,8.1,3.5,".",".",".","."
96,52,"WES",7,"University Park, NM",849,2,110,1.11,0.5,208,6.8,3.9,9.2,82.9,26.9,71.9,7.6,3.9,".",".",".","."
96,52,"WES",7,"University Park, NM",893,1,99,1.13,0.52,193,7.8,3.5,9.8,81.8,27.6,73.4,8.1,3.6,".",".",".","."
96,52,"WES",7,"University Park, NM",893,2,94,1.13,0.52,186,7.3,3.5,9.6,80.6,27.7,71.7,8.2,3.6,".",".",".","."
96,52,"WES",7,"University Park, NM",953,1,91,1.11,0.54,173,8.3,4.3,10,82.4,23.1,75.6,7.6,4.4,".",".",".","."
96,52,"WES",7,"University Park, NM",953,2,92,1.11,0.53,172,8,4.1,10,82.7,24.1,72.9,8.5,3.8,".",".",".","."
96,52,"WES",7,"University Park, NM",1012,1,117,1.17,0.54,236,7.3,3.9,9.8,83.5,28.9,70.4,8.2,3.7,".",".",".","."
96,52,"WES",7,"University Park, NM",1012,2,120,1.17,0.54,198,7.3,3.5,10,83.8,31.5,71.7,7.3,3.5,".",".",".","."
96,52,"WES",7,"University Park, NM",1013,1,119,1.15,0.53,202,6.3,4.1,9.3,82.7,30.7,72.9,7.9,4.2,".",".",".","."
96,52,"WES",7,"University Park, NM",1013,2,110,1.15,0.54,204,5.8,3.8,9.2,82,30.6,71.8,7.9,3.7,".",".",".","."
96,52,"WES",7,"University Park, NM",1014,1,127,1.19,0.56,228,7.5,3.9,9,83.5,30.3,70.8,8.1,4,".",".",".","."
96,52,"WES",7,"University Park, NM",1014,2,129,1.17,0.54,242,6.5,4,9.2,84.7,27.8,70.2,7.7,4,".",".",".","."
96,52,"WES",8,"El Paso, TX(irri)",578,1,115,1.03,0.51,214,9.8,4.7,10,81,28.7,74.6,6.7,4.9,".",".",".","."
96,52,"WES",8,"El Paso, TX(irri)",578,2,117,1.05,0.53,212,9.8,5.1,10,81.9,29.5,76.3,7.7,4.9,".",".",".","."
96,52,"WES",8,"El Paso, TX(irri)",749,1,148,1.13,0.57,238,8,4.7,10,84.2,33.6,76.2,7.1,4.4,".",".",".","."
96,52,"WES",8,"El Paso, TX(irri)",749,2,143,1.13,0.56,243,8,4.5,10,84.1,32.2,77.7,6.8,4.6,".",".",".","."
96,52,"WES",8,"El Paso, TX(irri)",756,1,153,1.15,0.58,244,8.5,3.9,9.9,83.8,32.6,76.6,7,4.2,".",".",".","."
96,52,"WES",8,"El Paso, TX(irri)",756,2,156,1.15,0.55,251,8,4.6,10,83.3,32.1,77.6,7.3,4.3,".",".",".","."
96,52,"WES",8,"El Paso, TX(irri)",773,1,140,1.15,0.58,233,8.5,4.1,9.7,83.5,29.9,78.7,6.9,4.5,".",".",".","."
96,52,"WES",8,"El Paso, TX(irri)",773,2,143,1.15,0.57,222,9.3,4.4,10,83.7,32.3,76.9,7.1,4.2,".",".",".","."
