"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","t1","e1","mic","elg_star","ui_spin","str_spin","rd_spin","b_spin","mic_spin"
"91",52,"WES",9,"Pecos, TX(irri)",706,1,102,1.06,0.5,186,6.8,4.1,5.6,81.4,22.9,77.3,7.6,4.2
"91",52,"WES",9,"Pecos, TX(irri)",706,2,108,1.06,0.49,180,7,4.2,5.3,81.4,21.8,79.2,7.3,4.1
"91",52,"WES",9,"Pecos, TX(irri)",731,1,121,1.08,0.49,202,7.5,3.6,5.9,81.8,28.5,77.7,7.4,3.5
"91",52,"WES",9,"Pecos, TX(irri)",731,2,117,1.09,0.5,197,7.5,3.7,6,82.8,27.8,77.8,7,3.7
"91",52,"WES",9,"Pecos, TX(irri)",732,1,139,1.12,0.54,249,7.8,3.6,6.1,83.2,29.4,78,7.1,3.6
"91",52,"WES",9,"Pecos, TX(irri)",732,2,148,1.12,0.53,233,8.3,3.7,6,82,30.6,77.4,7.3,3.6
"91",52,"WES",9,"Pecos, TX(irri)",741,1,107,1.02,0.49,187,7.5,3.6,5.6,81.1,25.6,76.5,6.7,3.6
"91",52,"WES",9,"Pecos, TX(irri)",741,2,110,1.02,0.47,185,7.5,3.7,5.7,80.5,24.7,79.6,7.5,3.5
"91",52,"WES",9,"Pecos, TX(irri)",749,1,126,1.06,0.52,216,7,3.6,5.9,83,28.5,77.7,8.5,3.7
"91",52,"WES",9,"Pecos, TX(irri)",749,2,119,1.06,0.52,215,7.3,3.7,5.9,82.8,28.2,78.1,8,3.7
"91",52,"WES",9,"Pecos, TX(irri)",756,1,142,1.08,0.54,234,7.5,3.3,6.1,84.4,32,77.6,8.2,3.2
"91",52,"WES",9,"Pecos, TX(irri)",756,2,138,1.07,0.54,241,7.8,2.9,6,83.6,33.8,78.5,8.1,3
"91",52,"WES",9,"Pecos, TX(irri)",872,1,129,1.07,0.51,222,7.3,3.7,5.5,82.7,27.3,78.4,7.2,3.7
"91",52,"WES",9,"Pecos, TX(irri)",872,2,121,1.07,0.51,233,7,3.6,5.7,82.8,26.6,77.6,7.6,3.7
"91",52,"WES",9,"Pecos, TX(irri)",873,1,121,1.11,0.51,212,7.3,3.4,5.9,80.6,28.2,78.3,6.9,3.5
"91",52,"WES",9,"Pecos, TX(irri)",873,2,134,1.11,0.52,214,7.5,3.7,6.1,82.4,28.8,77.8,7.3,3.7
"91",52,"WES",40,"Artesia, NM(irri)",450,1,113,1.08,0.54,172,10.5,3,9.3,81.1,20.6,78.9,9.8,3
"91",52,"WES",40,"Artesia, NM(irri)",450,2,113,1.08,0.53,169,10.5,3.4,9,82.1,19.8,80.6,9.3,3.4
"91",52,"WES",40,"Artesia, NM(irri)",477,1,139,1.19,0.58,220,8.3,3.1,9.5,84.3,23,79.2,8.9,3.1
"91",52,"WES",40,"Artesia, NM(irri)",477,2,146,1.19,0.57,213,9.3,2.8,9.4,82.4,24.3,78.7,8.7,2.9
"91",52,"WES",40,"Artesia, NM(irri)",578,1,122,1.09,0.55,197,10,3.7,10,83,23.1,79.8,8.8,4.1
"91",52,"WES",40,"Artesia, NM(irri)",578,2,125,1.1,0.55,192,10.5,3.6,9.8,84,26.6,81.7,9,3.5
"91",52,"WES",40,"Artesia, NM(irri)",649,1,113,1.09,0.52,187,10.5,2.6,9.2,81.8,19.4,81,9.3,2.6
"91",52,"WES",40,"Artesia, NM(irri)",649,2,119,1.09,0.52,194,9.5,2.8,8.8,80.7,21.2,79.8,9.2,2.7
"91",52,"WES",40,"Artesia, NM(irri)",689,1,98,1.12,0.53,178,10.8,3.1,9.5,82.7,17.5,81.5,9.6,3.1
"91",52,"WES",40,"Artesia, NM(irri)",689,2,106,1.1,0.53,166,10.5,3,10,81.8,19.8,79.2,10,3
"91",52,"WES",40,"Artesia, NM(irri)",706,1,124,1.09,0.52,200,9.3,3.1,9.4,83,22.8,80.4,9.1,3.1
"91",52,"WES",40,"Artesia, NM(irri)",706,2,127,1.09,0.54,193,9.3,3.9,9.1,83.4,21.8,79.7,9.3,3.5
"91",52,"WES",40,"Artesia, NM(irri)",731,1,141,1.17,0.59,221,8,3.6,8.9,83.7,23.3,79.4,10,3.5
"91",52,"WES",40,"Artesia, NM(irri)",731,2,141,1.17,0.58,237,8.5,3.4,9.5,84.6,27.4,80.5,8.9,3.2
"91",52,"WES",40,"Artesia, NM(irri)",732,1,151,1.17,0.6,233,8.5,3.5,9.9,83.1,27.3,78.5,9.3,3.5
"91",52,"WES",40,"Artesia, NM(irri)",732,2,144,1.17,0.59,228,9.5,3.2,9.4,83.2,25.2,79.7,9.6,3.3
"91",52,"WES",40,"Artesia, NM(irri)",741,1,124,1.1,0.53,194,8.5,3.1,9.4,82.3,22.3,79.5,9.1,3
"91",52,"WES",40,"Artesia, NM(irri)",741,2,123,1.1,0.54,182,10.8,3.2,9.9,81.7,22.4,79.3,9.2,3.1
"91",52,"WES",40,"Artesia, NM(irri)",749,1,134,1.09,0.55,196,9.8,3.1,9.2,82.9,22.6,79.2,9.9,3.1
"91",52,"WES",40,"Artesia, NM(irri)",749,2,136,1.09,0.54,198,10,3,9.2,82.6,24.2,80.9,10,3.1
"91",52,"WES",40,"Artesia, NM(irri)",756,1,146,1.15,0.59,225,10,3,10,84.2,26.3,79.4,9.9,2.9
"91",52,"WES",40,"Artesia, NM(irri)",756,2,152,1.15,0.59,225,10.3,2.9,9.7,83.7,26.4,80.2,9.5,2.8
"91",52,"WES",40,"Artesia, NM(irri)",872,1,135,1.15,0.57,238,9,3.3,9.8,83.8,27.2,79.6,9.4,3.3
"91",52,"WES",40,"Artesia, NM(irri)",872,2,140,1.15,0.56,222,9.5,3.2,9.6,84.9,24.4,77.3,9.8,2.9
"91",52,"WES",40,"Artesia, NM(irri)",873,1,137,1.17,0.55,213,10,3.1,9.4,83.8,25.7,79.9,8.7,3
"91",52,"WES",40,"Artesia, NM(irri)",873,2,145,1.17,0.57,217,8.8,3.2,8.8,83.5,25.6,79,8.9,3.2
"91",61,"PIM",42,"Yuma, AZ",471,1,201,1.41,0.72,343,6.5,4.2,10,87.5,49.1,69.3,12,4.3
"91",61,"PIM",42,"Yuma, AZ",471,2,186,1.38,0.73,301,7.8,4.5,9.9,87.4,47.1,70.1,12,4.2
"91",61,"PIM",42,"Yuma, AZ",615,1,206,1.39,0.7,340,6.8,4.3,9.5,87.9,43.9,71.1,11,4.1
"91",61,"PIM",42,"Yuma, AZ",615,2,202,1.41,0.7,332,6.8,4.2,10,87.9,49.8,69.4,12,4.2
"91",61,"PIM",42,"Yuma, AZ",803,1,218,1.39,0.7,363,7.3,4.4,10,86.6,50.4,70.7,11,4.1
"91",61,"PIM",42,"Yuma, AZ",803,2,203,1.4,0.7,297,7.5,4.1,9.4,87.3,46,71.6,11,4.2
"91",61,"PIM",42,"Yuma, AZ",814,1,199,1.44,0.75,315,7,4.2,10,88.8,47.9,74.3,10,4
"91",61,"PIM",42,"Yuma, AZ",814,2,195,1.44,0.75,328,7,4.3,9.6,88.4,42.9,72.9,10,4.2
"91",61,"PIM",42,"Yuma, AZ",851,1,193,1.44,0.72,332,7,4,9.7,87.5,45.9,71.1,11,4
"91",61,"PIM",42,"Yuma, AZ",851,2,200,1.41,0.72,320,7.5,4.1,9.5,87.8,44.6,72.3,11,4
"91",61,"PIM",42,"Yuma, AZ",852,1,202,1.44,0.74,314,7,4.1,10,87.7,49.2,64.7,11,4.4
"91",61,"PIM",42,"Yuma, AZ",852,2,196,1.44,0.72,310,7.3,4.3,10,88.1,51.6,70.7,10,4.1
"91",61,"PIM",44,"Marana, AZ",471,1,189,1.44,0.73,300,7.5,4.2,10,88.2,41.5,70,11,4.4
"91",61,"PIM",44,"Marana, AZ",471,2,194,1.41,0.77,293,8,4.3,10,86.9,44,68.5,12,4.5
"91",61,"PIM",44,"Marana, AZ",615,1,203,1.44,0.71,337,6.8,4.4,10,88,47.1,69.9,11,4.5
"91",61,"PIM",44,"Marana, AZ",615,2,194,1.43,0.74,306,7.5,4.3,10,88.2,44.4,69.6,11,4.4
"91",61,"PIM",44,"Marana, AZ",803,1,217,1.45,0.7,370,7.5,4.1,10,88.2,51.6,69.9,11,4.1
"91",61,"PIM",44,"Marana, AZ",803,2,212,1.43,0.76,326,8,4.2,10,88.6,50.3,70.4,11,4.1
"91",61,"PIM",44,"Marana, AZ",814,1,201,1.44,0.72,309,7.3,4.5,10,88.6,48.7,75.1,10,4.2
"91",61,"PIM",44,"Marana, AZ",814,2,195,1.44,0.74,313,7.5,4.2,10,88.4,44.1,72.6,10,4.3
"91",61,"PIM",44,"Marana, AZ",851,1,211,1.44,0.74,335,7.3,4,10,88.6,46.9,71,11,4
"91",61,"PIM",44,"Marana, AZ",851,2,204,1.48,0.72,323,7.5,3.9,10,88.9,49.1,68.7,11,3.8
"91",61,"PIM",44,"Marana, AZ",852,1,192,1.46,0.75,333,8.3,4.2,10,87.7,45.8,68.4,11,4.5
"91",61,"PIM",44,"Marana, AZ",852,2,194,1.42,0.76,317,7.5,4.2,10,88.6,45.8,70,10,4.5
"91",61,"PIM",174,"Wenden, AZ",471,1,178,1.43,0.73,286,7.8,4.4,10,86.6,47,70,12,4.5
"91",61,"PIM",174,"Wenden, AZ",471,2,183,1.42,0.74,318,8.8,4.5,10,88.8,42.9,66.5,12,4.4
"91",61,"PIM",174,"Wenden, AZ",615,1,197,1.4,0.69,311,8,4.5,10,86.8,46.2,69.8,11,4.4
"91",61,"PIM",174,"Wenden, AZ",615,2,196,1.41,0.74,325,7.8,4.5,9.8,87.6,45.4,70.5,11,4.4
"91",61,"PIM",174,"Wenden, AZ",803,1,206,1.42,0.72,342,7.5,4.2,10,86.8,51.7,71.3,11,4.2
"91",61,"PIM",174,"Wenden, AZ",803,2,208,1.45,0.77,351,7.5,4.3,10,87.8,48.4,71.1,11,4.2
"91",61,"PIM",174,"Wenden, AZ",814,1,185,1.42,0.71,320,7.8,4.3,10,87.6,47.2,72.3,11,4.4
"91",61,"PIM",174,"Wenden, AZ",814,2,191,1.46,0.68,298,9,4.3,9.6,86.1,42.9,73.8,11,4.3
"91",61,"PIM",174,"Wenden, AZ",851,1,188,1.44,0.76,346,8.3,4.2,10,88.1,47.9,77.3,9.7,4.3
"91",61,"PIM",174,"Wenden, AZ",851,2,195,1.46,0.8,337,8,4.5,10,88.4,46.7,77.1,9.9,4.4
"91",61,"PIM",174,"Wenden, AZ",852,1,190,1.43,0.71,341,8.3,4.5,10,87.9,45.7,69,11,4.5
"91",61,"PIM",174,"Wenden, AZ",852,2,193,1.41,0.69,333,8,4.4,10,87.4,45.3,68.2,11,4.5
"91",61,"PIM",182,"Maricopa, AZ",471,1,189,1.39,0.73,343,7.5,4.5,9.8,88.1,42.3,69.3,12,4.5
"91",61,"PIM",182,"Maricopa, AZ",471,2,189,1.4,0.71,307,8.3,4.5,9.6,87.9,41.5,67.7,11,4.4
"91",61,"PIM",182,"Maricopa, AZ",615,1,204,1.46,0.7,335,8.3,4.4,10,89.4,48.9,70.1,11,4.4
"91",61,"PIM",182,"Maricopa, AZ",615,2,204,1.4,0.73,346,7.8,4.3,10,88.7,49.7,70.4,11,4.3
"91",61,"PIM",182,"Maricopa, AZ",803,1,202,1.4,0.69,338,7.5,4.2,10,88,47.7,73.5,10,4.3
"91",61,"PIM",182,"Maricopa, AZ",803,2,211,1.41,0.76,341,8,4.2,10,87.8,47.2,73,11,4.4
"91",61,"PIM",182,"Maricopa, AZ",814,1,196,1.48,0.75,326,7.5,4.3,10,88.8,47.7,71.5,9.1,4.3
"91",61,"PIM",182,"Maricopa, AZ",814,2,200,1.47,0.71,325,8,4.3,10,88.5,46.2,73.4,10,4.4
"91",61,"PIM",182,"Maricopa, AZ",851,1,191,1.48,0.77,301,7.8,4.7,10,89,47,75.9,8.3,4.4
"91",61,"PIM",182,"Maricopa, AZ",851,2,208,1.49,0.77,332,8,4.5,11,90.3,50.5,74.2,7.8,4.4
"91",61,"PIM",182,"Maricopa, AZ",852,1,194,1.42,0.69,330,8.5,4.5,10,87.7,48,70,10,4.7
"91",61,"PIM",182,"Maricopa, AZ",852,2,202,1.49,0.73,356,7.8,4.3,10,88.7,47.8,69.9,10,4.4
"91",61,"PIM",190,"Poston, AZ",471,1,177,1.4,0.7,318,7.5,4.3,9,86.9,40.1,68.7,12,4.3
"91",61,"PIM",190,"Poston, AZ",471,2,183,1.39,0.75,332,7.5,4.3,9.2,86,41.5,69.5,12,4.4
"91",61,"PIM",190,"Poston, AZ",615,1,197,1.38,0.71,319,7.5,4.3,8.9,86.1,44.1,71.6,10,4.3
"91",61,"PIM",190,"Poston, AZ",615,2,203,1.42,0.74,314,7,4.4,9.6,87.9,46.1,72.5,11,4.4
"91",61,"PIM",190,"Poston, AZ",803,1,203,1.37,0.72,310,7.5,4.4,9.8,86.4,47.1,73,11,4.4
"91",61,"PIM",190,"Poston, AZ",803,2,203,1.38,0.76,328,8.5,4.3,9.3,87.3,43.6,72.7,11,4.2
"91",61,"PIM",190,"Poston, AZ",814,1,193,1.43,0.73,315,8.3,4.1,9.8,87.7,46.7,75.1,9.5,4.2
"91",61,"PIM",190,"Poston, AZ",814,2,197,1.37,0.68,343,7.8,4.2,9.5,87.7,45,73.3,9.8,4.1
"91",61,"PIM",190,"Poston, AZ",851,1,203,1.43,0.75,346,7.5,4.1,9.7,86.8,45.9,74.9,9.5,4.2
"91",61,"PIM",190,"Poston, AZ",851,2,185,1.38,0.68,320,7.3,4.2,9.8,88.1,46.7,76.8,10,4.1
"91",61,"PIM",190,"Poston, AZ",852,1,201,1.45,0.74,341,7.8,4.4,10,87.5,49.6,71.4,10,4.2
"91",61,"PIM",190,"Poston, AZ",852,2,198,1.45,0.72,340,8.5,4.3,10,87.6,46.8,72.3,11,4.3
"91",62,"PIM",46,"Safford, AZ",471,1,182,1.38,0.72,286,9.5,4.6,9.3,86.8,38.5,67.5,12,4.5
"91",62,"PIM",46,"Safford, AZ",471,2,180,1.39,0.69,316,7.8,4.4,10,87,42.3,68.3,12,4.6
"91",62,"PIM",46,"Safford, AZ",615,1,189,1.39,0.66,307,7.5,4.2,9.9,87.1,43.9,71.4,11,4.6
"91",62,"PIM",46,"Safford, AZ",615,2,194,1.41,0.75,322,8,4.5,9.5,86.9,42.6,69.7,11,4.4
"91",62,"PIM",46,"Safford, AZ",803,1,215,1.44,0.74,331,8,4.1,10,88,48.5,71.8,11,4.2
"91",62,"PIM",46,"Safford, AZ",803,2,221,1.46,0.74,308,8.5,4.1,11,89.2,52.9,71.6,11,4.2
"91",62,"PIM",46,"Safford, AZ",814,1,197,1.45,0.71,315,8.8,4.4,10,87.2,45.6,73.8,11,4.3
"91",62,"PIM",46,"Safford, AZ",814,2,197,1.42,0.69,319,8.5,4.3,10,87.9,45.7,72.7,11,4.4
"91",62,"PIM",46,"Safford, AZ",851,1,203,1.45,0.72,311,8.5,4.3,11,88.7,49.3,71.8,9.7,4.4
"91",62,"PIM",46,"Safford, AZ",851,2,205,1.45,0.73,328,7.5,4.3,10,88.6,49.7,77.1,9.4,4.2
"91",62,"PIM",46,"Safford, AZ",852,1,196,1.43,0.71,336,8.5,4.4,10,86.9,47.1,69.4,11,4.5
"91",62,"PIM",46,"Safford, AZ",852,2,195,1.41,0.69,323,9.3,4.5,10,87.6,46.8,69.7,11,4.4
"91",62,"PIM",50,"El Paso, TX",471,1,185,1.36,0.71,280,8.5,3.7,8.4,85.4,39.7,68.7,13,3.6
"91",62,"PIM",50,"El Paso, TX",471,2,182,1.35,0.73,290,8.8,3.5,8.5,85.6,39.1,69.3,12,3.5
"91",62,"PIM",50,"El Paso, TX",615,1,193,1.32,0.63,310,7.5,3.5,8.7,85.7,45.2,69.7,12,3.3
"91",62,"PIM",50,"El Paso, TX",615,2,181,1.33,0.7,314,7.5,3.3,8.1,86,41.1,69.4,12,3.3
"91",62,"PIM",50,"El Paso, TX",803,1,209,1.37,0.7,338,9,3.7,9.3,86.4,46.4,70.5,12,3.6
"91",62,"PIM",50,"El Paso, TX",803,2,208,1.35,0.68,352,8,3.7,9.5,86.4,45.5,70,12,3.7
"91",62,"PIM",50,"El Paso, TX",814,1,200,1.39,0.69,343,8.8,4,10,86.5,46,72.3,11,4
"91",62,"PIM",50,"El Paso, TX",814,2,196,1.38,0.69,311,9.3,3.6,9.6,86.8,44.4,70.1,11,3.7
"91",62,"PIM",50,"El Paso, TX",851,1,194,1.37,0.76,335,8.8,3.5,8.4,86.1,40.7,69.7,12,3.5
"91",62,"PIM",50,"El Paso, TX",851,2,192,1.34,0.68,314,8.5,3.3,9.1,86.5,45.3,69.3,12,3.4
"91",62,"PIM",50,"El Paso, TX",852,1,198,1.38,0.74,319,9,3.5,10,86.7,49.5,70,12,3.7
"91",62,"PIM",50,"El Paso, TX",852,2,194,1.41,0.74,324,8.8,3.5,9.2,86.5,46,69,12,3.3
"91",62,"PIM",77,"La Mesa, NM",471,1,180,1.29,0.65,302,9.3,4.5,9.2,85,40.3,68.7,13,4.4
"91",62,"PIM",77,"La Mesa, NM",471,2,169,1.3,0.67,312,8.5,4.2,9.8,86.9,43.7,67.5,13,4.3
"91",62,"PIM",77,"La Mesa, NM",615,1,198,1.29,0.67,318,8.3,3.9,9.2,85.6,45.6,70,12,3.7
"91",62,"PIM",77,"La Mesa, NM",615,2,198,1.31,0.67,320,7.8,4.1,9.3,85.9,42.8,69.1,12,4.1
"91",62,"PIM",77,"La Mesa, NM",803,1,216,1.33,0.72,353,7.5,4.2,9.3,85.9,44.1,70.4,12,4.1
"91",62,"PIM",77,"La Mesa, NM",803,2,213,1.36,0.7,351,8,4.1,10,86.4,48.4,68.7,12,4.2
"91",62,"PIM",77,"La Mesa, NM",814,1,190,1.35,0.66,326,6.5,4.2,9.8,86.2,43.3,72.6,11,4.3
"91",62,"PIM",77,"La Mesa, NM",814,2,202,1.42,0.72,309,8,3.9,10,87.4,49,71.5,11,3.8
"91",62,"PIM",77,"La Mesa, NM",851,1,194,1.35,0.71,329,7,4.3,9.6,85.4,41.9,68.7,12,4.4
"91",62,"PIM",77,"La Mesa, NM",851,2,202,1.4,0.69,343,7.8,3.9,10,86.4,45.2,69.7,12,4.1
"91",62,"PIM",77,"La Mesa, NM",852,1,199,1.35,0.69,324,8.3,4.3,9.7,85.8,45.3,68.5,11,4.2
"91",62,"PIM",77,"La Mesa, NM",852,2,199,1.39,0.72,318,8.5,3.7,9.6,85.2,45.8,67.8,12,3.7
"91",71,"RHQ",19,"College Station, TX",689,1,118,1.13,0.52,193,9.5,4.3,8.5,83.1,24,73.2,7.3,4.4
"91",71,"RHQ",19,"College Station, TX",689,3,127,1.13,0.55,199,8,4.6,8.4,84,24.3,71.5,7.1,4.5
"91",71,"RHQ",19,"College Station, TX",706,1,127,1.13,0.53,206,8,4.3,7.7,82.1,25.3,65.9,8.1,4.2
"91",71,"RHQ",19,"College Station, TX",706,3,120,1.13,0.55,196,8,4.2,7.9,84.4,25.1,67.2,6.8,4.2
"91",71,"RHQ",19,"College Station, TX",731,1,154,1.19,0.57,233,7,4.4,8.2,83.1,29.6,67.8,6.9,4.3
"91",71,"RHQ",19,"College Station, TX",731,3,145,1.19,0.58,253,6.8,4.1,8.1,83.7,29,67.9,6.7,4.1
"91",71,"RHQ",19,"College Station, TX",798,1,139,1.17,0.59,226,8.3,4.3,8.9,84.5,28.1,69.4,6.7,4.3
"91",71,"RHQ",19,"College Station, TX",798,3,139,1.17,0.59,226,8.3,4.1,8.4,83.5,28.3,68,7.3,4.1
"91",71,"RHQ",19,"College Station, TX",831,1,127,1.15,0.57,190,7.5,4.6,8,83,26.8,67,7.6,4.5
"91",71,"RHQ",19,"College Station, TX",831,3,123,1.15,0.55,195,7.8,3.8,8,81.6,25.8,66.4,7.4,3.9
"91",71,"RHQ",19,"College Station, TX",834,1,140,1.17,0.58,212,7.8,4.2,8.5,84.2,27.6,71.7,7.6,4.3
"91",71,"RHQ",19,"College Station, TX",834,3,133,1.17,0.56,228,7.8,4.2,8.7,83.9,28.8,70.2,6.8,4.4
"91",71,"RHQ",19,"College Station, TX",843,1,134,1.17,0.55,222,7,3.9,8.2,83.1,27.4,68.2,6.6,3.8
"91",71,"RHQ",19,"College Station, TX",843,3,125,1.17,0.57,204,7.8,4.3,8.3,83.7,26.9,71.2,6.8,4.3
"91",71,"RHQ",19,"College Station, TX",847,1,133,1.14,0.57,228,8.5,4.1,8.9,84,27.5,69.7,7,4.1
"91",71,"RHQ",19,"College Station, TX",847,3,125,1.12,0.56,223,9.5,4.7,9.4,83.6,28.8,68.3,7.2,4.6
"91",71,"RHQ",19,"College Station, TX",860,1,119,1.13,0.53,207,8,4.3,8.1,83.6,25,68.8,7.7,4.1
"91",71,"RHQ",19,"College Station, TX",860,3,124,1.1,0.52,210,8.3,4.7,8.3,81.8,25,70.4,7.6,5
"91",71,"RHQ",19,"College Station, TX",861,1,113,1.13,0.54,199,8.8,4.5,8.3,82.7,25.2,73.8,7.5,4.4
"91",71,"RHQ",19,"College Station, TX",861,3,104,1.13,0.55,203,8.3,4.6,8.5,83.5,25,73,7.2,4.6
"91",71,"RHQ",19,"College Station, TX",862,1,125,1.15,0.58,219,7,4.3,8.3,82.4,28.5,70.3,7.5,4.1
"91",71,"RHQ",19,"College Station, TX",862,3,126,1.15,0.56,217,6.8,4.5,8.6,83.5,29,71.4,7.3,4.4
"91",71,"RHQ",19,"College Station, TX",863,1,136,1.19,0.59,231,7.5,4.1,8.2,83.3,28.5,71.5,7.2,4
"91",71,"RHQ",19,"College Station, TX",863,3,154,1.19,0.59,262,7.5,4.2,8.4,84.4,30,72.6,7.3,4.2
"91",71,"RHQ",19,"College Station, TX",864,1,133,1.15,0.53,239,8,3.8,8.4,82.6,28.7,69.1,8,3.8
"91",71,"RHQ",19,"College Station, TX",864,3,126,1.15,0.53,234,7,4.5,8.5,82.8,28.7,69,7.2,4.3
"91",71,"RHQ",19,"College Station, TX",865,1,119,1.11,0.52,226,7.8,4.5,8.4,82.2,28.2,70.8,7.3,4.5
"91",71,"RHQ",19,"College Station, TX",865,3,120,1.11,0.54,220,7.8,3.9,8.2,83.6,27,70.6,7,3.9
"91",71,"RHQ",19,"College Station, TX",866,1,106,1.13,0.55,189,8.8,4.6,9.5,85.1,24,73.6,7.4,4.5
"91",71,"RHQ",19,"College Station, TX",866,3,111,1.13,0.56,191,8.5,4.6,8.9,83.7,24,70.4,7.3,4.3
"91",71,"RHQ",19,"College Station, TX",867,1,109,1.15,0.57,192,8.3,4.3,8.8,84.1,23.8,71,7.6,4.4
"91",71,"RHQ",19,"College Station, TX",867,3,110,1.15,0.55,185,10,4.2,9.2,83.8,24.2,70.3,7.4,4.2
"91",71,"RHQ",19,"College Station, TX",868,1,132,1.13,0.57,233,7.5,4.5,8.7,83.2,28.6,67.8,7.4,4.4
"91",71,"RHQ",19,"College Station, TX",868,3,139,1.13,0.57,222,8,4.6,8.5,82.5,28,69.7,7.9,4.7
"91",71,"RHQ",19,"College Station, TX",869,1,129,1.13,0.54,226,8,4.1,8.6,83.2,27.9,65.3,7.3,4.3
"91",71,"RHQ",19,"College Station, TX",869,3,128,1.15,0.54,217,7.3,3.8,8.6,83.3,27.2,69.8,7.2,3.8
"91",71,"RHQ",19,"College Station, TX",870,1,110,1.15,0.56,201,8,4.6,8.6,83.8,25.2,69,7.4,4.6
"91",71,"RHQ",19,"College Station, TX",870,3,103,1.13,0.52,186,8.3,4.8,8.7,83.4,24.4,68.1,7.2,4.7
"91",71,"RHQ",19,"College Station, TX",871,1,121,1.12,0.54,225,7.5,3.8,8.7,83.2,26.5,68.8,7.6,3.7
"91",71,"RHQ",19,"College Station, TX",871,3,127,1.12,0.53,211,7.8,3.8,8.5,83.5,26.7,64.9,7.2,3.7
"91",71,"RHQ",24,"Saint Joseph, LA",689,1,130,1.13,0.56,198,9.5,4.6,6.4,84.5,23.8,79.7,7.2,4.7
"91",71,"RHQ",24,"Saint Joseph, LA",689,2,125,1.13,0.55,187,9.5,4.5,6.4,84.1,23.3,80.1,7,4.7
"91",71,"RHQ",24,"Saint Joseph, LA",706,1,148,1.15,0.56,215,7,4.5,6.3,85.9,27.9,77.8,7.3,4.6
"91",71,"RHQ",24,"Saint Joseph, LA",706,2,143,1.15,0.56,211,8,4.3,6.4,85.7,29.8,78.1,7,4.3
"91",71,"RHQ",24,"Saint Joseph, LA",731,1,158,1.19,0.58,248,7,4.5,6.5,85.3,32.6,78,8.1,4.3
"91",71,"RHQ",24,"Saint Joseph, LA",731,2,157,1.19,0.58,231,6.8,4.2,6.7,84.6,32.2,77.1,7.4,4.3
"91",71,"RHQ",24,"Saint Joseph, LA",798,1,151,1.15,0.57,244,7.5,4.1,6.8,86.5,30.4,78.9,7.5,3.9
"91",71,"RHQ",24,"Saint Joseph, LA",798,2,146,1.17,0.59,247,7.3,4,6.9,85.9,31.9,75.5,7.3,4.2
"91",71,"RHQ",24,"Saint Joseph, LA",831,1,140,1.14,0.55,194,7,4.2,6,83.5,27.1,79.3,7.5,4.3
"91",71,"RHQ",24,"Saint Joseph, LA",831,2,138,1.14,0.55,209,6.5,4.6,6.1,85.1,28,78.2,6.9,4.5
"91",71,"RHQ",24,"Saint Joseph, LA",834,1,135,1.16,0.57,229,7.3,4.5,6.4,84.1,30.3,77.6,7.4,4.7
"91",71,"RHQ",24,"Saint Joseph, LA",834,2,140,1.16,0.56,228,7,4.4,6.5,85.1,30.6,78,7.1,4.4
"91",71,"RHQ",24,"Saint Joseph, LA",843,1,145,1.17,0.58,226,7.8,3.6,6.8,85.4,32,79.3,6.6,3.7
"91",71,"RHQ",24,"Saint Joseph, LA",843,2,143,1.17,0.57,240,6.8,4.1,6.7,84.4,28.8,76.6,7.1,4.2
"91",71,"RHQ",24,"Saint Joseph, LA",847,1,137,1.14,0.54,222,7.5,4.3,6.8,84.8,29.4,78.6,8,4.3
"91",71,"RHQ",24,"Saint Joseph, LA",847,2,138,1.15,0.57,243,9.3,4.1,6.8,84.6,29.2,77.2,8.1,4.1
"91",71,"RHQ",24,"Saint Joseph, LA",860,1,132,1.13,0.57,207,7.5,4.5,6.3,84.8,27.5,79,7,4.4
"91",71,"RHQ",24,"Saint Joseph, LA",860,2,137,1.13,0.57,207,8.3,4.6,6.5,85,28,77.7,7,4.5
"91",71,"RHQ",24,"Saint Joseph, LA",861,1,124,1.17,0.56,212,9,4,6.1,83.8,27.6,79.5,7.2,4.1
"91",71,"RHQ",24,"Saint Joseph, LA",861,2,121,1.14,0.55,203,8,4.3,6.4,84.1,25.3,78.4,6.6,4.5
"91",71,"RHQ",24,"Saint Joseph, LA",862,1,150,1.14,0.57,234,7,4.3,6.1,84.2,31.1,80.3,8,4.3
"91",71,"RHQ",24,"Saint Joseph, LA",862,2,154,1.15,0.56,254,7,4.6,6.9,86.3,32.1,76.3,7,4.5
"91",71,"RHQ",24,"Saint Joseph, LA",863,1,154,1.19,0.58,255,7,4.1,6.8,85,33.6,79.7,7.2,4.3
"91",71,"RHQ",24,"Saint Joseph, LA",863,2,157,1.19,0.58,246,7,4.2,7.1,85.3,34.4,76.7,7.1,4.4
"91",71,"RHQ",24,"Saint Joseph, LA",864,1,145,1.15,0.57,232,6.5,4.1,6.3,83.9,30.7,75.4,7.8,4.3
"91",71,"RHQ",24,"Saint Joseph, LA",864,2,142,1.16,0.56,240,6.8,4.4,6.7,84.8,32.3,77.3,7.8,4.2
"91",71,"RHQ",24,"Saint Joseph, LA",865,1,152,1.17,0.57,227,7,4.5,6.7,84.4,30.8,79,7.9,4.4
"91",71,"RHQ",24,"Saint Joseph, LA",865,2,144,1.17,0.57,236,7.5,4.4,6.4,83.8,30.1,78.1,7.8,4.4
