"br","sam","yr","re_gcode","reg","lo_ccode","loc","varcode","var","rep","mic","mat","uhml","ui","sf","str","elong","rd","plus_b","yt","nepct","scn_ct","l_n","sfc_n","l_w","sfc_w","uql_w","fine","ifc","mat_ratio"
"26","81",14,71,"RHQ",19,"College Station, TX",1488,"ark 0615-49",1,"4.66","0.86","1.256","87.6","5.7","33.200000000000003","7.4","79.7","6.6","77.59","75","9","0.96","15","1.1200000000000001","4.3","1.32","186.3","2","1.02"
"26","82",14,71,"RHQ",19,"College Station, TX",1488,"ark 0615-49",3,"4.8600000000000003","0.87","1.228","86.1","6.4","33.4","6.9","74.2","6.2","80.47","57","3","0.91","18","1.0900000000000001","5.2","1.3","196.7","2","1.04"
"26","77",14,71,"RHQ",19,"College Station, TX",1489,"ark 0607-05",1,"4.5199999999999996","0.86","1.276","85.8","5.7","32.299999999999997","7.2","72.8","6.5","68.510000000000005","142","22","0.95","18","1.1399999999999999","5","1.36","183.3","2.9","0.97"
"26","78",14,71,"RHQ",19,"College Station, TX",1489,"ark 0607-05",3,"4.71","0.87","1.274","86","5.7","32.200000000000003","7.3","72.599999999999994","6.3","74.849999999999994","108","11","1","14","1.1599999999999999","3.6","1.36","186.7","2","0.99"
"26","79",14,71,"RHQ",19,"College Station, TX",1490,"ark 0608-15",1,"4.1100000000000003","0.84","1.256","85.5","6.2","30.8","8.6","73.8","5.9","67.95","97","15","0.91","20","1.1100000000000001","6","1.33","169.3","3.9","0.93"
"26","80",14,71,"RHQ",19,"College Station, TX",1490,"ark 0608-15",3,"3.7","0.83","1.2709999999999999","85.4","5.9","28.9","8","76.3","6.3","67.86","152","16","0.91","21","1.1100000000000001","6.1","1.33","166","4.2","0.93"
"26","107",14,71,"RHQ",19,"College Station, TX",1491,"dc 13-7",1,"4.13","0.85","1.228","85.4","6.6","32.9","7.7","74.099999999999994","5.8","78.55","189","17","0.92","17","1.0900000000000001","5.2","1.29","169.7","3.8","0.93"
"26","108",14,71,"RHQ",19,"College Station, TX",1491,"dc 13-7",3,"4.1100000000000003","0.85","1.2110000000000001","85.8","6.3","35.299999999999997","7.8","76","5.5","81.62","127","18","0.96","14","1.1100000000000001","3.8","1.28","172.7","2.9","0.96"
"26","109",14,71,"RHQ",19,"College Station, TX",1492,"dc f7 bluk pop",1,"4.13","0.85","1.232","85","6.5","32.6","7.7","75.900000000000006","6.8","76.87","115","14","0.91","18","1.0900000000000001","5.5","1.29","172.7","3.2","0.94"
"26","110",14,71,"RHQ",19,"College Station, TX",1492,"dc f7 bluk pop",3,"4.63","0.86","1.2110000000000001","84.3","6.6","32.1","7.4","74","7.1","76.760000000000005","141","15","0.9","20","1.08","5.9","1.29","179.7","3.4","0.94"
"26","111",14,71,"RHQ",19,"College Station, TX",1496,"dp 1311b2rf",1,"4.4000000000000004","0.84","1.208","85.4","6.8","30","9.6999999999999993","74.400000000000006","5.9","67.48","131","14","0.89","19","1.07","5.6","1.26","176.7","3.7","0.91"
"26","112",14,71,"RHQ",19,"College Station, TX",1496,"dp 1311b2rf",3,"4.74","0.85","1.169","85.2","6.8","30.2","9","72.900000000000006","5","77.209999999999994","131","19","0.88","19","1.04","6.1","1.24","181.7","3.2","0.93"
"80","33",14,71,"RHQ",24,"Saint Joseph, LA",1397,"dp 1050b2rf",1,"5.05","0.87","1.21","85.2","6.5","33.799999999999997","7.6","74","5.3","79.02","123","1","0.9","18","1.07","5.8","1.27","180.3","2.5","0.98"
"80","34",14,71,"RHQ",24,"Saint Joseph, LA",1397,"dp 1050b2rf",2,"5","0.87","1.206","86.1","6.2","33.5","7.5","72.7","5.4","75.7","77","5","0.93","14","1.0900000000000001","4.4000000000000004","1.27","178.7","2.6","0.98"
"80","25",14,71,"RHQ",24,"Saint Joseph, LA",1426,"phy 725rf",1,"4.8600000000000003","0.86","1.234","85","6.6","34.4","8.1","73.3","6.1","74.05","91","3","0.92","16","1.0900000000000001","5","1.29","170.7","2.9","0.96"
"80","26",14,71,"RHQ",24,"Saint Joseph, LA",1426,"phy 725rf",2,"4.84","0.87","1.2410000000000001","85.5","6.6","34.200000000000003","7.6","73","6","84.41","72","3","0.95","15","1.1000000000000001","4.4000000000000004","1.3","166.7","3.1","0.94"
"80","35",14,71,"RHQ",24,"Saint Joseph, LA",1436,"dp 1219b2rf",1,"5.26","0.88","1.1870000000000001","83.6","7.2","35.1","7.7","75.2","5.6","74.75","114","2","0.89","18","1.05","5.8","1.24","183.7","2.4","0.99"
"80","36",14,71,"RHQ",24,"Saint Joseph, LA",1436,"dp 1219b2rf",2,"5.12","0.87","1.218","86.2","6.7","34.5","7.8","76.599999999999994","6.3","75.02","57","3","0.94","16","1.1000000000000001","4.7","1.3","173","3.1","0.96"
"80","23",14,71,"RHQ",24,"Saint Joseph, LA",1441,"fm 2484b2f",1,"4.3899999999999997","0.86","1.1830000000000001","84.2","8","33.5","7.3","76.2","5.0999999999999996","76.069999999999993","136","5","0.85","23","1.05","7.7","1.27","165.7","4.3","0.93"
"80","24",14,71,"RHQ",24,"Saint Joseph, LA",1441,"fm 2484b2f",2,"5.05","0.88","1.2290000000000001","85","7.2","31.7","6.6","74.400000000000006","5.3","77.97","72","1","0.92","18","1.1000000000000001","5.3","1.32","170.3","3","0.96"
"80","37",14,71,"RHQ",24,"Saint Joseph, LA",1457,"dp 1321b2rf",1,"5.19","0.86","1.143","83.3","8.1999999999999993","27.5","8.9","78.3","5","64.27","105","3","0.82","22","0.99","7.3","1.19","171.3","4.3","0.88"
"80","38",14,71,"RHQ",24,"Saint Joseph, LA",1457,"dp 1321b2rf",2,"5.2","0.87","1.1419999999999999","82.7","8.5","29.1","8.5","76.900000000000006","4.9000000000000004","64.98","117","1","0.83","21","1","6.9","1.2","182","3.9","0.91"
"80","43",14,71,"RHQ",24,"Saint Joseph, LA",1459,"px 4444-13wrf",1,"4.45","0.86","1.2549999999999999","86.1","6.4","31.1","7.7","75.900000000000006","5.3","71.3","129","5","0.94","18","1.1200000000000001","5.2","1.33","161.69999999999999","4.2","0.91"
"80","44",14,71,"RHQ",24,"Saint Joseph, LA",1459,"px 4444-13wrf",2,"4.54","0.86","1.254","85.2","6.5","30.4","7.5","77.599999999999994","6","68.790000000000006","80","1","0.97","16","1.1399999999999999","4.5","1.35","171.3","3.2","0.94"
"80","41",14,71,"RHQ",24,"Saint Joseph, LA",1470,"phy 575wrf",1,"4.7699999999999996","0.87","1.23","84.1","7.1","31.4","7.3","75.8","5.7","68.23","102","7","0.91","18","1.08","5.7","1.3","172.7","3.3","0.93"
"80","42",14,71,"RHQ",24,"Saint Joseph, LA",1470,"phy 575wrf",2,"4.87","0.86","1.2270000000000001","84.5","7.3","30.4","8.1","76.8","6.7","64.709999999999994","94","1","0.89","20","1.07","6.4","1.29","173","3.9","0.93"
"80","49",14,71,"RHQ",24,"Saint Joseph, LA",1474,"fm 2322gl",1,"4.59","0.87","1.169","84","6.8","33.1","6.2","78.3","5.8","74.8","85","2","0.89","17","1.04","5.3","1.23","171.7","2.2999999999999998","1.01"
"80","50",14,71,"RHQ",24,"Saint Joseph, LA",1474,"fm 2322gl",2,"4.59","0.87","1.179","82.9","8.1999999999999993","32.6","6.7","78.5","5","72.319999999999993","125","9","0.89","19","1.07","6.2","1.27","162.69999999999999","3.2","0.96"
"80","39",14,71,"RHQ",24,"Saint Joseph, LA",1482,"dp 1410b2rf",1,"5.18","0.88","1.214","86.1","6.6","33.200000000000003","7.3","75.599999999999994","5.8","72.150000000000006","113","3","0.91","17","1.07","5.0999999999999996","1.26","180.3","2.6","0.99"
"80","40",14,71,"RHQ",24,"Saint Joseph, LA",1482,"dp 1410b2rf",2,"5.08","0.87","1.1990000000000001","85.2","6.8","33.5","7.4","73.8","5.5","71.27","107","3","0.9","16","1.06","5","1.25","185.3","2.2000000000000002","1"
"80","51",14,71,"RHQ",24,"Saint Joseph, LA",1483,"fm 2334glt",1,"4.87","0.87","1.208","85","6.7","33.5","6.7","77.599999999999994","4.2","75.819999999999993","71","0","0.91","17","1.07","5.2","1.27","171.7","2.8","0.98"
"80","52",14,71,"RHQ",24,"Saint Joseph, LA",1483,"fm 2334glt",2,"5.0999999999999996","0.88","1.2310000000000001","85.7","6.6","32.799999999999997","6.2","77.7","3.8","77.14","73","2","0.93","17","1.0900000000000001","5.0999999999999996","1.3","179.7","2.5","1"
"80","45",14,71,"RHQ",24,"Saint Joseph, LA",1484,"px 4478-20wrf",1,"5.2","0.86","1.214","86.5","6.2","31.1","9.9","76.5","4.0999999999999996","60.34","92","6","0.95","16","1.1000000000000001","4.5999999999999996","1.3","176","3.6","0.9"
"80","46",14,71,"RHQ",24,"Saint Joseph, LA",1484,"px 4478-20wrf",2,"5.05","0.86","1.2110000000000001","86.4","6.4","31.9","9.8000000000000007","76.099999999999994","4.3","69.86","76","3","0.95","14","1.1000000000000001","4.2","1.28","186.7","2.9","0.92"
"80","47",14,71,"RHQ",24,"Saint Joseph, LA",1485,"px 4539-15wrf",1,"5.24","0.87","1.175","84.9","7.4","30.7","8.1999999999999993","77.5","5","68.64","179","1","0.86","21","1.04","6.6","1.24","181.7","3.9","0.93"
"80","48",14,71,"RHQ",24,"Saint Joseph, LA",1485,"px 4539-15wrf",2,"5.28","0.87","1.2290000000000001","86.1","6.7","33.200000000000003","8.1","76.5","4.8","64.680000000000007","75","2","0.91","18","1.08","5.4","1.28","191","3.1","0.97"
"80","55",14,71,"RHQ",24,"Saint Joseph, LA",1486,"tam 11k-13els",1,"4.7","0.88","1.379","85.6","4.9000000000000004","38.4","6.2","77.400000000000006","4.9000000000000004","71.510000000000005","131","6","0.99","19","1.21","5.4","1.47","164.3","3.9","0.95"
"80","56",14,71,"RHQ",24,"Saint Joseph, LA",1486,"tam 11k-13els",2,"4.72","0.88","1.4390000000000001","86.5","5","37.5","5.9","78.599999999999994","5.0999999999999996","75.3","81","5","1","19","1.24","5.3","1.51","167","3.5","0.97"
"80","53",14,71,"RHQ",24,"Saint Joseph, LA",1487,"dp 05069",1,"5.31","0.88","1.242","84.8","7.5","31.8","6.9","78.3","5","72.34","104","11","0.94","16","1.1100000000000001","4.9000000000000004","1.33","174","2.9","0.97"
"80","54",14,71,"RHQ",24,"Saint Joseph, LA",1487,"dp 05069",2,"5.05","0.88","1.25","85.4","6.8","32.700000000000003","6.8","77.400000000000006","4.5999999999999996","78.73","69","5","0.96","15","1.1299999999999999","4.5","1.34","176.7","2.7","0.98"
"80","31",14,71,"RHQ",24,"Saint Joseph, LA",1488,"ark 0615-49",1,"5.36","0.88","1.212","85.2","6.6","31.3","7.5","74.2","5.6","68.709999999999994","85","5","0.9","18","1.07","5.5","1.28","181.7","2.7","0.98"
"80","32",14,71,"RHQ",24,"Saint Joseph, LA",1488,"ark 0615-49",2,"5.45","0.88","1.2170000000000001","85","7","33.700000000000003","7.7","74.400000000000006","5.9","83.56","81","3","0.93","17","1.0900000000000001","5.0999999999999996","1.3","185.7","2.9","0.99"
"80","27",14,71,"RHQ",24,"Saint Joseph, LA",1489,"ark 0607-05",1,"4.93","0.87","1.2030000000000001","84.2","7.8","30.4","7.7","71.8","5.6","71.84","62","1","0.92","19","1.0900000000000001","5.7","1.3","190.3","2.6","0.97"
"80","28",14,71,"RHQ",24,"Saint Joseph, LA",1489,"ark 0607-05",2,"5.18","0.87","1.2250000000000001","83.8","7","32.5","7.7","73.5","5.6","85.11","91","1","0.91","19","1.0900000000000001","5.8","1.3","181.3","3.2","0.95"
"80","29",14,71,"RHQ",24,"Saint Joseph, LA",1490,"ark 0608-15",1,"4.6500000000000004","0.86","1.2090000000000001","83.6","7.6","29.3","8.1","75.3","6","69.36","130","3","0.88","21","1.07","6.6","1.3","184.7","3.3","0.96"
"80","30",14,71,"RHQ",24,"Saint Joseph, LA",1490,"ark 0608-15",2,"4.58","0.86","1.226","83.7","7.6","31.1","8.1","76.400000000000006","6","65.27","111","5","0.86","22","1.05","7","1.27","164.7","5","0.89"
"80","57",14,71,"RHQ",24,"Saint Joseph, LA",1491,"dc 13-7",1,"4.9400000000000004","0.87","1.2150000000000001","86","6.6","36","7.2","78.900000000000006","4.8","73.86","50","5","0.98","12","1.1200000000000001","3.4","1.3","186.7","2.4","0.98"
"80","58",14,71,"RHQ",24,"Saint Joseph, LA",1491,"dc 13-7",2,"5.07","0.87","1.179","85.2","6.4","33.9","7.3","78.099999999999994","4.4000000000000004","77.62","83","3","0.97","13","1.1100000000000001","3.7","1.28","185","2.8","0.97"
"80","59",14,71,"RHQ",24,"Saint Joseph, LA",1492,"dc f7 bluk pop",1,"5.49","0.89","1.1299999999999999","81.900000000000006","7.9","30.9","7","78.8","5","65.819999999999993","67","5","0.89","17","1.04","5.4","1.23","184.3","3.1","0.95"
"80","60",14,71,"RHQ",24,"Saint Joseph, LA",1492,"dc f7 bluk pop",2,"5.19","0.88","1.153","82.2","8.6","33.5","7.3","78.2","6.4","62.61","37","2","0.93","16","1.0900000000000001","4.8","1.28","192.3","2.6","0.99"
"80","61",14,71,"RHQ",24,"Saint Joseph, LA",1496,"dp 1311b2rf",1,"5.21","0.88","1.204","84.8","6.9","35.700000000000003","7.2","78.2","5","81.819999999999993","61","1","0.93","14","1.0900000000000001","4.4000000000000004","1.27","176.3","2.7","0.98"
"80","62",14,71,"RHQ",24,"Saint Joseph, LA",1496,"dp 1311b2rf",2,"5.25","0.88","1.1779999999999999","84.5","6.8","36.200000000000003","7.7","75.5","4.7","73.14","76","4","0.95","14","1.1000000000000001","4.2","1.28","180","2.4","0.98"
"16","11",14,71,"RHQ",25,"Stoneville, MS",1292,"dp 393",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","11",14,71,"RHQ",25,"Stoneville, MS",1292,"dp 393",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","11",14,71,"RHQ",25,"Stoneville, MS",1292,"dp 393",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","12",14,71,"RHQ",25,"Stoneville, MS",1292,"dp 393",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","12",14,71,"RHQ",25,"Stoneville, MS",1292,"dp 393",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","12",14,71,"RHQ",25,"Stoneville, MS",1292,"dp 393",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","13",14,71,"RHQ",25,"Stoneville, MS",1397,"dp 1050b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","13",14,71,"RHQ",25,"Stoneville, MS",1397,"dp 1050b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","13",14,71,"RHQ",25,"Stoneville, MS",1397,"dp 1050b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","14",14,71,"RHQ",25,"Stoneville, MS",1397,"dp 1050b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","14",14,71,"RHQ",25,"Stoneville, MS",1397,"dp 1050b2rf",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","14",14,71,"RHQ",25,"Stoneville, MS",1397,"dp 1050b2rf",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","3",14,71,"RHQ",25,"Stoneville, MS",1426,"phy 725rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","3",14,71,"RHQ",25,"Stoneville, MS",1426,"phy 725rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","3",14,71,"RHQ",25,"Stoneville, MS",1426,"phy 725rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","4",14,71,"RHQ",25,"Stoneville, MS",1426,"phy 725rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","4",14,71,"RHQ",25,"Stoneville, MS",1426,"phy 725rf",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","4",14,71,"RHQ",25,"Stoneville, MS",1426,"phy 725rf",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","15",14,71,"RHQ",25,"Stoneville, MS",1436,"dp 1219b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","15",14,71,"RHQ",25,"Stoneville, MS",1436,"dp 1219b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","15",14,71,"RHQ",25,"Stoneville, MS",1436,"dp 1219b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","16",14,71,"RHQ",25,"Stoneville, MS",1436,"dp 1219b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","16",14,71,"RHQ",25,"Stoneville, MS",1436,"dp 1219b2rf",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","16",14,71,"RHQ",25,"Stoneville, MS",1436,"dp 1219b2rf",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","1",14,71,"RHQ",25,"Stoneville, MS",1441,"fm 2484b2f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","1",14,71,"RHQ",25,"Stoneville, MS",1441,"fm 2484b2f",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","1",14,71,"RHQ",25,"Stoneville, MS",1441,"fm 2484b2f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2",14,71,"RHQ",25,"Stoneville, MS",1441,"fm 2484b2f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2",14,71,"RHQ",25,"Stoneville, MS",1441,"fm 2484b2f",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2",14,71,"RHQ",25,"Stoneville, MS",1441,"fm 2484b2f",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","23",14,71,"RHQ",25,"Stoneville, MS",1459,"px 4444-13wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","23",14,71,"RHQ",25,"Stoneville, MS",1459,"px 4444-13wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","23",14,71,"RHQ",25,"Stoneville, MS",1459,"px 4444-13wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","24",14,71,"RHQ",25,"Stoneville, MS",1459,"px 4444-13wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","24",14,71,"RHQ",25,"Stoneville, MS",1459,"px 4444-13wrf",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","24",14,71,"RHQ",25,"Stoneville, MS",1459,"px 4444-13wrf",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","21",14,71,"RHQ",25,"Stoneville, MS",1470,"phy 575wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","21",14,71,"RHQ",25,"Stoneville, MS",1470,"phy 575wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","21",14,71,"RHQ",25,"Stoneville, MS",1470,"phy 575wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","22",14,71,"RHQ",25,"Stoneville, MS",1470,"phy 575wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","22",14,71,"RHQ",25,"Stoneville, MS",1470,"phy 575wrf",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","22",14,71,"RHQ",25,"Stoneville, MS",1470,"phy 575wrf",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","29",14,71,"RHQ",25,"Stoneville, MS",1474,"fm 2322gl",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","29",14,71,"RHQ",25,"Stoneville, MS",1474,"fm 2322gl",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","29",14,71,"RHQ",25,"Stoneville, MS",1474,"fm 2322gl",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","30",14,71,"RHQ",25,"Stoneville, MS",1474,"fm 2322gl",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","30",14,71,"RHQ",25,"Stoneville, MS",1474,"fm 2322gl",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","30",14,71,"RHQ",25,"Stoneville, MS",1474,"fm 2322gl",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","19",14,71,"RHQ",25,"Stoneville, MS",1482,"dp 1410b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","19",14,71,"RHQ",25,"Stoneville, MS",1482,"dp 1410b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","19",14,71,"RHQ",25,"Stoneville, MS",1482,"dp 1410b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","20",14,71,"RHQ",25,"Stoneville, MS",1482,"dp 1410b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","20",14,71,"RHQ",25,"Stoneville, MS",1482,"dp 1410b2rf",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","20",14,71,"RHQ",25,"Stoneville, MS",1482,"dp 1410b2rf",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","31",14,71,"RHQ",25,"Stoneville, MS",1483,"fm 2334glt",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","31",14,71,"RHQ",25,"Stoneville, MS",1483,"fm 2334glt",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","31",14,71,"RHQ",25,"Stoneville, MS",1483,"fm 2334glt",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","32",14,71,"RHQ",25,"Stoneville, MS",1483,"fm 2334glt",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","32",14,71,"RHQ",25,"Stoneville, MS",1483,"fm 2334glt",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","32",14,71,"RHQ",25,"Stoneville, MS",1483,"fm 2334glt",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","25",14,71,"RHQ",25,"Stoneville, MS",1484,"px 4478-20wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","25",14,71,"RHQ",25,"Stoneville, MS",1484,"px 4478-20wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","25",14,71,"RHQ",25,"Stoneville, MS",1484,"px 4478-20wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","26",14,71,"RHQ",25,"Stoneville, MS",1484,"px 4478-20wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","26",14,71,"RHQ",25,"Stoneville, MS",1484,"px 4478-20wrf",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","26",14,71,"RHQ",25,"Stoneville, MS",1484,"px 4478-20wrf",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","27",14,71,"RHQ",25,"Stoneville, MS",1485,"px 4539-15wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","27",14,71,"RHQ",25,"Stoneville, MS",1485,"px 4539-15wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","27",14,71,"RHQ",25,"Stoneville, MS",1485,"px 4539-15wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","28",14,71,"RHQ",25,"Stoneville, MS",1485,"px 4539-15wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
