"breeder","samples","yr","regcode","reg","loccode","loc","vcode","var","rep","uhml","ui","str","elg","mic_hvi","rd","b","mic_str","e1","t1","x50sl","x25sl","yt"
"53","1",7,20,"EAS",166,"Suffolk, VA",1270,"dp 555br",1,1.1,82,32,6.4,4.7,73,3.7,4.9,7,20.2,0.53,1.12,"129"
"53","2",7,20,"EAS",166,"Suffolk, VA",1270,"dp 555br",2,1.1,83.2,32,6.4,4.2,72,7.3,4.1,7.5,20.7,0.51,1.13,"121"
"53","13",7,20,"EAS",166,"Suffolk, VA",1282,"dpl 445br",1,1.1,84,32,7.1,4.7,69,7.5,5,13,21.5,0.58,1.17,"136"
"53","14",7,20,"EAS",166,"Suffolk, VA",1282,"dpl 445br",2,1.1,83.6,32,7.3,4.6,68,6.6,4.7,11,21.6,0.57,1.17,"137"
"53","31",7,20,"EAS",166,"Suffolk, VA",1313,"phy 485wrf",1,1.1,83.1,32,7.4,4.7,67,6.9,4.9,8.3,21.6,0.56,1.15,"131"
"53","32",7,20,"EAS",166,"Suffolk, VA",1313,"phy 485wrf",2,1.1,83.6,31,7.6,4.5,66,7.9,4.8,9,21.8,0.56,1.16,"132"
"53","15",7,20,"EAS",166,"Suffolk, VA",1319,"dpl 454br",1,1.1,82.5,31,6.5,4.1,67,6.3,4,8.5,20.4,0.53,1.1,"131"
"53","16",7,20,"EAS",166,"Suffolk, VA",1319,"dpl 454br",2,1.1,82.1,32,6.5,4,72,7,4.3,8.3,22.2,0.52,1.07,"130"
"53","17",7,20,"EAS",166,"Suffolk, VA",1320,"dpl 515br",1,1.1,82.5,31,6.4,4.5,70,6.8,4.5,9.3,21.7,0.53,1.1,"124"
"53","18",7,20,"EAS",166,"Suffolk, VA",1320,"dpl 515br",2,1.1,83,31,6.4,4.9,72,7.2,5.2,8.8,21.8,0.53,1.11,"132"
"53","19",7,20,"EAS",166,"Suffolk, VA",1321,"dpl 117b2rf",1,1.2,82.4,34,6.7,4.2,69,7.4,4.3,8.5,21.8,0.57,1.2,"146"
"53","20",7,20,"EAS",166,"Suffolk, VA",1321,"dpl 117b2rf",2,1.1,81.9,36,6.5,4.2,69,7.4,4.2,9,23.6,0.55,1.15,"145"
"53","21",7,20,"EAS",166,"Suffolk, VA",1322,"dpl 143b2rf",1,1.2,82.4,29,6.2,4,69,6.7,4,8,21.4,0.55,1.23,"122"
"53","22",7,20,"EAS",166,"Suffolk, VA",1322,"dpl 143b2rf",2,1.2,81.7,31,6.5,4.7,68,7,4.8,7.5,20.9,0.53,1.22,"123"
"53","23",7,20,"EAS",166,"Suffolk, VA",1323,"stv 4554b2rf",1,1.1,82.5,31,7.4,5.2,65,7.9,5.1,9.3,22.1,0.57,1.14,"120"
"53","24",7,20,"EAS",166,"Suffolk, VA",1323,"stv 4554b2rf",2,1.1,83.7,31,7.6,5.2,67,7.1,5.3,9.5,22.1,0.56,1.17,"123"
"53","25",7,20,"EAS",166,"Suffolk, VA",1324,"stv 5327b2rf",1,1.1,83.3,31,7.1,5,67,8.3,5,11,21.3,0.56,1.12,"130"
"53","26",7,20,"EAS",166,"Suffolk, VA",1324,"stv 5327b2rf",2,1.1,83,30,6.8,4.7,66,7.1,4.9,7.3,19.8,0.54,1.12,"135"
"53","27",7,20,"EAS",166,"Suffolk, VA",1325,"stv 4427b2rf",1,1.1,83,32,6.7,5.1,65,7,5.3,5.8,18.9,0.54,1.16,"124"
"53","28",7,20,"EAS",166,"Suffolk, VA",1325,"stv 4427b2rf",2,1.1,83.2,31,6.7,5.3,65,6.8,5,5.5,18.4,0.53,1.11,"128"
"53","29",7,20,"EAS",166,"Suffolk, VA",1326,"phy 375wrf",1,1.1,82.6,28,6.8,5.1,69,7.7,5.3,7.3,20.6,0.51,1.08,"121"
"53","30",7,20,"EAS",166,"Suffolk, VA",1326,"phy 375wrf",2,1.1,82.9,28,6.7,4.5,68,7.2,4.7,8,19.3,0.54,1.13,"125"
"53","55",7,30,"CEN",12,"Lubbock",1166,"phy 72",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","56",7,30,"CEN",12,"Lubbock",1166,"phy 72",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","59",7,30,"CEN",12,"Lubbock",1196,"stv 4892br",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","60",7,30,"CEN",12,"Lubbock",1196,"stv 4892br",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","61",7,30,"CEN",12,"Lubbock",1201,"dpl 491",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","62",7,30,"CEN",12,"Lubbock",1201,"dpl 491",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","57",7,30,"CEN",12,"Lubbock",1214,"pm 2167rr",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","58",7,30,"CEN",12,"Lubbock",1214,"pm 2167rr",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","63",7,30,"CEN",12,"Lubbock",1224,"dp 555br",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","64",7,30,"CEN",12,"Lubbock",1224,"dp 555br",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","69",7,30,"CEN",12,"Lubbock",1251,"st 5599br",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","70",7,30,"CEN",12,"Lubbock",1251,"st 5599br",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","65",7,30,"CEN",12,"Lubbock",1255,"fm 960b2r",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","66",7,30,"CEN",12,"Lubbock",1255,"fm 960b2r",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","67",7,30,"CEN",12,"Lubbock",1296,"fm 832ll",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","68",7,30,"CEN",12,"Lubbock",1296,"fm 832ll",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","71",7,30,"CEN",12,"Lubbock",1297,"tamcot 22",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","72",7,30,"CEN",12,"Lubbock",1297,"tamcot 22",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","1",7,30,"CEN",19,"College station",1166,"phy 72",1,1.2,83.8,33,7,4.6,68,7.8,4.7,7.5,24.5,0.6,1.14,"147"
"26","2",7,30,"CEN",19,"College station",1166,"phy 72",2,1.2,82.7,33,6.8,4.5,69,7.7,4.6,7.8,24.2,0.59,1.14,"142"
"26","5",7,30,"CEN",19,"College station",1196,"stv 4892br",1,1.1,84.7,30,7.8,5,74,8.6,5.2,6.5,19.6,0.56,1.08,"118"
"26","6",7,30,"CEN",19,"College station",1196,"stv 4892br",2,1.1,84.5,34,7.6,5.2,67,6.8,5.2,6.5,21.1,0.59,1.08,"124"
"26","7",7,30,"CEN",19,"College station",1201,"dpl 491",1,1.2,82.9,32,7,4.5,71,7.3,4.6,5,21.6,0.57,1.16,"140"
"26","8",7,30,"CEN",19,"College station",1201,"dpl 491",2,1.2,82.5,34,6.7,4.5,69,7,4.6,4.8,21.9,0.58,1.16,"134"
"26","3",7,30,"CEN",19,"College station",1214,"pm 2167rr",1,1,83.1,28,6.7,4.8,72,8,4.8,6,19,0.55,0.99,"121"
"26","4",7,30,"CEN",19,"College station",1214,"pm 2167rr",2,1,82.7,30,7,4.9,69,7,4.9,5.5,19.3,0.58,1.01,"117"
"26","9",7,30,"CEN",19,"College station",1224,"dp 555br",1,1.1,81.6,30,6.5,4.6,72,6.9,4.6,5.8,21.4,0.55,1.09,"110"
"26","10",7,30,"CEN",19,"College station",1224,"dp 555br",2,1.1,82.6,31,6.2,4.5,70,5.4,4.5,5,21.1,0.55,1.1,"113"
"26","15",7,30,"CEN",19,"College station",1251,"st 5599br",1,1.1,82,31,6.5,4.9,68,7.4,4.9,5,21.4,0.55,1.09,"123"
"26","16",7,30,"CEN",19,"College station",1251,"st 5599br",2,1.1,82.5,30,6.1,4.8,70,7.4,4.8,5,20.2,0.53,1.09,"125"
"26","11",7,30,"CEN",19,"College station",1255,"fm 960b2r",1,1.2,84.3,32,6.2,4.6,71,6.6,4.6,5,25,0.57,1.14,"139"
"26","12",7,30,"CEN",19,"College station",1255,"fm 960b2r",2,1.2,83.4,34,6.2,4.4,66,6,4.4,5,23.2,0.6,1.16,"136"
"26","13",7,30,"CEN",19,"College station",1296,"fm 832ll",1,1.2,84,32,6.5,4.1,69,6,4.1,5,24.1,0.6,1.16,"149"
"26","14",7,30,"CEN",19,"College station",1296,"fm 832ll",2,1.2,83,34,6.4,4.4,68,6.2,4.4,5,24.3,0.57,1.15,"145"
"26","17",7,30,"CEN",19,"College station",1297,"tamcot 22",1,1.1,82.2,27,6.5,4.3,71,7.3,4.3,5.5,19.8,0.57,1.1,"107"
"26","18",7,30,"CEN",19,"College station",1297,"tamcot 22",2,1.2,82.2,29,6.7,4.7,69,7.3,4.8,5.5,20.2,0.55,1.12,"109"
"26","19",7,30,"CEN",21,"Weslaco",1166,"phy 72",1,1.2,82.5,35,7,5.2,69,9.8,5.2,6,24.2,0.59,1.13,"146"
"26","20",7,30,"CEN",21,"Weslaco",1166,"phy 72",2,1.2,83,35,7.4,4.8,68,8.4,4.8,6.5,24.7,0.6,1.14,"148"
"26","23",7,30,"CEN",21,"Weslaco",1196,"stv 4892br",1,1.1,84.2,30,6.8,5.6,70,7.7,5.6,5.5,21.8,0.59,1.11,"125"
"26","24",7,30,"CEN",21,"Weslaco",1196,"stv 4892br",2,1.1,84,31,7.1,5.5,73,8.1,5.5,5.5,20.5,0.59,1.1,"124"
"26","25",7,30,"CEN",21,"Weslaco",1201,"dpl 491",1,1.2,82.1,33,6.5,5.3,73,8.1,5.3,4.5,22.3,0.58,1.14,"136"
"26","26",7,30,"CEN",21,"Weslaco",1201,"dpl 491",2,1.2,83.3,30,6.4,4.9,74,8.6,5,5.3,21.6,0.58,1.17,"137"
"26","21",7,30,"CEN",21,"Weslaco",1214,"pm 2167rr",1,1,82.2,28,6.7,5.4,71,9.3,5.4,5,19,0.55,0.98,"109"
"26","22",7,30,"CEN",21,"Weslaco",1214,"pm 2167rr",2,1,83,26,6.4,4.8,70,7.5,4.8,5.5,18.6,0.58,1.01,"109"
"26","27",7,30,"CEN",21,"Weslaco",1224,"dp 555br",1,1.1,81.7,29,6.5,5.2,76,6.7,5.2,5.3,21.4,0.54,1.07,"105"
"26","28",7,30,"CEN",21,"Weslaco",1224,"dp 555br",2,1.1,80.7,30,6.5,5.2,73,7,5.4,5,21.1,0.53,1.07,"120"
"26","33",7,30,"CEN",21,"Weslaco",1251,"st 5599br",1,1.1,84,31,6.8,5.3,75,8.9,5.4,5,20.7,0.58,1.13,"133"
"26","34",7,30,"CEN",21,"Weslaco",1251,"st 5599br",2,1.1,82.3,30,6.5,5,72,8.4,4.9,5.5,20,0.57,1.11,"121"
"26","29",7,30,"CEN",21,"Weslaco",1255,"fm 960b2r",1,1.2,83.7,35,6.7,5.2,75,7.6,5.2,5,22.8,0.59,1.18,"146"
"26","30",7,30,"CEN",21,"Weslaco",1255,"fm 960b2r",2,1.1,81.4,32,6.4,5.3,74,8.4,5.4,5.5,20.7,0.51,1.06,"126"
"26","31",7,30,"CEN",21,"Weslaco",1296,"fm 832ll",1,1.2,84.5,34,7,4.9,75,7.9,5,5,22.6,0.61,1.21,"143"
"26","32",7,30,"CEN",21,"Weslaco",1296,"fm 832ll",2,1.2,85.6,34,6.7,4.7,73,7.4,4.8,5,21.1,0.61,1.19,"130"
"26","35",7,30,"CEN",21,"Weslaco",1297,"tamcot 22",1,1.2,82.6,26,6.7,4.9,74,8.6,4.8,7.8,16.3,0.53,1.09,"109"
"26","36",7,30,"CEN",21,"Weslaco",1297,"tamcot 22",2,1.1,80.7,24,6.5,4.9,75,9.2,4.9,7.5,16.6,0.54,1.08,"114"
"26","21",7,30,"CEN",23,"Bossier City",1166,"phy 72",1,1.2,86.2,35,6.5,4.8,66,8.2,4.8,7,24.2,0.61,1.15,"142"
"80","22",7,30,"CEN",23,"Bossier City",1166,"phy 72",2,1.2,86.7,34,6.7,4.8,70,7.4,4.6,7.5,24.4,0.65,1.21,"152"
"80","25",7,30,"CEN",23,"Bossier City",1196,"stv 4892br",1,1.1,85.6,31,6.4,5.4,68,7,5.6,6.3,20.1,0.61,1.1,"124"
"80","26",7,30,"CEN",23,"Bossier City",1196,"stv 4892br",2,1.1,85.7,29,6.7,5.7,72,6.4,5.6,6,20,0.59,1.11,"121"
"80","27",7,30,"CEN",23,"Bossier City",1201,"dpl 491",1,1.2,85.8,33,6.1,5.2,71,7.2,5.2,5,24.1,0.61,1.17,"144"
"80","28",7,30,"CEN",23,"Bossier City",1201,"dpl 491",2,1.2,87.5,33,6.4,5,72,6.9,5,5,23.8,0.63,1.21,"148"
"80","23",7,30,"CEN",23,"Bossier City",1214,"pm 2167rr",1,1,83.1,31,6.4,5.3,67,6.4,5.2,6,20.1,0.57,1.01,"127"
"80","24",7,30,"CEN",23,"Bossier City",1214,"pm 2167rr",2,1,84.8,32,6.4,5.3,71,6.9,5.3,6.8,19.3,0.56,1,"125"
"80","29",7,30,"CEN",23,"Bossier City",1224,"dp 555br",1,1.1,83.8,30,5.6,5.4,73,6.2,5.2,5,20,0.57,1.1,"127"
"80","30",7,30,"CEN",23,"Bossier City",1224,"dp 555br",2,1.2,84.9,29,5.9,5.2,72,5.5,5.3,5.5,19.6,0.58,1.13,"127"
"80","35",7,30,"CEN",23,"Bossier City",1251,"st 5599br",1,1.2,84.4,32,6.2,5.4,70,8.1,5.5,5.5,19.9,0.58,1.12,"129"
"80","36",7,30,"CEN",23,"Bossier City",1251,"st 5599br",2,1.1,85.4,33,6.4,5.4,71,7.2,5.4,4.5,20.2,0.57,1.11,"124"
"80","31",7,30,"CEN",23,"Bossier City",1255,"fm 960b2r",1,1.2,85.3,34,6.2,5.4,66,5.5,5.4,4.5,20.6,0.6,1.14,"133"
"80","32",7,30,"CEN",23,"Bossier City",1255,"fm 960b2r",2,1.2,86.6,34,6.4,5.2,72,7.1,5.4,5,21,0.62,1.18,"142"
"80","33",7,30,"CEN",23,"Bossier City",1296,"fm 832ll",1,1.2,85.2,32,6.1,4.9,72,6.2,4.9,5.5,21,0.58,1.16,"147"
"80","34",7,30,"CEN",23,"Bossier City",1296,"fm 832ll",2,1.2,87,33,6.2,5,69,5.9,5.1,6,22.3,0.64,1.2,"156"
"80","37",7,30,"CEN",23,"Bossier City",1297,"tamcot 22",1,1.2,84.3,27,5.9,5,70,7.7,5.1,7,18.8,0.57,1.11,"119"
"80","38",7,30,"CEN",23,"Bossier City",1297,"tamcot 22",2,1.1,83.9,27,6.1,4.9,71,7.9,4.8,7.5,18.6,0.58,1.12,"120"
"80","37",7,30,"CEN",72,"Beeville",1166,"phy 72",1,1.2,83.1,32,6.7,4.1,66,7.9,4.3,7.8,23.3,0.58,1.18,"130"
"26","38",7,30,"CEN",72,"Beeville",1166,"phy 72",2,1.2,82.7,33,7,4.5,69,7.1,4.6,7.5,22.5,0.6,1.16,"137"
"26","41",7,30,"CEN",72,"Beeville",1196,"stv 4892br",1,1.1,83.3,30,7,4.9,71,6.6,4.9,6.5,20,0.56,1.1,"128"
"26","42",7,30,"CEN",72,"Beeville",1196,"stv 4892br",2,1.1,82.1,29,7,4.9,70,6.9,4.9,6.8,19.5,0.55,1.09,"116"
"26","43",7,30,"CEN",72,"Beeville",1201,"dpl 491",1,1.2,83.8,33,6.7,4.5,72,6.3,4.5,6.3,21.5,0.6,1.19,"134"
"26","44",7,30,"CEN",72,"Beeville",1201,"dpl 491",2,1.2,84.2,34,6.5,4,70,6.4,4.3,5.3,22.5,0.61,1.18,"142"
"26","39",7,30,"CEN",72,"Beeville",1214,"pm 2167rr",1,1,81.2,27,6.5,4.5,70,7.7,4.6,7.3,19.3,0.55,1.03,"107"
"26","40",7,30,"CEN",72,"Beeville",1214,"pm 2167rr",2,1.2,83.8,30,6.8,4.3,63,6,4.5,6.8,21.7,0.58,1.18,"134"
"26","45",7,30,"CEN",72,"Beeville",1224,"dp 555br",1,1.1,80.7,29,6.2,4.1,70,6.2,4.3,5.8,19.3,0.54,1.09,"113"
"26","46",7,30,"CEN",72,"Beeville",1224,"dp 555br",2,1.1,81.7,31,6.1,4.1,74,6.3,4.1,5.5,19.2,0.54,1.09,"117"
"26","51",7,30,"CEN",72,"Beeville",1251,"st 5599br",1,1.1,82.5,31,6.5,4.8,69,7.8,4.7,6.8,19.4,0.56,1.12,"121"
"26","52",7,30,"CEN",72,"Beeville",1251,"st 5599br",2,1.2,84.5,32,6.5,4.2,73,6.1,4.3,6,23.2,0.61,1.2,"149"
"26","47",7,30,"CEN",72,"Beeville",1255,"fm 960b2r",1,1.2,82.4,30,6.4,4,69,6.8,4,6.3,20.2,0.53,1.12,"129"
"26","48",7,30,"CEN",72,"Beeville",1255,"fm 960b2r",2,1.2,84.4,28,7,4.5,70,7.1,4.5,7,19.9,0.56,1.11,"126"
"26","49",7,30,"CEN",72,"Beeville",1296,"fm 832ll",1,1.2,85.6,32,6.5,4.6,68,5.3,4.8,5.5,19.9,0.63,1.2,"136"
"26","50",7,30,"CEN",72,"Beeville",1296,"fm 832ll",2,1.2,81.4,31,6.7,3.8,73,6,4.1,6.5,18.1,0.54,1.15,"133"
"26","53",7,30,"CEN",72,"Beeville",1297,"tamcot 22",1,1.1,82.2,26,6.7,4.5,68,7.2,4.5,7.8,18,0.55,1.09,"104"
"26","54",7,30,"CEN",72,"Beeville",1297,"tamcot 22",2,1.2,83.6,28,7.1,4.2,71,6.4,4.2,6.8,17.6,0.56,1.16,"117"
"26","1",7,40,"DEL",24,"Saint Joseph, LA",1166,"phy 72",1,1.2,84.3,34,6.8,5,73,8.4,5,6.5,27,0.63,1.17,"158"
"80","2",7,40,"DEL",24,"Saint Joseph, LA",1166,"phy 72",2,1.2,86.2,34,7,5,74,8.4,5,5.5,28.2,0.63,1.16,"155"
"80","5",7,40,"DEL",24,"Saint Joseph, LA",1196,"stv 4892br",1,1.1,83.5,30,6.4,5.4,68,6.4,5.2,6,20.3,0.57,1.02,"119"
"80","6",7,40,"DEL",24,"Saint Joseph, LA",1196,"stv 4892br",2,1.1,82.8,32,6.8,5.9,73,7.8,6,5.5,20.4,0.57,1.05,"128"
"80","3",7,40,"DEL",24,"Saint Joseph, LA",1214,"pm 2167rr",1,1,82.6,29,6.5,5.2,74,7.8,5.2,5.8,19.3,0.56,0.97,"121"
"80","4",7,40,"DEL",24,"Saint Joseph, LA",1214,"pm 2167rr",2,1,82,29,6.4,5.1,71,7.5,5.2,5.8,19,0.54,0.97,"119"
"80","7",7,40,"DEL",24,"Saint Joseph, LA",1224,"dp 555br",1,1.1,83.7,30,5.9,5.4,73,6.3,5.5,5.3,19.5,0.53,1.06,"119"
"80","8",7,40,"DEL",24,"Saint Joseph, LA",1224,"dp 555br",2,1.1,81.3,30,5.9,5.5,74,5.6,5.8,5,19.9,0.54,1.09,"118"
"80","9",7,40,"DEL",24,"Saint Joseph, LA",1255,"fm 960b2r",1,1.2,84.8,31,5.6,5,73,6.2,5,4.8,23.2,0.58,1.14,"128"
"80","10",7,40,"DEL",24,"Saint Joseph, LA",1255,"fm 960b2r",2,1.2,84.8,33,5.9,5,78,7,4.9,5.5,21.3,0.6,1.16,"137"
"80","19",7,40,"DEL",24,"Saint Joseph, LA",1262,"st 5599br",1,1.1,84,32,6.5,5.4,72,7.1,5.4,5,20.2,0.56,1.07,"122"
"80","20",7,40,"DEL",24,"Saint Joseph, LA",1262,"st 5599br",2,1.1,83.1,30,6.5,5.7,75,7.6,5.8,5.5,19.9,0.54,1.06,"119"
"80","15",7,40,"DEL",24,"Saint Joseph, LA",1316,"phy 370wr",1,1.1,83.3,31,6.5,5.3,70,5.9,5.2,7.3,21.4,0.59,1.05,"129"
"80","16",7,40,"DEL",24,"Saint Joseph, LA",1316,"phy 370wr",2,1.1,84.1,33,7,5.3,71,6.2,5.6,6.5,21.6,0.57,1.04,"133"
"80","13",7,40,"DEL",24,"Saint Joseph, LA",1319,"dpl 454br",1,1.1,83.6,30,5.9,4.9,71,5.9,4.9,6.5,20.2,0.56,1.08,"125"
"80","14",7,40,"DEL",24,"Saint Joseph, LA",1319,"dpl 454br",2,1.1,84.1,29,6.1,5,72,5.9,4.9,5.8,20.6,0.56,1.07,"127"
"80","11",7,40,"DEL",24,"Saint Joseph, LA",1321,"dpl 117b2rf",1,1.1,83.4,31,6.5,5,72,6.5,4.7,6,21.7,0.58,1.09,"135"
"80","12",7,40,"DEL",24,"Saint Joseph, LA",1321,"dpl 117b2rf",2,1.1,83.9,32,6.8,5,71,6.8,4.9,6.5,22.6,0.57,1.09,"134"
"80","17",7,40,"DEL",24,"Saint Joseph, LA",1323,"stv 4554b2rf",1,1.1,85,31,7.9,5.4,74,7.3,5,7.5,21.6,0.59,1.07,"127"
"80","18",7,40,"DEL",24,"Saint Joseph, LA",1323,"stv 4554b2rf",2,1.1,84.7,32,7.4,5.4,71,6.3,5.5,9.5,20.7,0.61,1.11,"128"
"80","5",7,40,"DEL",25,"Stoneville",1166,"phy 72",1,1.2,84.7,44,7.9,5,70,9.1,5.2,8.8,28.2,0.64,1.2,"161"
"74","6",7,40,"DEL",25,"Stoneville",1166,"phy 72",2,1.2,83.5,45,7.8,5.1,73,8,5.5,8.8,28.6,0.63,1.16,"157"
"74","9",7,40,"DEL",25,"Stoneville",1196,"stv 4892br",1,1.1,83.6,34,6.8,5.6,71,8.8,5.5,6.3,25.2,0.6,1.12,"127"
"74","10",7,40,"DEL",25,"Stoneville",1196,"stv 4892br",2,1.2,83.2,41,6.7,5.3,69,9,5.1,5.3,27.6,0.58,1.12,"156"
"74","7",7,40,"DEL",25,"Stoneville",1214,"pm 2167rr",1,1,82.9,35,6.8,5.2,71,7.7,5.3,7.5,23.9,0.58,1.02,"128"
"74","8",7,40,"DEL",25,"Stoneville",1214,"pm 2167rr",2,1,83.3,35,6.7,5.4,71,7.9,5.5,8.8,23.8,0.58,1.02,"123"
"74","1",7,40,"DEL",25,"Stoneville",1224,"dp 555br",1,1.1,81.4,34,6.4,5.1,73,8.6,5.2,5.3,23,0.6,1.13,"125"
"74","2",7,40,"DEL",25,"Stoneville",1224,"dp 555br",2,1.1,82.6,35,6.5,5.4,76,7.7,5.5,6.3,22.1,0.56,1.07,"127"
"74","3",7,40,"DEL",25,"Stoneville",1225,"fm 960b2r",1,1.2,84.3,43,7,5.3,74,8.3,5.2,5.3,25.8,0.61,1.16,"152"
"74","4",7,40,"DEL",25,"Stoneville",1225,"fm 960b2r",2,1.1,83.8,37,7.1,5.6,71,7.8,5.9,6.8,23.7,0.59,1.08,"130"
"74","15",7,40,"DEL",25,"Stoneville",1262,"st 5599br",1,1.1,83,38,6.8,5.3,69,7.4,5.2,6.8,22.9,0.56,1.1,"134"
"74","16",7,40,"DEL",25,"Stoneville",1262,"st 5599br",2,1.1,82.7,36,6.8,5.5,68,8.5,5.5,6.5,22.7,0.58,1.09,"127"
"74","13",7,40,"DEL",25,"Stoneville",1316,"phy 370wr",1,1.1,82.5,33,6.8,5.3,74,8.1,5.4,7.8,23.4,0.61,1.11,"129"
"74","14",7,40,"DEL",25,"Stoneville",1316,"phy 370wr",2,1.1,82.2,36,7.1,5.8,70,8.5,5.5,7.5,22.9,0.58,1.06,"133"
"74","11",7,40,"DEL",25,"Stoneville",1319,"dpl 454br",1,1.1,82.1,32,6.7,5.1,73,7.1,4.8,7.3,24.7,0.59,1.07,"132"
"74","12",7,40,"DEL",25,"Stoneville",1319,"dpl 454br",2,1.1,82.5,32,6.7,5.2,73,7.5,5.1,8.5,23.9,0.58,1.05,"129"
"74","17",7,40,"DEL",25,"Stoneville",1321,"dpl 117b2rf",1,1.2,83.8,39,7.1,5.4,76,8,5.5,7.3,25.7,0.6,1.12,"150"
"74","18",7,40,"DEL",25,"Stoneville",1321,"dpl 117b2rf",2,1.1,83,39,7.1,5.2,73,8,5.3,6.8,25.1,0.62,1.14,"146"
"74","19",7,40,"DEL",25,"Stoneville",1323,"stv 4554b2rf",1,1.2,83.4,36,7.6,5.6,70,8.3,5.6,9.8,24.5,0.61,1.12,"136"
"74","20",7,40,"DEL",25,"Stoneville",1323,"stv 4554b2rf",2,1.2,83.6,34,7.3,5.3,71,9.3,5.4,9.8,23.6,0.62,1.14,"130"
"74","1",7,40,"DEL",75,"Portageville",1166,"phy 72",1,1.2,84.1,32,9.8,4.4,58,9,4.5,5.8,25.8,0.59,1.23,"142"
"21","2",7,40,"DEL",75,"Portageville",1166,"phy 72",2,1.2,84.5,31,9.4,4.7,60,9,4.4,6,25.4,0.55,1.21,"147"
"21","5",7,40,"DEL",75,"Portageville",1196,"stv 4892br",1,1.1,84.5,29,9.2,4.6,60,8.5,4.5,5,20.5,0.56,1.15,"118"
"21","6",7,40,"DEL",75,"Portageville",1196,"stv 4892br",2,1.1,82.8,29,9,4.8,60,9.7,4.9,5.5,20.1,0.53,1.07,"116"
"21","3",7,40,"DEL",75,"Portageville",1214,"pm 2167rr",1,1,82.7,28,9,4.3,59,8.9,4,4.8,20.8,0.51,1.02,"118"
"21","4",7,40,"DEL",75,"Portageville",1214,"pm 2167rr",2,1.1,83.4,30,9.4,4.1,59,8.7,4.2,5.3,20.7,0.54,1.04,"123"
"21","7",7,40,"DEL",75,"Portageville",1224,"dp 555br",1,1.1,82.2,28,8.7,4.8,61,7.8,4.8,4.5,19.2,0.54,1.14,"123"
"21","8",7,40,"DEL",75,"Portageville",1224,"dp 555br",2,1.2,82.4,28,8.5,4.4,63,7.5,4.3,4.3,19.7,0.53,1.13,"127"
"21","9",7,40,"DEL",75,"Portageville",1255,"fm 960b2r",1,1.2,84.2,31,8.9,3.8,61,7.8,3.7,5,22.1,0.56,1.19,"150"
"21","10",7,40,"DEL",75,"Portageville",1255,"fm 960b2r",2,1.2,84.7,31,8.9,3.9,60,7.9,4.1,5.3,22.3,0.56,1.2,"143"
"21","19",7,40,"DEL",75,"Portageville",1262,"st 5599br",1,1.1,85,31,9.6,4.1,58,8.8,4.2,7,22.3,0.52,1.1,"118"
"21","20",7,40,"DEL",75,"Portageville",1262,"st 5599br",2,1.2,83.1,33,9.4,3.5,59,8.3,3.5,7,21.8,0.55,1.16,"124"
"21","15",7,40,"DEL",75,"Portageville",1316,"phy 370wr",1,1.1,83.6,30,9.8,4.6,60,8.2,4.5,7.8,22.9,0.56,1.11,"129"
"21","16",7,40,"DEL",75,"Portageville",1316,"phy 370wr",2,1.1,83.5,30,10,4.5,57,8,4.7,7.3,23,0.55,1.11,"126"
"21","13",7,40,"DEL",75,"Portageville",1319,"dpl 454br",1,1.1,83.7,28,8.7,3.9,59,8.1,3.7,7.8,22.5,0.56,1.12,"131"
"21","14",7,40,"DEL",75,"Portageville",1319,"dpl 454br",2,1.1,84.2,30,8.9,4.1,62,8.2,4.2,7.5,21.9,0.53,1.09,"124"
"21","11",7,40,"DEL",75,"Portageville",1321,"dpl 117b2rf",1,1.2,83.8,31,9.4,4,58,8.6,3.9,6.8,22.7,0.56,1.18,"140"
"21","12",7,40,"DEL",75,"Portageville",1321,"dpl 117b2rf",2,1.2,83.6,32,9.8,3.9,58,8.5,3.8,7.8,24.9,0.55,1.2,"131"
