"breeder","sample","yr","regcode","reg","loccode","loc","vcode","var","rep","mic_hvi","mr_hvi","uhml","ui","sfi","str","elg","rd","b","yt","nep","scn","len_n","sf_n","len_w","sfc_w","uql","fn","ifc","mat"
"36","22",13,52,"WES",108,"Five Points",1370,"DP161b2rf",2,"4.2","0.85","1.1599999999999999","80.400000000000006","11.5","30.4","7.6","83.8","7.4","47.6","223","11","0.8","27","1.02","9.3000000000000007","1.26","157.9","4.5","0.87"
"36","13",13,52,"WES",108,"Five Points",1412,"DP0912b2rf",1,"4.83","0.87","1.171","80.8","11.1","32.799999999999997","7.6","84.4","7.8","42.57","175","4","0.78","26","0.96","8.9","1.18","168.9","3.7","0.89"
"36","14",13,52,"WES",108,"Five Points",1412,"DP0912b2rf",2,"4.6100000000000003","0.86","1.1240000000000001","81.3","10.3","29.4","8","83.4","7.8","48.32","195","4","0.78","28","0.97","9.9","1.19","161.9","4.7","0.85"
"36","23",13,52,"WES",108,"Five Points",1413,"fm9170b2f",1,"4.09","0.85","1.1599999999999999","79.8","11.9","29.6","7.1","84.6","7.8","43.79","324","6","0.75","30","0.96","10.8","1.2","148.4","4.5999999999999996","0.87"
"36","24",13,52,"WES",108,"Five Points",1413,"fm9170b2f",2,"3.43","0.84","1.1279999999999999","79.3","12.9","29.6","6.9","86.7","6.3","45.89","383","10","0.75","30","0.96","11.2","1.2","136.69999999999999","5.4","0.84"
"36","19",13,52,"WES",108,"Five Points",1426,"PHY725rf",1,"4.1500000000000004","0.85","1.167","80.900000000000006","11.4","33.299999999999997","7.9","82.1","8.5","60.71","227","8","0.81","26","1.02","9","1.26","149.6","3.9","0.88"
"36","20",13,52,"WES",108,"Five Points",1426,"PHY725rf",2,"4.32","0.85","1.1619999999999999","80","11.1","32.1","8.3000000000000007","81.5","8.6","48.75","250","15","0.83","25","1.04","8.5","1.27","149.6","4.3","0.86"
"63","3",13,52,"WES",155,"Las Cruces",1326,"PHY375wrf",1,"5.17","0.88","1.133","83.8","8.3000000000000007","30.7","7.4","81.900000000000006","8.6999999999999993","45.07","101","12","0.89","17","1.04","5.7","1.22","180.3","3.3","0.93"
"63","4",13,52,"WES",155,"Las Cruces",1326,"PHY375wrf",2,"4.93","0.86","1.1599999999999999","83","8","29.1","8","80.5","8.8000000000000007","41.99","75","13","0.9","16","1.04","5.2","1.22","180.3","3.1","0.93"
"63","5",13,52,"WES",155,"Las Cruces",1344,"FM9058f",1,"4.88","0.87","1.1599999999999999","82.1","8.8000000000000007","30.5","7.3","82.5","8.5","55.09","65","4","0.89","16","1.04","5","1.2","177.3","3.3","0.94"
"63","6",13,52,"WES",155,"Las Cruces",1344,"FM9058f",2,"4.59","0.87","1.1950000000000001","83.4","8.8000000000000007","29.7","6.4","82.7","7.3","49.31","151","5","0.83","24","1.02","8.6999999999999993","1.25","167.7","4.7","0.92"
"63","13",13,52,"WES",155,"Las Cruces",1361,"PHY755wrf",1,"4.72","0.86","1.238","82.9","7.7","34.299999999999997","7.7","81.5","8.6999999999999993","55.1","48","3","0.89","20","1.08","6.4","1.29","166","3.9","0.93"
"63","14",13,52,"WES",155,"Las Cruces",1361,"PHY755wrf",2,"4.4400000000000004","0.85","1.272","86.9","6","32.200000000000003","8.1999999999999993","80.900000000000006","8.6999999999999993","57.59","97","19","0.97","14","1.1299999999999999","4.2","1.34","170.3","2.8","0.95"
"63","9",13,52,"WES",155,"Las Cruces",1370,"DP161b2rf",1,"4.9800000000000004","0.86","1.1879999999999999","84.5","7.4","30.9","8.5","82","8.9","48.22","68","4","0.95","14","1.1000000000000001","4.2","1.28","185","2.5","0.95"
"63","10",13,52,"WES",155,"Las Cruces",1370,"DP161b2rf",2,"4.7699999999999996","0.86","1.2350000000000001","85.8","7.3","30.6","7.7","82.4","7.8","54.69","79","14","0.97","14","1.1299999999999999","4.2","1.33","179.7","2.9","0.93"
"63","1",13,52,"WES",155,"Las Cruces",1412,"DP0912b2rf",1,"5.2","0.86","1.169","85.1","7.2","31.8","9.1","82.5","8.6","44.64","123","11","0.9","16","1.04","5","1.21","187.7","3.1","0.94"
"63","2",13,52,"WES",155,"Las Cruces",1412,"DP0912b2rf",2,"5.09","0.87","1.171","85.7","6.8","31","8.4","82.1","8.6","48.63","86","12","0.9","16","1.04","5.2","1.22","189.3","2.7","0.95"
"63","11",13,52,"WES",155,"Las Cruces",1413,"fm9170b2f",1,"4.62","0.87","1.2569999999999999","85","6.6","30.9","6.8","83.9","7.9","50.31","85","13","0.94","15","1.1000000000000001","4.5999999999999996","1.3","171","3.2","0.94"
"63","12",13,52,"WES",155,"Las Cruces",1413,"fm9170b2f",2,"4.46","0.86","1.2430000000000001","86.7","6.7","31.8","6.9","84.9","7.6","54.32","97","8","0.89","19","1.07","6","1.29","168.7","3.8","0.94"
"63","7",13,52,"WES",155,"Las Cruces",1426,"PHY725rf",1,"4.57","0.86","1.2909999999999999","85.7","5.7","35.200000000000003","7.5","81.099999999999994","8.6999999999999993","52.37","79","12","0.93","16","1.1000000000000001","5.0999999999999996","1.3","166","3.6","0.94"
"63","8",13,52,"WES",155,"Las Cruces",1426,"PHY725rf",2,"4.7300000000000004","0.86","1.194","84.7","6.7","32.700000000000003","8.6","81.2","8.5","52.68","73","9","0.95","14","1.1000000000000001","4.5","1.3","169.7","3","0.94"
"36","5",13,60,"PIM",108,"Five Points",1272,"DP340",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","6",13,60,"PIM",108,"Five Points",1272,"DP340",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",13,60,"PIM",108,"Five Points",1272,"DP340",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",13,60,"PIM",108,"Five Points",1272,"DP340",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","1",13,60,"PIM",108,"Five Points",1273,"PHY800",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2",13,60,"PIM",108,"Five Points",1273,"PHY800",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",13,60,"PIM",108,"Five Points",1273,"PHY800",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",13,60,"PIM",108,"Five Points",1273,"PHY800",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","3",13,60,"PIM",108,"Five Points",1374,"DP357",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","4",13,60,"PIM",108,"Five Points",1374,"DP357",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",13,60,"PIM",108,"Five Points",1374,"DP357",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",13,60,"PIM",108,"Five Points",1374,"DP357",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","7",13,60,"PIM",108,"Five Points",1433,"PHY802",1,"3.72","0.85","1.4370000000000001","87.5","4.9000000000000004","43.4","6.9","75.8","10","65.14","150","4","1.06","16","1.28","3.8","1.55","140.69999999999999","2.4","0.92"
"36","8",13,60,"PIM",108,"Five Points",1433,"PHY802",2,"3.73","0.85","1.43","88","4.9000000000000004","44.8","6.5","76.099999999999994","10.1","62.91","134","3","1.05","16","1.26","3.8","1.52","139.19999999999999","2.5","0.91"
"36","9",13,60,"PIM",108,"Five Points",1471,"DP358RF",1,"3.76","0.85","1.4019999999999999","85.6","4.9000000000000004","41.4","6.9","75.900000000000006","10.4","66.84","156","3","1.04","19","1.29","4.7","1.57","139.19999999999999","2.5","0.93"
"36","10",13,60,"PIM",108,"Five Points",1471,"DP358RF",2,"3.68","0.85","1.3720000000000001","85.9","4.9000000000000004","40.299999999999997","6.6","76.099999999999994","10.3","63.94","143","2","1","19","1.24","4.8","1.51","130.19999999999999","2.7","0.9"
"36","11",13,60,"PIM",108,"Five Points",1472,"PHY811rf",1,"3.94","0.85","1.357","85.9","5.2","40.4","6.7","75.099999999999994","10.5","64.03","141","5","1.04","16","1.25","4","1.49","141.9","2.2999999999999998","0.93"
"36","12",13,60,"PIM",108,"Five Points",1472,"PHY811rf",2,"3.87","0.85","1.409","87","4.9000000000000004","40.299999999999997","6.9","75.599999999999994","10.7","68.069999999999993","120","5","1.04","16","1.26","4","1.51","140.4","2","0.93"
"63","19",13,60,"PIM",155,"Las Cruces",1272,"DP340",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66.19","92","2","1.01","16","1.21","4.5999999999999996","1.46","142","3.7","0.94"
"63","20",13,60,"PIM",155,"Las Cruces",1272,"DP340",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75.92","89","4","1.03","15","1.21","4.0999999999999996","1.45","146","3.5","0.95"
"63","15",13,60,"PIM",155,"Las Cruces",1273,"PHY800",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67.319999999999993","89","3","1.03","17","1.24","4.5","1.49","139.30000000000001","3.2","0.94"
"63","16",13,60,"PIM",155,"Las Cruces",1273,"PHY800",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63.4","80","1","1.04","15","1.25","3.9","1.5","147","3.2","0.95"
"63","17",13,60,"PIM",155,"Las Cruces",1374,"DP357",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76.45","70","5","1.03","15","1.23","4","1.48","146.30000000000001","3.4","0.95"
"63","18",13,60,"PIM",155,"Las Cruces",1374,"DP357",2,"4.5","0.86","1.3720000000000001","86.5","5","42.7","7","70.2","11.9","65.680000000000007","65","2","1.04","14","1.23","3.7","1.44","157.30000000000001","2.5","0.99"
"63","21",13,60,"PIM",155,"Las Cruces",1433,"PHY802",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65.680000000000007","105","5","1.05","12","1.22","3.2","1.44","159.69999999999999","2.4","0.99"
"63","22",13,60,"PIM",155,"Las Cruces",1433,"PHY802",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65.87","75","5","1.0900000000000001","12","1.27","3.1","1.51","149","2.6","0.96"
"63","23",13,60,"PIM",155,"Las Cruces",1471,"DP358RF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61.26","93","2","1.07","13","1.25","3.4","1.49","147.69999999999999","2.7","0.97"
"63","24",13,60,"PIM",155,"Las Cruces",1471,"DP358RF",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","100","2","1.05","15","1.26","4.0999999999999996","1.52","140.30000000000001","3.3","0.95"
"63","25",13,60,"PIM",155,"Las Cruces",1472,"PHY811rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60.82","75","1","1.1000000000000001","14","1.3","3.5","1.55","146.30000000000001","2.9","0.96"
"63","26",13,60,"PIM",155,"Las Cruces",1472,"PHY811rf",2,"4.2","0.86","1.357","82.6","4.9000000000000004","37.4","7.3","68.8","11.2","58.5","89","8","0.99","17","1.19","4.8","1.44","153.69999999999999","4","0.93"
"60","51",13,71,"RHQ",12,"Lubbock",1326,"PHY375wrf",1,"3.64","0.83","1.1599999999999999","81.7","9","28","8.8000000000000007","82.7","8.4","43.83","240","10","0.81","24","1","8.3000000000000007","1.21","141.9","6.3","0.79"
"60","52",13,71,"RHQ",12,"Lubbock",1326,"PHY375wrf",2,"4.6399999999999997","0.85","1.093","82.7","8.6999999999999993","27.7","9.4","81.5","8.6","43.5","149","1","0.8","21","0.96","7.4","1.1499999999999999","159.4","4.2","0.83"
"60","53",13,71,"RHQ",12,"Lubbock",1344,"FM9058f",1,"3.75","0.84","1.252","82.6","8.6","30.6","7.5","82.3","7.8","48.11","269","5","0.87","22","1.08","7.1","1.32","145.6","4.8","0.83"
"60","54",13,71,"RHQ",12,"Lubbock",1344,"FM9058f",2,"4.37","0.85","1.1279999999999999","80.900000000000006","10.6","29.3","7.7","83.2","8","46.5","185","8","0.8","23","0.98","7.8","1.19","150.9","4.7","0.84"
"60","63",13,71,"RHQ",12,"Lubbock",1397,"DP1050b2rf",1,"3.87","0.83","1.1240000000000001","82","10.4","27.9","9.1999999999999993","83.3","8.5","43.59","230","6","0.82","23","0.99","8.1","1.2","148.4","5.8","0.79"
"60","64",13,71,"RHQ",12,"Lubbock",1397,"DP1050b2rf",2,"4.37","0.84","1.1399999999999999","82.8","8.9","27.8","9.5","82.7","8.6999999999999993","41.59","232","5","0.81","22","0.97","8.1","1.17","156","5.0999999999999996","0.81"
"60","83",13,71,"RHQ",12,"Lubbock",1421,"LA35rs",1,"3.78","0.83","1.2290000000000001","83.1","8.8000000000000007","31.9","8.6999999999999993","81.099999999999994","8.4","50.96","182","5","0.93","17","1.1000000000000001","5.2","1.31","155.5","3.8","0.87"
"60","84",13,71,"RHQ",12,"Lubbock",1421,"LA35rs",2,"4.4400000000000004","0.85","1.1950000000000001","84.1","7.7","31.8","9.1999999999999993","80.8","8.9","49.51","171","6","0.89","18","1.06","5.7","1.25","163.1","3.7","0.88"
"60","65",13,71,"RHQ",12,"Lubbock",1436,"DP1219b2rf",1,"3.93","0.84","1.236","82.2","8.3000000000000007","32.5","8.3000000000000007","82.8","8.1","55.13","189","3","0.82","20","0.98","7.3","1.17","156","4.8","0.82"
"60","66",13,71,"RHQ",12,"Lubbock",1436,"DP1219b2rf",2,"4.3600000000000003","0.85","1.169","82.6","8.5","33","8.9","82.2","8.5","54.55","225","4","0.86","23","1.06","7.3","1.31","142.6","5.0999999999999996","0.82"
".",".",13,71,"RHQ",12,"Lubbock",1441,"FM2484b2f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","75",13,71,"RHQ",12,"Lubbock",1441,"FM2484b2f",1,"4.04","0.85","1.1599999999999999","80.400000000000006","9.9","30.2","7.5","83.6","8.1","54.68","269","5","0.8","24","0.99","8.4","1.2","144","4.5999999999999996","0.84"
"60","76",13,71,"RHQ",12,"Lubbock",1441,"FM2484b2f",2,"4.26","0.85","1.1719999999999999","82.9","8.6","31.4","8.6","84.1","7.8","50.21","201","3","0.84","21","1.01","7","1.22","152.30000000000001","3.8","0.87"
"60","81",13,71,"RHQ",12,"Lubbock",1442,"LA17",1,"4.1500000000000004","0.85","1.2090000000000001","82.6","8.6999999999999993","30.5","7.8","81.5","8.3000000000000007","55.35","321","13","0.91","18","1.0900000000000001","5.7","1.32","152.1","4","0.86"
"60","82",13,71,"RHQ",12,"Lubbock",1442,"LA17",2,"3.78","0.84","1.181","82.9","9","32.299999999999997","8.1999999999999993","82.5","7.9","53.4","312","5","0.86","20","1.03","6.7","1.24","142.6","4.4000000000000004","0.85"
"60","73",13,71,"RHQ",12,"Lubbock",1451,"FM1944glb2",1,"4.2699999999999996","0.85","1.1930000000000001","82.9","8.4","31.4","7.9","83.2","7.9","45.91","265","6","0.83","24","1.03","8.1","1.25","157.9","4.3","0.86"
"60","74",13,71,"RHQ",12,"Lubbock",1451,"FM1944glb2",2,"4.84","0.86","1.181","81.5","9.1","31.1","7.8","83.7","8","50.36","154","4","0.83","22","1.02","7.3","1.23","164.7","3.2","0.89"
"60","55",13,71,"RHQ",12,"Lubbock",1454,"Ark0606-1",1,"4.42","0.84","1.1859999999999999","82","9.1","29.8","9.1","82","8.1999999999999993","50.86","220","7","0.83","22","1","7.5","1.2","157.9","4.3","0.84"
"60","56",13,71,"RHQ",12,"Lubbock",1454,"Ark0606-1",2,"4.58","0.85","1.1659999999999999","81.8","9","31.6","9","81.900000000000006","8.6","47.92","213","7","0.83","22","1.01","7.4","1.21","160.6","4.4000000000000004","0.84"
"60","57",13,71,"RHQ",12,"Lubbock",1455,"Ark0614-1",1,"3.86","0.83","1.2230000000000001","84.3","7.4","30.5","9.5","81.599999999999994","8.9","47.61","259","5","0.89","20","1.07","6.2","1.29","153.30000000000001","4.7","0.82"
"60","58",13,71,"RHQ",12,"Lubbock",1455,"Ark0614-1",2,"4.66","0.85","1.1739999999999999","82.8","7.8","30.2","9.6999999999999993","82.2","8.8000000000000007","43.66","167","9","0.87","19","1.04","6.1","1.25","165.6","3.8","0.85"
"60","59",13,71,"RHQ",12,"Lubbock",1456,"Ark1517-28",1,"3.4","0.82","1.2130000000000001","84.5","8.1","30.2","8.6","82.7","8.6","44.71","200","5","0.87","22","1.07","7","1.29","140.69999999999999","5.4","0.81"
"60","60",13,71,"RHQ",12,"Lubbock",1456,"Ark1517-28",2,"4.5199999999999996","0.85","1.1579999999999999","84","7.4","30.3","8.5","81","9.4","51.31","189","7","0.84","20","1","6.6","1.19","165.9","3.8","0.86"
"60","61",13,71,"RHQ",12,"Lubbock",1457,"DP1321b2rf",1,"4.54","0.84","1.1870000000000001","83.9","7.6","30","10.9","80.7","8.8000000000000007","45.93","196","6","0.87","18","1.03","5.9","1.23","169.3","3.8","0.83"
"60","62",13,71,"RHQ",12,"Lubbock",1457,"DP1321b2rf",2,"4.75","0.84","1.1060000000000001","83.5","8.1","28.9","10.6","81.8","8.6999999999999993","47.7","172","3","0.84","18","0.99","6.2","1.17","163.1","3.6","0.84"
"60","69",13,71,"RHQ",12,"Lubbock",1458,"PX3122-40wrf",1,"4.09","0.84","1.1830000000000001","82.6","8.9","30.1","8.1999999999999993","80.8","8.8000000000000007","45.08","223","5","0.87","21","1.04","6.8","1.25","153.6","4.5999999999999996","0.83"
"60","70",13,71,"RHQ",12,"Lubbock",1458,"PX3122-40wrf",2,"4.83","0.86","1.125","82.8","9.1","29.8","8.6999999999999993","80.2","9.1","47.19","213","16","0.81","23","0.98","7.9","1.18","166.5","4","0.85"
"60","71",13,71,"RHQ",12,"Lubbock",1459,"PX444-13wrf",1,"3.93","0.84","1.218","84.2","8.4","31.1","8.4","82.3","8.6","47.45","246","5","0.85","23","1.05","7.7","1.29","149.6","5.6","0.82"
"60","72",13,71,"RHQ",12,"Lubbock",1459,"PX444-13wrf",2,"4","0.84","1.194","84","8.5","30.8","8.4","82.3","8.4","50.77","263","9","0.84","24","1.03","7.8","1.25","149.9","4.7","0.83"
"60","77",13,71,"RHQ",12,"Lubbock",1460,"FM8270glb2",1,"4.59","0.86","1.17","82.8","8.1","31.7","7.9","82.1","8.4","50.57","161","3","0.85","20","1.03","6.7","1.23","160.6","3.2","0.89"
"60","78",13,71,"RHQ",12,"Lubbock",1460,"FM8270glb2",2,"4.79","0.86","1.1559999999999999","83.9","7.7","31.4","7.8","81.900000000000006","7.7","53.11","157","5","0.84","20","1","6.5","1.2","166.2","2.7","0.9"
"60","79",13,71,"RHQ",12,"Lubbock",1461,"ST6448glb2",1,"4.07","0.84","1.1659999999999999","80.599999999999994","12.2","29.3","7.9","82.8","8.3000000000000007","47.17","218","5","0.86","21","1.04","6.9","1.27","157.9","3.9","0.87"
"60","80",13,71,"RHQ",12,"Lubbock",1461,"ST6448glb2",2,"4.57","0.86","1.167","82.1","9.5","29.8","7.4","81.400000000000006","9","43.45","179","9","0.82","24","1.01","8.1999999999999993","1.23","168.9","3.6","0.89"
"60","85",13,71,"RHQ",12,"Lubbock",1462,"MD10-6",1,"4.26","0.84","1.119","83.2","8.1999999999999993","30.5","8.8000000000000007","82.3","8.1","51.39","161","2","0.84","18","0.99","6","1.1599999999999999","149.9","3.4","0.86"
"60","86",13,71,"RHQ",12,"Lubbock",1462,"MD10-6",2,"4.47","0.85","1.1200000000000001","83.1","8.4","29.5","8.9","82.8","8.1","46.98","169","3","0.84","17","0.98","5.7","1.1499999999999999","154.80000000000001","3.1","0.87"
"60","87",13,71,"RHQ",12,"Lubbock",1463,"DC F6 Bulk pop",1,"4.1500000000000004","0.84","1.1399999999999999","83.1","8.4","30.7","9","82.3","8.6999999999999993","48.06","170","5","0.86","18","1.02","6.1","1.2","161.9","3.8","0.86"
"60","88",13,71,"RHQ",12,"Lubbock",1463,"DC F6 Bulk pop",2,"5.03","0.86","1.141","83.1","8.1","30.4","8.6","81.3","9.1999999999999993","45.23","141","6","0.89","16","1.03","4.9000000000000004","1.21","180","2.2999999999999998","0.91"
"60","89",13,71,"RHQ",12,"Lubbock",1464,"NGX3306b2rf",1,"3.96","0.83","1.25","85.2","7","30.2","9.6","83","8.6","44.95","173","3","0.9","21","1.1000000000000001","6.5","1.32","151.80000000000001","4.2","0.84"
"60","90",13,71,"RHQ",12,"Lubbock",1464,"NGX3306b2rf",2,"4.7300000000000004","0.85","1.137","84.5","7.6","30.5","10.199999999999999","81.599999999999994","8.6999999999999993","45.22","128","3","0.87","18","1.02","5.7","1.2","166.8","3","0.88"
"60","67",13,71,"RHQ",12,"Lubbock",1469,"PHY339wrf",1,"4.17","0.84","1.105","82.4","9.8000000000000007","27.7","9.1","81.900000000000006","8.8000000000000007","43.08","184","4","0.84","22","1.03","7.5","1.24","153.30000000000001","4.2","0.85"
"60","68",13,71,"RHQ",12,"Lubbock",1469,"PHY339wrf",2,"4.5199999999999996","0.85","1.0820000000000001","82.3","9.3000000000000007","27.8","8.6999999999999993","82","8.9","42.11","211","11","0.77","23","0.93","8.5","1.1100000000000001","156.69999999999999","4.0999999999999996","0.83"
"26","99",13,71,"RHQ",19,"College Station",1326,"PHY375wrf",1,"4.33","0.86","1.133","83.4","8.5","28","7.1","77","8","42.43","124","5","0.82","21","0.99","7","1.18","157.9","3.2","0.88"
"26","100",13,71,"RHQ",19,"College Station",1326,"PHY375wrf",3,"4.1100000000000003","0.85","1.0820000000000001","81.3","12.1","28.1","7","74.900000000000006","7.9","48.03","118","9","0.79","24","0.96","8.6","1.1599999999999999","151.80000000000001","3.8","0.87"
"26","101",13,71,"RHQ",19,"College Station",1344,"FM9058f",1,"4.57","0.87","1.214","83.6","8.3000000000000007","32.5","6.1","77.900000000000006","6.6","49.31","115","7","0.89","20","1.07","6.1","1.28","163.80000000000001","2.9","0.93"
"26","102",13,71,"RHQ",19,"College Station",1344,"FM9058f",3,"4.34","0.86","1.165","81.099999999999994","10.3","31.5","6.3","77.3","7","48.69","134","13","0.87","21","1.06","6.5","1.27","153.6","3","0.91"
"26","111",13,71,"RHQ",19,"College Station",1397,"DP1050b2rf",1,"4.51","0.85","1.137","81.8","11.5","30.3","8.4","77","8.6999999999999993","43.29","139","3","0.87","19","1.04","6.3","1.23","159.4","3.6","0.86"
"26","112",13,71,"RHQ",19,"College Station",1397,"DP1050b2rf",3,"4.43","0.85","1.153","82.4","10.3","29.1","8.3000000000000007","75.900000000000006","9.3000000000000007","51.51","139","1","0.86","20","1.02","6.6","1.22","161.30000000000001","3.6","0.86"
"26","131",13,71,"RHQ",19,"College Station",1421,"LA35rs",1,"4.68","0.86","1.204","84.7","7.1","34.200000000000003","7.9","76","8.3000000000000007","53.14","129","10","0.9","18","1.08","5.0999999999999996","1.27","171.7","2.9","0.93"
"26","132",13,71,"RHQ",19,"College Station",1421,"LA35rs",3,"4.22","0.85","1.19","84.2","7","35.299999999999997","7.7","77.2","8.5","52.29","123","4","0.89","19","1.07","6","1.27","169.6","2.7","0.91"
"26","113",13,71,"RHQ",19,"College Station",1436,"DP1219b2rf",1,"4.5599999999999996","0.86","1.1579999999999999","82.3","9.6","32.5","7","78.2","7.3","50.38","62","5","0.85","23","1.04","7.3","1.25","156.9","3.6","0.88"
"26","114",13,71,"RHQ",19,"College Station",1436,"DP1219b2rf",3,"4.5199999999999996","0.87","1.1739999999999999","82.8","9","33.6","6.6","78.599999999999994","8.5","57.45","92","6","0.86","20","1.04","6.7","1.25","157.30000000000001","3.4","0.89"
"26","123",13,71,"RHQ",19,"College Station",1441,"FM2484b2f",1,"4.28","0.86","1.2070000000000001","83.6","8.6999999999999993","31.3","6.3","78.599999999999994","6.2","57.54","103","5","0.9","18","1.0900000000000001","5.5","1.3","154.19999999999999","2.8","0.91"
"26","124",13,71,"RHQ",19,"College Station",1441,"FM2484b2f",3,"4.17","0.86","1.216","82.6","9","30.7","6.7","77.400000000000006","6.9","52.87","136","7","0.84","23","1.03","7.4","1.24","152.30000000000001","3.1","0.91"
"26","129",13,71,"RHQ",19,"College Station",1442,"LA17",1,"4.58","0.86","1.18","84.3","8.3000000000000007","33.9","7.3","75.900000000000006","6.9","59.23","89","3","0.95","14","1.1000000000000001","4.0999999999999996","1.28","170.8","2","0.94"
"26","130",13,71,"RHQ",19,"College Station",1442,"LA17",3,"4.29","0.86","1.23","85.4","7.3","36.200000000000003","6.9","74.7","6.6","58.47","98","10","0.94","16","1.1100000000000001","4.9000000000000004","1.31","162.80000000000001","2.2000000000000002","0.93"
"26","121",13,71,"RHQ",19,"College Station",1451,"FM1944glb2",1,"4.62","0.87","1.161","80.5","11.3","30.2","6.1","77.599999999999994","6.2","57","95","3","0.86","22","1.05","7.3","1.27","157.6","3.1","0.91"
"26","122",13,71,"RHQ",19,"College Station",1451,"FM1944glb2",3,"4.47","0.87","1.1859999999999999","81.5","10.6","30.4","6.2","77.900000000000006","6.1","53.96","131","9","0.81","26","1.01","8.9","1.24","151.80000000000001","3.8","0.89"
"26","103",13,71,"RHQ",19,"College Station",1454,"Ark0606-1",1,"4.43","0.86","1.1639999999999999","82.9","9","31.3","7.6","75.400000000000006","8.1999999999999993","53.43","135","9","0.86","21","1.04","6.8","1.25","166.2","2.9","0.9"
"26","104",13,71,"RHQ",19,"College Station",1454,"Ark0606-1",3,"4.5199999999999996","0.86","1.179","82.3","9.1","30.7","6.9","76.599999999999994","7.9","50.43","143","5","0.86","22","1.05","6.8","1.26","168.4","2.7","0.91"
"26","105",13,71,"RHQ",19,"College Station",1455,"Ark0614-1",1,"4.76","0.87","1.2070000000000001","85.4","7.3","32.700000000000003","7.6","77.099999999999994","8.6","54.73","108","5","0.95","15","1.1100000000000001","4","1.28","173","2.2999999999999998","0.92"
"26","106",13,71,"RHQ",19,"College Station",1455,"Ark0614-1",3,"4.4000000000000004","0.86","1.1859999999999999","84.1","8","33.299999999999997","7.5","76.7","8.4","55.75","95","7","0.92","16","1.07","4.8","1.26","163.80000000000001","2.7","0.89"
"26","107",13,71,"RHQ",19,"College Station",1456,"Ark1517-28",1,"4.53","0.86","1.169","83.8","7.4","32.4","7.4","75.900000000000006","8.9","51.21","142","12","0.9","16","1.05","4.8","1.22","162.80000000000001","2.6","0.9"
"26","108",13,71,"RHQ",19,"College Station",1456,"Ark1517-28",3,"4.66","0.86","1.151","85.3","6.5","31.6","7.7","75.8","9.1","48.83","87","6","0.91","15","1.05","4.5","1.22","167.1","2.4","0.91"
"26","109",13,71,"RHQ",19,"College Station",1457,"DP1321b2rf",1,"4.6399999999999997","0.85","1.1559999999999999","84.7","7.6","31","8.8000000000000007","75","7.6","48.26","119","3","0.87","16","1.02","5.0999999999999996","1.19","167.1","2.7","0.89"
"26","110",13,71,"RHQ",19,"College Station",1457,"DP1321b2rf",3,"4.67","0.85","1.107","82.4","9.6999999999999993","30","8.6999999999999993","73.3","8.1","56.55","138","10","0.82","20","0.97","6.8","1.1499999999999999","167.1","3.1","0.88"
"26","117",13,71,"RHQ",19,"College Station",1458,"PX3122-40wrf",1,"4.21","0.86","1.169","84.1","8.5","31.4","6.9","73.599999999999994","9","50.42","105","7","0.86","20","1.03","6.5","1.24","153.30000000000001","3.7","0.87"
