loc,yr,var,sample,breeder,mean_uhm,reg,mean_mic,mean_str,mean_ui,mean_rd,mean_b
"Keiser, AR",2014,dp 1410b2rf,37,NA,NA,RHQ,4.38,32.7,86,82.5,7.2
"Keiser, AR",2014,dp 1410b2rf,38,NA,NA,RHQ,4.62,30.6,85.7,80,7.3
"Keiser, AR",2014,fm 1944glb2,11,NA,NA,DEL,4.57,32.8,85,84,4.7
"Keiser, AR",2014,fm 1944glb2,12,NA,NA,DEL,3.94,32.8,85.4,85.6,4.6
"Keiser, AR",2014,fm 2322gl,47,NA,NA,RHQ,4.43,32.5,86.5,78.09999999999998,6.6
"Keiser, AR",2014,fm 2322gl,48,NA,NA,RHQ,4.32,33.2,86.3,78.9,6.9
"Keiser, AR",2014,fm 2334glt,49,NA,NA,RHQ,4.07,33.9,85.8,81.2,6.8
"Keiser, AR",2014,fm 2334glt,50,NA,NA,RHQ,4.4,33.3,83.9,79.5,7.5
"Keiser, AR",2014,fm 2484b2f,21,NA,NA,RHQ,4.6,31.3,84.9,80.59999999999998,5.9
"Keiser, AR",2014,fm 2484b2f,22,NA,NA,RHQ,3.84,29.6,85.3,83.6,6.2
"Keiser, AR",2014,fm 2484b2f,3,NA,NA,DEL,3.65,31.7,83.5,85.7,5.1
"Keiser, AR",2014,fm 2484b2f,4,NA,NA,DEL,3.68,31.5,85.9,86,5.3
"Keiser, AR",2014,ng 1511b2rf,13,NA,NA,DEL,4.81,31,84.8,83.7,6.4
"Keiser, AR",2014,ng 1511b2rf,14,NA,NA,DEL,4.38,32.2,85.5,83.9,6.2
"Keiser, AR",2014,phy 399wrf,15,NA,NA,DEL,4.13,32.6,87.7,83.6,5.3
"Keiser, AR",2014,phy 399wrf,16,NA,NA,DEL,3.95,30.9,85.6,82.9,6.6
"Keiser, AR",2014,phy 427wrf,17,NA,NA,DEL,4.19,31.4,85.6,82.2,6.9
"Keiser, AR",2014,phy 427wrf,18,NA,NA,DEL,4.33,32.4,85.2,81.59999999999998,6.6
"Keiser, AR",2014,phy 499wrf,5,NA,NA,DEL,4.48,33.5,87,81.4,5.7
"Keiser, AR",2014,phy 499wrf,6,NA,NA,DEL,4.3,32.1,86,82.6,6.3
"Keiser, AR",2014,phy 575wrf,39,NA,NA,RHQ,4.17,32.8,85.9,79.5,6.4
"Keiser, AR",2014,phy 575wrf,40,NA,NA,RHQ,4.06,32.7,84,77.5,5.9
"Keiser, AR",2014,phy 725rf,23,NA,NA,RHQ,3.72,32.4,85.9,84.5,6
"Keiser, AR",2014,phy 725rf,24,NA,NA,RHQ,3.76,34,84.4,83.2,6.2
"Keiser, AR",2014,phy 725rf,7,NA,NA,DEL,4.21,35.2,86.2,82,6
"Keiser, AR",2014,phy 725rf,8,NA,NA,DEL,4.31,35.5,86.6,81,6.1
"Keiser, AR",2014,px 4444-13wrf,41,NA,NA,RHQ,3.9,30.8,87.2,81.4,6.9
"Keiser, AR",2014,px 4444-13wrf,42,NA,NA,RHQ,3.9,31,87.6,81.9,6.8
"Keiser, AR",2014,px 4478-20wrf,43,NA,NA,RHQ,3.68,32.7,86.3,82.8,6.9
"Keiser, AR",2014,px 4478-20wrf,44,NA,NA,RHQ,3.85,31.6,87.1,81.8,6.8
"Keiser, AR",2014,px 4539-15wrf,45,NA,NA,RHQ,4.21,31.2,86.9,80.4,6.3
"Keiser, AR",2014,px 4539-15wrf,46,NA,NA,RHQ,4.15,29.8,87.2,83.3,6.9
"Keiser, AR",2014,st 4946glb2,19,NA,NA,DEL,4.56,33.5,87,81,6.9
"Keiser, AR",2014,st 4946glb4,20,NA,NA,DEL,3.8,32.4,86.5,82.4,7.5
"Keiser, AR",2014,tam 11k-13els,53,NA,NA,RHQ,4.39,34.1,86,81.3,6.9
"Keiser, AR",2014,tam 11k-13els,54,NA,NA,RHQ,4.19,32.6,87.2,81.4,7.1
"Lamesa, TX(dry)",2014,allin-tex nitro 44b2rf,31,NA,NA,PLA,4.22,30.1,81.3,74.4,7.3
"Lamesa, TX(dry)",2014,allin-tex nitro 44b2rf,32,NA,NA,PLA,4.25,31.6,82.5,75.9,7.2
"Lamesa, TX(dry)",2014,dp 0912b2rf,19,NA,NA,PLA,4.84,26.5,80.3,75.59999999999998,8.199999999999998
"Lamesa, TX(dry)",2014,dp 0912b2rf,20,NA,NA,PLA,4.93,27.3,81.3,78.5,7.6
"Lamesa, TX(dry)",2014,dp 1044b2rf,35,NA,NA,PLA,4.93,29.5,80.9,76.5,6.4
"Lamesa, TX(dry)",2014,dp 1044b2rf,36,NA,NA,PLA,4.77,28.9,81.9,81,7
"Lamesa, TX(dry)",2014,fm 2011gt,27,NA,NA,PLA,4.12,27.9,80.8,75.8,7.6
"Lamesa, TX(dry)",2014,fm 2011gt,28,NA,NA,PLA,4.31,26.8,80.8,73.9,7.7
"Lamesa, TX(dry)",2014,fm 2011gt,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Lamesa, TX(dry)",2014,fm 2484b2f,21,NA,NA,PLA,4.25,27.3,80.7,79.59999999999998,7.2
"Lamesa, TX(dry)",2014,fm 2484b2f,22,NA,NA,PLA,4.37,29.5,80.7,80.59999999999998,7.3
"Lamesa, TX(dry)",2014,ng 1511b2rf,33,NA,NA,PLA,4.81,27.2,80.7,76.7,8
"Lamesa, TX(dry)",2014,ng 1511b2rf,34,NA,NA,PLA,4.98,28.1,80.7,76.8,7.7
"Lamesa, TX(dry)",2014,phy 499wrf,23,NA,NA,PLA,5.14,30.9,82,79.5,7.5
"Lamesa, TX(dry)",2014,phy 499wrf,24,NA,NA,PLA,4.96,30.5,82.6,78.4,7.4
"Lamesa, TX(dry)",2014,phy 725rf,25,NA,NA,PLA,4.35,30.8,81.8,71.7,7.7
"Lamesa, TX(dry)",2014,phy 725rf,26,NA,NA,PLA,4.35,32.1,81.09999999999998,74.5,7.7
"Lamesa, TX(dry)",2014,st 4946glb2,29,NA,NA,PLA,5.08,29.6,81.3,78,8.199999999999998
"Lamesa, TX(dry)",2014,st 4946glb2,30,NA,NA,PLA,4.84,31.2,82.5,77.7,7.6
"Las Cruces, NM",2014,ark 0607-05,33,NA,NA,RHQ,4.84,32.7,84.5,77.59999999999998,7.7
"Las Cruces, NM",2014,ark 0607-05,34,NA,NA,RHQ,4.8,32.4,84.1,78.7,7.9
"Las Cruces, NM",2014,ark 0608-15,35,NA,NA,RHQ,4.36,28.9,84.6,77.9,6.9
"Las Cruces, NM",2014,ark 0608-15,36,NA,NA,RHQ,4.58,28.6,83.9,75.7,7.2
"Las Cruces, NM",2014,ark 0615-49,37,NA,NA,RHQ,5.25,31.9,86.4,77.4,7
"Las Cruces, NM",2014,ark 0615-49,38,NA,NA,RHQ,5.26,33,85.2,78.9,7.4
"Las Cruces, NM",2014,dc 13-7,63,NA,NA,RHQ,5.09,34.4,86,78.5,7.1
"Las Cruces, NM",2014,dc 13-7,64,NA,NA,RHQ,5.24,32.7,85.7,80.8,7.2
"Las Cruces, NM",2014,dc f7 bluk pop,65,NA,NA,RHQ,4.89,32.6,86.7,80,7.3
"Las Cruces, NM",2014,dc f7 bluk pop,66,NA,NA,RHQ,4.98,32,83.6,77.59999999999998,7.2
"Las Cruces, NM",2014,dp 05069,59,NA,NA,RHQ,4.16,30.9,83.8,81.7,7
"Las Cruces, NM",2014,dp 05069,60,NA,NA,RHQ,4.53,33.4,85.4,80.5,7.1
"Las cruces, NM",2014,dp 0912b2rf,1,NA,NA,WES,5.21,28.5,84.8,78.09999999999998,7.4
"Las cruces, NM",2014,dp 0912b2rf,2,NA,NA,WES,5.23,30.4,85.5,78.9,7.2
"Las Cruces, NM",2014,dp 1050b2rf,39,NA,NA,RHQ,4.92,28.4,82.7,79.4,7.9
"Las Cruces, NM",2014,dp 1050b2rf,40,NA,NA,RHQ,4.62,30,83.8,80.9,8.3
"Las Cruces, NM",2014,dp 1219b2rf,41,NA,NA,RHQ,4.51,34.1,84.1,79.7,7.3
"Las Cruces, NM",2014,dp 1219b2rf,42,NA,NA,RHQ,4.61,33.5,83,79.7,7.3
"Las Cruces, NM",2014,dp 1311b2rf,67,NA,NA,RHQ,NA,NA,NA,NA,NA
"Las Cruces, NM",2014,dp 1311b2rf,68,NA,NA,RHQ,NA,NA,NA,NA,NA
"Las Cruces, NM",2014,dp 1321b2rf,43,NA,NA,RHQ,4.81,30.8,85.8,78.7,7.4
"Las Cruces, NM",2014,dp 1321b2rf,44,NA,NA,RHQ,5.06,30.7,86.3,79.59999999999998,7.3
"Las cruces, NM",2014,dp 1359b2rf,10,NA,NA,WES,4.58,33.3,84.5,80.2,7.3
"Las cruces, NM",2014,dp 1359b2rf,9,NA,NA,WES,4.66,33.4,83.2,79.4,7.7
"Las Cruces, NM",2014,dp 1410b2rf,45,NA,NA,RHQ,4.26,30.5,84,78.4,7
"Las Cruces, NM",2014,dp 1410b2rf,46,NA,NA,RHQ,4.52,31,83.2,76.2,6.4
"Las cruces, NM",2014,dp 340,27,NA,NA,PIM,4.8,44.9,87.9,71,11
"Las cruces, NM",2014,dp 340,28,NA,NA,PIM,4.69,42.4,87,70.3,11
"Las cruces, NM",2014,dp 358rf,21,NA,NA,PIM,4.28,46.6,88,70.8,11
"Las cruces, NM",2014,dp 358rf,22,NA,NA,PIM,4.3,47.6,87.9,72.9,11
"Las cruces, NM",2014,fm 2322gl,11,NA,NA,WES,4.52,33.7,84.7,79.5,7
"Las cruces, NM",2014,fm 2322gl,12,NA,NA,WES,4.41,32.6,83.6,80.8,7.5
"Las Cruces, NM",2014,fm 2322gl,55,NA,NA,RHQ,4.39,33.4,84.7,79,7
"Las Cruces, NM",2014,fm 2322gl,56,NA,NA,RHQ,4.46,32.5,83.4,80.9,6.8
"Las Cruces, NM",2014,fm 2334glt,57,NA,NA,RHQ,4.41,33.8,84.9,81.59999999999998,6.8
"Las Cruces, NM",2014,fm 2334glt,58,NA,NA,RHQ,4.41,32,86.9,80.9,6.7
"Las Cruces, NM",2014,fm 2484b2f,29,NA,NA,RHQ,4.01,31.7,84.4,83.7,6.6
"Las cruces, NM",2014,fm 2484b2f,3,NA,NA,WES,4.13,31.3,85.9,81.5,6.6
"Las Cruces, NM",2014,fm 2484b2f,30,NA,NA,RHQ,4.27,32,83,81.5,6.6
"Las cruces, NM",2014,fm 2484b2f,4,NA,NA,WES,4.59,30.4,83.7,82.5,6.6
"Las cruces, NM",2014,mon 12r254r2p,25,NA,NA,PIM,NA,NA,NA,NA,NA
"Las cruces, NM",2014,mon 12r254r2p,26,NA,NA,PIM,NA,NA,NA,NA,NA
"Las cruces, NM",2014,mon 13r348r2p,23,NA,NA,PIM,NA,NA,NA,NA,NA
"Las cruces, NM",2014,mon 13r348r2p,24,NA,NA,PIM,NA,NA,NA,NA,NA
"Las cruces, NM",2014,phy 499wrf,5,NA,NA,WES,4.89,31.4,84.9,76.5,7.1
"Las cruces, NM",2014,phy 499wrf,6,NA,NA,WES,4.98,30.5,84.2,78.2,7.5
"Las Cruces, NM",2014,phy 575wrf,47,NA,NA,RHQ,4.29,30.9,84.5,79.09999999999998,7.6
"Las Cruces, NM",2014,phy 575wrf,48,NA,NA,RHQ,4.38,29.8,85,81.2,7.6
"Las Cruces, NM",2014,phy 725rf,31,NA,NA,RHQ,4.52,35.9,85.2,76.4,8.3
"Las Cruces, NM",2014,phy 725rf,32,NA,NA,RHQ,4.38,33.9,84,77.2,8
"Las cruces, NM",2014,phy 725rf,7,NA,NA,WES,4.49,35.4,86.3,78.09999999999998,7.9
"Las cruces, NM",2014,phy 725rf,8,NA,NA,WES,4.54,33.7,84.8,75.8,7.8
"Las cruces, NM",2014,phy 755wrf,13,NA,NA,WES,4.48,35.1,85.6,77,8.1
"Las cruces, NM",2014,phy 755wrf,14,NA,NA,WES,4.44,34.6,85.6,78.3,8
"Las cruces, NM",2014,phy 802,15,NA,NA,PIM,4.16,48.6,88.2,71.3,11
"Las cruces, NM",2014,phy 802,16,NA,NA,PIM,4.51,46.7,89.4,71.5,11
"Las cruces, NM",2014,phy 805,17,NA,NA,PIM,4.41,46.5,86.7,70.6,11
"Las cruces, NM",2014,phy 805,18,NA,NA,PIM,5.01,48.8,88.9,70,11
"Las cruces, NM",2014,phy 811rf,19,NA,NA,PIM,3.98,47.5,86.5,71.2,11
"Las cruces, NM",2014,phy 811rf,20,NA,NA,PIM,4.21,45.2,87.4,70.6,11
"Las Cruces, NM",2014,px 4444-13wrf,49,NA,NA,RHQ,4.44,29.7,85.4,80.5,7.3
"Las Cruces, NM",2014,px 4444-13wrf,50,NA,NA,RHQ,4.38,30.4,86.8,79.3,7.6
"Las Cruces, NM",2014,px 4478-20wrf,51,NA,NA,RHQ,4.72,30.7,86,78.09999999999998,6.4
"Las Cruces, NM",2014,px 4478-20wrf,52,NA,NA,RHQ,4.87,30.5,86.8,78.3,7.4
"Las Cruces, NM",2014,px 4539-15wrf,53,NA,NA,RHQ,4.86,32.1,84,80.3,8.199999999999998
"Las Cruces, NM",2014,px 4539-15wrf,54,NA,NA,RHQ,4.65,31,87.3,79,7.5
"Las Cruces, NM",2014,tam 11k-13els,61,NA,NA,RHQ,4.23,33.3,84.4,79.3,7.6
"Las Cruces, NM",2014,tam 11k-13els,62,NA,NA,RHQ,4.24,31.9,85.4,78.7,6.9
"Lemore, CA",2014,dp 340,13,NA,NA,PIM,4.13,40.1,87,72.3,11
"Lemore, CA",2014,dp 340,14,NA,NA,PIM,4.13,39.3,86.8,72.8,11
"Lemore, CA",2014,dp 358rf,7,NA,NA,PIM,3.98,44.1,88.2,70.4,11
"Lemore, CA",2014,dp 358rf,8,NA,NA,PIM,4.02,41,88.5,71.7,10
"Lemore, CA",2014,mon 12r254r2p,11,NA,NA,PIM,4.19,42.6,88.1,72.9,11
"Lemore, CA",2014,mon 12r254r2p,12,NA,NA,PIM,4.17,44,86.7,70.7,11
"Lemore, CA",2014,mon 13r348r2p,10,NA,NA,PIM,4.1,43.1,89.2,70.8,11
"Lemore, CA",2014,mon 13r348r2p,9,NA,NA,PIM,4.02,42.8,88.4,71.9,11
"Lemore, CA",2014,phy 802,1,NA,NA,PIM,3.87,45.4,88,71,11
"Lemore, CA",2014,phy 802,2,NA,NA,PIM,3.91,40.7,87.3,69.8,11
"Lemore, CA",2014,phy 805,3,NA,NA,PIM,3.96,43.3,87,71.8,11
"Lemore, CA",2014,phy 805,4,NA,NA,PIM,4.16,42.7,87.7,70,11
"Lemore, CA",2014,phy 811rf,5,NA,NA,PIM,3.94,41.4,88,72.09999999999998,11
"Lemore, CA",2014,phy 811rf,6,NA,NA,PIM,3.93,40.3,88.2,72.59999999999998,11
"Lubbock, TX",2014,allin-tex nitro 44b2rf,13,NA,NA,PLA,4.01,31.5,81.8,79,6.1
"Lubbock, TX",2014,allin-tex nitro 44b2rf,14,NA,NA,PLA,4.25,34.9,84.1,82.8,6.2
"Lubbock, TX",2014,dp 0912b2rf,1,NA,NA,PLA,5.09,31,82.9,81.5,6.7
"Lubbock, TX",2014,dp 0912b2rf,2,NA,NA,PLA,4.82,27.1,80.3,78.4,6.8
"Lubbock, TX",2014,dp 1044b2rf,17,NA,NA,PLA,5.13,30.2,81.8,82.3,7.2
"Lubbock, TX",2014,dp 1044b2rf,18,NA,NA,PLA,4.84,29.2,81.5,81.09999999999998,6.5
"Lubbock, TX",2014,fm 2011gt,10,NA,NA,PLA,4.59,31.6,82.8,81.2,6.2
"Lubbock, TX",2014,fm 2011gt,9,NA,NA,PLA,4.37,30.6,82.3,80.59999999999998,6.5
"Lubbock, TX",2014,fm 2484b2f,3,NA,NA,PLA,4.48,30.5,81.5,82.6,6.2
"Lubbock, TX",2014,fm 2484b2f,4,NA,NA,PLA,4.7,31.4,82.1,84.1,6
"Lubbock, TX",2014,ng 1511b2rf,15,NA,NA,PLA,4.88,30.2,81.8,81.4,7.2
"Lubbock, TX",2014,ng 1511b2rf,16,NA,NA,PLA,5,31.4,82.4,81.59999999999998,6.9
"Lubbock, TX",2014,phy 499wrf,5,NA,NA,PLA,4.93,29.9,81.4,80.09999999999998,6.7
"Lubbock, TX",2014,phy 499wrf,6,NA,NA,PLA,4.94,32.7,83.3,82.1,6.9
"Lubbock, TX",2014,phy 725rf,7,NA,NA,PLA,4.23,34.2,82.8,79.5,7.2
"Lubbock, TX",2014,phy 725rf,8,NA,NA,PLA,3.9,32.5,80,76.4,7.3
"Lubbock, TX",2014,st 4946glb2,11,NA,NA,PLA,5.05,32.3,83.3,80.7,7.5
"Lubbock, TX",2014,st 4946glb2,12,NA,NA,PLA,5.12,32.6,83.3,80.09999999999998,7.2
"Pecos, TX(irri)",2014,dp 0912b2rf,37,NA,NA,WES,5.33,28.3,82.6,79.4,6.8
"Pecos, TX(irri)",2014,dp 0912b2rf,38,NA,NA,WES,5.26,27.1,82.8,81.2,7.1
"Pecos, TX(irri)",2014,dp 1359b2rf,45,NA,NA,WES,4.7,30.7,82.9,83.6,7.2
"Pecos, TX(irri)",2014,dp 1359b2rf,46,NA,NA,WES,4.7,31.1,81.9,83.5,7.1
"Pecos, TX(irri)",2014,fm 2322gl,47,NA,NA,WES,4.69,32.4,82.3,81.4,6.3
"Pecos, TX(irri)",2014,fm 2322gl,48,NA,NA,WES,4.59,30.9,82.9,81.8,6.7
"Pecos, TX(irri)",2014,fm 2484b2f,39,NA,NA,WES,4.73,31,84.4,83.4,5.7
"Pecos, TX(irri)",2014,fm 2484b2f,40,NA,NA,WES,4.7,30.9,84,85.1,6.4
"Pecos, TX(irri)",2014,phy 499wrf,41,NA,NA,WES,4.73,29.5,83.2,79.9,7.2
"Pecos, TX(irri)",2014,phy 499wrf,42,NA,NA,WES,4.88,31.5,84.7,81.2,7.2
"Pecos, TX(irri)",2014,phy 725rf,43,NA,NA,WES,4.54,34.4,83.3,79.5,7.9
"Pecos, TX(irri)",2014,phy 725rf,44,NA,NA,WES,4.74,33.8,83.5,80.3,7.8
"Pecos, TX(irri)",2014,phy 755wrf,49,NA,NA,WES,4.54,35.3,85.6,81.5,7.8
"Pecos, TX(irri)",2014,phy 755wrf,50,NA,NA,WES,4.52,35.3,83.9,80.7,7.5
"Portageville, MO",2014,ark 0607-05,27,NA,NA,RHQ,4.43,32.8,84.7,74,8.199999999999998
"Portageville, MO",2014,ark 0607-05,28,NA,NA,RHQ,4.32,33.7,84.1,74.59999999999998,8
"Portageville, MO",2014,ark 0608-15,29,NA,NA,RHQ,3.94,30.6,83.7,76.59999999999998,8.1
"Portageville, MO",2014,ark 0608-15,30,NA,NA,RHQ,4.01,31.7,84,75.7,7.9
"Portageville, MO",2014,ark 0615-49,31,NA,NA,RHQ,4.61,33.7,84.6,75.7,7.7
"Portageville, MO",2014,ark 0615-49,32,NA,NA,RHQ,4.51,33.2,84.9,74.4,8.3
"Portageville, MO",2014,dc 13-7,57,NA,NA,RHQ,4.27,34.9,83.3,77.9,6.8
"Portageville, MO",2014,dc 13-7,58,NA,NA,RHQ,4.24,35.8,84.7,76.4,7.1
"Portageville, MO",2014,dc f7 bluk pop,59,NA,NA,RHQ,4.04,32.2,83.3,73.2,6.2
"Portageville, MO",2014,dc f7 bluk pop,60,NA,NA,RHQ,4.55,36,84.3,74.7,7.3
"Portageville, MO",2014,dp 00912b2rf,1,NA,NA,DEL,4.66,33,82.8,73.9,7.9
"Portageville, MO",2014,dp 00912b2rf,2,NA,NA,DEL,4.64,31,83.3,73.9,6.9
"Portageville, MO",2014,dp 05069,53,NA,NA,RHQ,3.84,34.5,84.3,79.7,7.7
"Portageville, MO",2014,dp 05069,54,NA,NA,RHQ,4.48,36,84.2,78.3,7.8
"Portageville, MO",2014,dp 1050b2rf,33,NA,NA,RHQ,4.6,30.9,83.8,75.5,8.8
"Portageville, MO",2014,dp 1050b2rf,34,NA,NA,RHQ,4.53,30.2,84.1,76.5,8.5
"Portageville, MO",2014,dp 1219b2rf,35,NA,NA,RHQ,4.7,34.4,82.9,76,8
"Portageville, MO",2014,dp 1219b2rf,36,NA,NA,RHQ,4.52,32.3,83,77,7.9
"Portageville, MO",2014,dp 1311b2rf,21,NA,NA,DEL,NA,NA,NA,NA,NA
"Portageville, MO",2014,dp 1311b2rf,22,NA,NA,DEL,NA,NA,NA,NA,NA
"Portageville, MO",2014,dp 1311b2rf,61,NA,NA,RHQ,NA,NA,NA,NA,NA
"Portageville, MO",2014,dp 1311b2rf,62,NA,NA,RHQ,NA,NA,NA,NA,NA
"Portageville, MO",2014,dp 1321b2rf,10,NA,NA,DEL,4.3,33,85.2,73.9,7.5
"Portageville, MO",2014,dp 1321b2rf,37,NA,NA,RHQ,4.56,33.5,83.2,76.4,8.699999999999998
"Portageville, MO",2014,dp 1321b2rf,38,NA,NA,RHQ,4.42,32.4,83.7,75.59999999999998,7.9
"Portageville, MO",2014,dp 1321b2rf,9,NA,NA,DEL,4.47,32.4,83.2,75.8,7.9
"Portageville, MO",2014,dp 1410b2rf,39,NA,NA,RHQ,4.37,34,83.9,76.5,8.1
"Portageville, MO",2014,dp 1410b2rf,40,NA,NA,RHQ,4.27,34.5,83.6,76.09999999999998,7.9
"Portageville, MO",2014,fm 1944glb2,11,NA,NA,DEL,4.57,34.3,83.4,77.9,7.4
"Portageville, MO",2014,fm 1944glb2,12,NA,NA,DEL,4.6,33.8,83.4,77,7.7
"Portageville, MO",2014,fm 2322gl,49,NA,NA,RHQ,4.27,33.3,82.5,75.7,7.6
"Portageville, MO",2014,fm 2322gl,50,NA,NA,RHQ,4.44,36.2,83.3,77.3,7.1
"Portageville, MO",2014,fm 2334glt,51,NA,NA,RHQ,4.48,34.4,85.3,79.8,7
"Portageville, MO",2014,fm 2334glt,52,NA,NA,RHQ,4.58,33.7,83.9,80.4,6.6
"Portageville, MO",2014,fm 2484b2f,23,NA,NA,RHQ,4.35,35.2,83.7,79.09999999999998,7.9
"Portageville, MO",2014,fm 2484b2f,24,NA,NA,RHQ,4.15,34.9,84.2,78.5,7.5
"Portageville, MO",2014,fm 2484b2f,3,NA,NA,DEL,4.21,35.8,84.2,77.9,7.5
"Portageville, MO",2014,fm 2484b2f,4,NA,NA,DEL,4.29,33.6,83.8,77.09999999999998,7.5
"Portageville, MO",2014,ng 1511b2rf,13,NA,NA,DEL,4.74,32.8,84.3,75.7,8.1
"Portageville, MO",2014,ng 1511b2rf,14,NA,NA,DEL,4.76,32.4,83.1,75.4,8.3
"Portageville, MO",2014,phy 399wrf,15,NA,NA,DEL,4.3,33.1,83.6,75,7.9
"Portageville, MO",2014,phy 399wrf,16,NA,NA,DEL,4.35,33.4,83.8,77,8
"Portageville, MO",2014,phy 427wrf,17,NA,NA,DEL,4.22,31.8,83.6,76.3,8.199999999999998
"Portageville, MO",2014,phy 427wrf,18,NA,NA,DEL,4.13,31.2,83.6,76.4,8.3
"Portageville, MO",2014,phy 499wrf,5,NA,NA,DEL,4.79,34.9,83.6,74,8.199999999999998
"Portageville, MO",2014,phy 499wrf,6,NA,NA,DEL,4.79,35,84.2,74.59999999999998,8.1
"Portageville, MO",2014,phy 575wrf,41,NA,NA,RHQ,4.26,32.1,83.7,77,8.3
"Portageville, MO",2014,phy 575wrf,42,NA,NA,RHQ,4.38,32.9,85.1,78.2,7
"Portageville, MO",2014,phy 725rf,25,NA,NA,RHQ,4.44,34.2,84.9,74.9,7.6
"Portageville, MO",2014,phy 725rf,26,NA,NA,RHQ,4.47,35.9,84.5,74.2,8.1
"Portageville, MO",2014,phy 725rf,7,NA,NA,DEL,4.13,36.8,84.1,75.09999999999998,8
"Portageville, MO",2014,phy 725rf,8,NA,NA,DEL,4.48,37.7,83.5,73.8,8
"Portageville, MO",2014,px 4444-13wrf,43,NA,NA,RHQ,4.61,33.5,85.8,77.3,7.3
"Portageville, MO",2014,px 4444-13wrf,44,NA,NA,RHQ,3.98,33.4,84.9,79.5,7.5
"Portageville, MO",2014,px 4478-20wrf,45,NA,NA,RHQ,4.46,34,83.6,76.59999999999998,7.4
"Portageville, MO",2014,px 4478-20wrf,46,NA,NA,RHQ,4.57,33.8,85.5,77.3,6.7
"Portageville, MO",2014,px 4539-15wrf,47,NA,NA,RHQ,4.29,34.2,83.7,77.3,8.1
"Portageville, MO",2014,px 4539-15wrf,48,NA,NA,RHQ,4.27,34.3,84.2,79.09999999999998,7.6
"Portageville, MO",2014,st 4946glb2,19,NA,NA,DEL,4.7,33.3,84.2,76.9,8.699999999999998
"Portageville, MO",2014,st 4946glb3,20,NA,NA,DEL,4.27,31.6,83.9,76.2,8.6
"Portageville, MO",2014,tam 11k-13els,55,NA,NA,RHQ,4.06,37.6,85.2,74.59999999999998,7.4
"Portageville, MO",2014,tam 11k-13els,56,NA,NA,RHQ,4.08,36.6,85.4,75.59999999999998,7.4
"Rocky Mount, NC",2014,dg 2285b2rf,29,NA,NA,EAS,4.89,28.9,83.5,80.2,7.3
"Rocky Mount, NC",2014,dg 2285b2rf,30,NA,NA,EAS,4.62,29,85.9,79.9,7.4
"Rocky Mount, NC",2014,dg 2355b2rf,31,NA,NA,EAS,4.67,31.4,85.7,80.09999999999998,7.2
"Rocky Mount, NC",2014,dg 2355b2rf,32,NA,NA,EAS,4.68,32.3,84.7,79.9,7.9
"Rocky Mount, NC",2014,dp 0912b2rf,1,NA,NA,EAS,5.17,29.9,84.4,80,7.2
"Rocky Mount, NC",2014,dp 0912b2rf,2,NA,NA,EAS,5.45,28.9,84.5,79.59999999999998,7.3
"Rocky Mount, NC",2014,dp 1050b2rf,27,NA,NA,EAS,4.93,29.4,83.7,80.09999999999998,8.5
"Rocky Mount, NC",2014,dp 1050b2rf,28,NA,NA,EAS,4.41,31.1,86,79.9,7.7
"Rocky Mount, NC",2014,dp 1137b2rf,25,NA,NA,EAS,4.83,29.1,85.6,78.5,8.5
"Rocky Mount, NC",2014,dp 1137b2rf,26,NA,NA,EAS,4.89,30.1,84.5,79.5,7.2
"Rocky Mount, NC",2014,dp 1252b2rf,23,NA,NA,EAS,5.09,28.7,85.6,80.4,7.7
"Rocky Mount, NC",2014,dp 1252b2rf,24,NA,NA,EAS,5.02,30.2,84,78.7,7.1
"Rocky Mount, NC",2014,fm 2484b2f,3,NA,NA,EAS,4.38,32.9,85.2,81.7,6.9
"Rocky Mount, NC",2014,fm 2484b2f,4,NA,NA,EAS,4.51,32.2,86,82.2,6.9
"Rocky Mount, NC",2014,hq 210ct,35,NA,NA,EAS,5.14,30.6,82.6,80.3,7.6
"Rocky Mount, NC",2014,hq 210ct,36,NA,NA,EAS,5.17,33.5,85.5,80.7,7.4
"Rocky Mount, NC",2014,ng 1511b2rf,10,NA,NA,EAS,4.79,29.5,85.4,79.9,7.5
"Rocky Mount, NC",2014,ng 1511b2rf,9,NA,NA,EAS,4.82,29.3,85.9,78.9,7.9
"Rocky Mount, NC",2014,ng 5315b2rf,11,NA,NA,EAS,5.16,32.2,85.2,78.59999999999998,8.199999999999998
"Rocky Mount, NC",2014,ng 5315b2rf,12,NA,NA,EAS,5.21,30.8,85.3,79.59999999999998,8.3
"Rocky Mount, NC",2014,phy 333wrf,17,NA,NA,EAS,4.59,30.2,84.6,77.59999999999998,8.1
"Rocky Mount, NC",2014,phy 333wrf,18,NA,NA,EAS,4.67,30.9,85.2,80.2,7.8
"Rocky Mount, NC",2014,phy 339wrf,21,NA,NA,EAS,4.61,30,84.8,81.09999999999998,6.8
"Rocky Mount, NC",2014,phy 339wrf,22,NA,NA,EAS,4.68,29.4,84.6,80.2,7
"Rocky Mount, NC",2014,phy 499wrf,5,NA,NA,EAS,5.12,33.5,84.6,79.4,7.6
"Rocky Mount, NC",2014,phy 499wrf,6,NA,NA,EAS,5.14,32.4,86.4,78.3,7.2
"Rocky Mount, NC",2014,phy 575wrf,19,NA,NA,EAS,4.22,32.8,84.3,80.5,7.8
