loc,yr,var,sample,breeder,regcode,reg,loccode,vcode,rep,mean_mic,mean_rd,mean_str,mean_uhm,mean_ui
"Ames Plantation, TN",80,NA,NA,NA,20,EAS,167,468,2,4.6,70.5,25,1.22,66.5
"Ames Plantation, TN",80,NA,NA,NA,20,EAS,167,570,1,4.55,67,27,1.23,67
"Ames Plantation, TN",80,NA,NA,NA,20,EAS,167,570,2,4.65,69,25,1.22,65
"Ames Plantation, TN",80,NA,NA,NA,20,EAS,167,462,1,4.5,71,26,1.25,68
"Ames Plantation, TN",80,NA,NA,NA,20,EAS,167,462,2,4.4,69.5,26,1.25,67.5
"Ames Plantation, TN",80,NA,NA,NA,20,EAS,167,603,1,4.9,71.5,23,1.19,67
"Ames Plantation, TN",80,NA,NA,NA,20,EAS,167,603,2,4.6,70.5,24,1.15,67
"Ames Plantation, TN",80,NA,NA,NA,20,EAS,167,475,1,4.7,70.5,22,1.16,65
"Ames Plantation, TN",80,NA,NA,NA,20,EAS,167,475,2,4.6,72.5,22,1.1,64
"Ames Plantation, TN",80,NA,NA,NA,20,EAS,167,469,1,5.15,70,26,1.17,65
"Ames Plantation, TN",80,NA,NA,NA,20,EAS,167,469,2,5,72,24,1.2,67
"Ames Plantation, TN",80,NA,NA,NA,20,EAS,167,597,1,4.8,73,24,1.18,67.5
"Ames Plantation, TN",80,NA,NA,NA,20,EAS,167,597,2,4.25,61.5,27,1.19,65
"Ames Plantation, TN",80,NA,NA,NA,20,EAS,167,450,1,4.65,69,23,1.13,65.5
"Ames Plantation, TN",80,NA,NA,NA,20,EAS,167,450,2,4.699999999999999,69,24,1.15,66
"Ames Plantation, TN",80,NA,NA,NA,20,EAS,167,574,1,4.6,64.5,24,1.19,67.5
"Ames Plantation, TN",80,NA,NA,NA,20,EAS,167,574,2,4.550000000000001,66,23,1.16,65
"Ames Plantation, TN",80,NA,NA,NA,20,EAS,167,611,1,4.85,69,25,1.13,63.5
"Ames Plantation, TN",80,NA,NA,NA,20,EAS,167,611,2,4.9,72.5,24,1.2,67
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,498,1,4.3,70.5,32,1.06,66.5
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,498,2,4.35,74.5,30,0.96,66
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,254,1,4.45,72,21,0.98,63.5
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,254,2,4.25,69.5,23,1.01,63.5
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,499,1,4.55,68,21,0.96,62.5
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,499,2,4.7,65.5,21,0.96,65.5
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,80,1,4.6,65.5,23,1.02,65
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,80,2,4.5,67.5,26,1.01,64
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,468,1,4.699999999999999,67,21,1,63.5
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,468,2,5.05,68.5,23,1.04,64.5
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,570,1,4.65,68,22,0.99,63
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,570,2,5,70,23,1.03,64.5
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,462,1,4.7,72,22,1.08,65.5
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,462,2,4.75,68.5,25,1.08,64.5
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,603,1,4.6,70,22,1.05,64.5
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,603,2,4.8,70.5,23,1.06,64.5
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,475,1,4.4,68.5,22,1.03,63
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,475,2,4.5,70.5,22,1.02,64.5
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,469,1,4.75,66.5,23,1.04,67
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,469,2,4.95,69.5,27,1.04,66.5
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,597,1,4.65,71.5,24,0.97,63.5
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,597,2,4.7,69.5,23,0.98,64.5
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,450,1,4.4,68.5,22,1.01,64.5
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,450,2,4.4,68,22,1.05,64
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,574,1,4.8,69.5,22,0.95,63.5
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,574,2,4.65,68.5,23,0.99,64
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,611,1,4.85,69.5,21,1.06,65
"Rocky Mount, NC",80,NA,NA,NA,20,EAS,37,611,2,5,71,23,1.03,64.5
"Tifton, GA",80,NA,NA,NA,20,EAS,35,498,1,4.449999999999999,63.5,30,1.14,67.5
"Tifton, GA",80,NA,NA,NA,20,EAS,35,498,2,4.55,68,28,1.11,66.5
"Tifton, GA",80,NA,NA,NA,20,EAS,35,254,1,5.1,51.5,28,1.12,63
"Tifton, GA",80,NA,NA,NA,20,EAS,35,254,2,5.1,69.5,23,1.12,64.5
"Tifton, GA",80,NA,NA,NA,20,EAS,35,499,1,4.75,65.5,23,1.08,65
"Tifton, GA",80,NA,NA,NA,20,EAS,35,499,2,4.949999999999999,68,21,0.92,62.5
"Tifton, GA",80,NA,NA,NA,20,EAS,35,80,1,5.2,69.5,23,1.12,66.5
"Tifton, GA",80,NA,NA,NA,20,EAS,35,80,2,5.5,71,25,1.09,64.5
"Tifton, GA",80,NA,NA,NA,20,EAS,35,468,1,5.45,51,25,1.15,65
"Tifton, GA",80,NA,NA,NA,20,EAS,35,468,2,5.2,65.5,23,1.1,66.5
"Tifton, GA",80,NA,NA,NA,20,EAS,35,570,1,5.15,63,24,1.12,65
"Tifton, GA",80,NA,NA,NA,20,EAS,35,570,2,5.2,64.5,22,1,65
"Tifton, GA",80,NA,NA,NA,20,EAS,35,462,1,5.35,66.5,24,1.11,66.5
"Tifton, GA",80,NA,NA,NA,20,EAS,35,462,2,5,68,26,1.13,66.5
"Tifton, GA",80,NA,NA,NA,20,EAS,35,603,1,5.300000000000001,68,27,1.1,64.5
"Tifton, GA",80,NA,NA,NA,20,EAS,35,603,2,5.45,67,22,1.11,64.5
"Tifton, GA",80,NA,NA,NA,20,EAS,35,475,1,5.2,68.5,24,1.08,63.5
"Tifton, GA",80,NA,NA,NA,20,EAS,35,475,2,5.25,66.5,23,1.1,64
"Tifton, GA",80,NA,NA,NA,20,EAS,35,469,1,5.75,60.5,24,1.1,66
"Tifton, GA",80,NA,NA,NA,20,EAS,35,469,2,5.6,61.5,24,1.08,65.5
"Tifton, GA",80,NA,NA,NA,20,EAS,35,597,1,5.35,70.5,22,1.04,66.5
"Tifton, GA",80,NA,NA,NA,20,EAS,35,597,2,5.45,52.5,24,0.98,63.5
"Tifton, GA",80,NA,NA,NA,20,EAS,35,450,1,5.15,66,25,1.05,66.5
"Tifton, GA",80,NA,NA,NA,20,EAS,35,450,2,5.05,65,23,1.08,66.5
"Tifton, GA",80,NA,NA,NA,20,EAS,35,574,1,5.05,64,24,1.04,65.5
"Tifton, GA",80,NA,NA,NA,20,EAS,35,574,2,5.3,67,22,1.02,65.5
"Tifton, GA",80,NA,NA,NA,20,EAS,35,611,1,5.35,64,25,1.09,64.5
"Tifton, GA",80,NA,NA,NA,20,EAS,35,611,2,5.5,67.5,24,1.12,65.5
"Florence, SC",80,NA,NA,NA,20,EAS,36,498,1,4.949999999999999,64,28,1.09,66
"Florence, SC",80,NA,NA,NA,20,EAS,36,498,2,4.9,70.5,29,1.12,66.5
"Florence, SC",80,NA,NA,NA,20,EAS,36,254,1,5.25,68,25,1.06,65
"Florence, SC",80,NA,NA,NA,20,EAS,36,254,2,5.1,69.5,28,1.07,64
"Florence, SC",80,NA,NA,NA,20,EAS,36,499,1,5.15,69,25,1,63.5
"Florence, SC",80,NA,NA,NA,20,EAS,36,499,2,5.050000000000001,71,23,0.99,64.5
"Florence, SC",80,NA,NA,NA,20,EAS,36,80,1,5.85,69,23,1.04,65
"Florence, SC",80,NA,NA,NA,20,EAS,36,80,2,5.7,70.5,22,1.04,65.5
"Florence, SC",80,NA,NA,NA,20,EAS,36,468,1,5.25,68,21,1.07,64.5
"Florence, SC",80,NA,NA,NA,20,EAS,36,468,2,5.35,70.5,22,0.98,64
"Florence, SC",80,NA,NA,NA,20,EAS,36,570,1,5.5,68.5,23,1.07,65.5
"Florence, SC",80,NA,NA,NA,20,EAS,36,570,2,5.35,68.5,23,1.07,64.5
"Florence, SC",80,NA,NA,NA,20,EAS,36,462,1,5.35,67,23,1.03,66
"Florence, SC",80,NA,NA,NA,20,EAS,36,462,2,5.3,69.5,25,1.09,66
"Florence, SC",80,NA,NA,NA,20,EAS,36,603,1,5.6,70.5,23,1.07,64.5
"Florence, SC",80,NA,NA,NA,20,EAS,36,603,2,5.550000000000001,71,23,0.99,64.5
"Florence, SC",80,NA,NA,NA,20,EAS,36,475,1,5.5,68.5,22,1.02,64.5
"Florence, SC",80,NA,NA,NA,20,EAS,36,475,2,5.6,68.5,20,1.02,64.5
"Florence, SC",80,NA,NA,NA,20,EAS,36,469,1,5.75,71,23,1.04,65
"Florence, SC",80,NA,NA,NA,20,EAS,36,469,2,5.800000000000001,70,22,1,65
"Florence, SC",80,NA,NA,NA,20,EAS,36,597,1,5.5,69.5,24,1.07,65.5
"Florence, SC",80,NA,NA,NA,20,EAS,36,597,2,5.15,72,26,1.01,63
"Florence, SC",80,NA,NA,NA,20,EAS,36,450,1,5.5,69,24,1,64.5
"Florence, SC",80,NA,NA,NA,20,EAS,36,450,2,5.2,72,25,1.02,64
"Florence, SC",80,NA,NA,NA,20,EAS,36,574,1,5.300000000000001,59.5,23,1.08,65
"Florence, SC",80,NA,NA,NA,20,EAS,36,574,2,5.45,68.5,24,1.09,64
"Florence, SC",80,NA,NA,NA,20,EAS,36,611,1,5.6,66.5,21,1.06,65
"Florence, SC",80,NA,NA,NA,20,EAS,36,611,2,5.6,70.5,23,0.98,65
"Bossier City, LA",80,NA,NA,NA,30,CEN,23,498,1,4.65,72,26,1.17,66.5
"Bossier City, LA",80,NA,NA,NA,30,CEN,23,498,2,4.8,72,27,1.22,66
"Bossier City, LA",80,NA,NA,NA,30,CEN,23,254,1,4.9,71.5,23,1.17,65
"Bossier City, LA",80,NA,NA,NA,30,CEN,23,254,2,4.8,68,25,1.24,65.5
"Bossier City, LA",80,NA,NA,NA,30,CEN,23,499,1,4.75,64.5,21,0.96,63.5
"Bossier City, LA",80,NA,NA,NA,30,CEN,23,499,2,4.800000000000001,66,20,1.01,64.5
"Bossier City, LA",80,NA,NA,NA,30,CEN,23,80,1,5.35,62,24,1.16,65.5
"Bossier City, LA",80,NA,NA,NA,30,CEN,23,80,2,5.35,71.5,23,1.16,65
"Bossier City, LA",80,NA,NA,NA,30,CEN,23,475,1,5.25,71.5,21,1.08,64
"Bossier City, LA",80,NA,NA,NA,30,CEN,23,475,2,5,70,24,1.19,64.5
"Bossier City, LA",80,NA,NA,NA,30,CEN,23,469,1,5.5,72,22,1.17,65.5
"Bossier City, LA",80,NA,NA,NA,30,CEN,23,469,2,5.35,62.5,23,1.14,63
"Bossier City, LA",80,NA,NA,NA,30,CEN,23,450,1,5,70.5,22,1.14,65
"Bossier City, LA",80,NA,NA,NA,30,CEN,23,450,2,4.9,67.5,23,1.13,64.5
"Bossier City, LA",80,NA,NA,NA,30,CEN,23,574,1,4.95,70,23,1.12,65
"Bossier City, LA",80,NA,NA,NA,30,CEN,23,574,2,4.65,70,25,1.19,64
"Bossier City, LA",80,NA,NA,NA,30,CEN,23,460,1,5.2,70,21,1.16,63
"Bossier City, LA",80,NA,NA,NA,30,CEN,23,460,2,5.5,70.5,20,1.13,63.5
"Bossier City, LA",80,NA,NA,NA,30,CEN,23,575,1,5.55,68,22,1.09,62.5
"Bossier City, LA",80,NA,NA,NA,30,CEN,23,575,2,5.55,70.5,24,1.19,63.5
"Weslaco, TX",80,NA,NA,NA,30,CEN,21,498,1,4.6,72,24,1.13,69
"Weslaco, TX",80,NA,NA,NA,30,CEN,21,498,2,4.300000000000001,72,26,1.12,68
"Weslaco, TX",80,NA,NA,NA,30,CEN,21,254,1,4.45,68,22,1.15,67
"Weslaco, TX",80,NA,NA,NA,30,CEN,21,254,2,3.95,73.5,24,1.16,65.5
"Weslaco, TX",80,NA,NA,NA,30,CEN,21,499,1,3.75,71.5,20,1.02,63.5
"Weslaco, TX",80,NA,NA,NA,30,CEN,21,499,2,3.9,71,23,1.05,63.5
"Weslaco, TX",80,NA,NA,NA,30,CEN,21,80,1,4.85,69.5,20,1.05,65.5
"Weslaco, TX",80,NA,NA,NA,30,CEN,21,80,2,4.7,67,22,1.07,65.5
"Weslaco, TX",80,NA,NA,NA,30,CEN,21,475,1,4.35,70,21,1,65.5
"Weslaco, TX",80,NA,NA,NA,30,CEN,21,475,2,4.5,73,24,1.12,65.5
"Weslaco, TX",80,NA,NA,NA,30,CEN,21,469,1,4.8,74,21,1.07,67.5
"Weslaco, TX",80,NA,NA,NA,30,CEN,21,469,2,4.95,72.5,21,1.11,68
"Weslaco, TX",80,NA,NA,NA,30,CEN,21,450,1,4.2,69,23,1.06,66
"Weslaco, TX",80,NA,NA,NA,30,CEN,21,450,2,4.3,73,24,1.09,65
"Weslaco, TX",80,NA,NA,NA,30,CEN,21,574,1,4.35,68.5,23,1.05,65
"Weslaco, TX",80,NA,NA,NA,30,CEN,21,574,2,4.25,69.5,23,1.13,65.5
"Weslaco, TX",80,NA,NA,NA,30,CEN,21,460,1,4.800000000000001,72,23,1.06,66
"Weslaco, TX",80,NA,NA,NA,30,CEN,21,460,2,4.85,70,22,1.1,64.5
"Weslaco, TX",80,NA,NA,NA,30,CEN,21,575,1,5,71,21,1.04,64.5
"Weslaco, TX",80,NA,NA,NA,30,CEN,21,575,2,4.949999999999999,75.5,22,1.12,66
"Beeville, TX",80,NA,NA,NA,30,CEN,72,498,1,4,66.5,26,1.04,67
"Beeville, TX",80,NA,NA,NA,30,CEN,72,498,2,4.15,68.5,26,1.05,66.5
"Beeville, TX",80,NA,NA,NA,30,CEN,72,254,1,3.8,63,22,1.02,64
"Beeville, TX",80,NA,NA,NA,30,CEN,72,254,2,4.199999999999999,66,21,0.98,62.5
"Beeville, TX",80,NA,NA,NA,30,CEN,72,499,1,3.8499999999999996,65.5,20,0.97,63.5
"Beeville, TX",80,NA,NA,NA,30,CEN,72,499,2,3.75,66.5,21,0.99,63
"Beeville, TX",80,NA,NA,NA,30,CEN,72,80,1,4.449999999999999,64.5,21,1.01,65.5
"Beeville, TX",80,NA,NA,NA,30,CEN,72,80,2,4.55,62.5,21,1.03,66
"Beeville, TX",80,NA,NA,NA,30,CEN,72,475,1,4.1,64,20,0.96,64
"Beeville, TX",80,NA,NA,NA,30,CEN,72,475,2,4.550000000000001,68.5,24,1.01,65
"Beeville, TX",80,NA,NA,NA,30,CEN,72,469,1,4.550000000000001,61.5,21,1.03,65
"Beeville, TX",80,NA,NA,NA,30,CEN,72,469,2,3.95,66.5,22,0.99,65
"Beeville, TX",80,NA,NA,NA,30,CEN,72,450,1,3.8,63,23,1,63.5
"Beeville, TX",80,NA,NA,NA,30,CEN,72,450,2,3.95,58,22,1,65
"Beeville, TX",80,NA,NA,NA,30,CEN,72,574,1,3.95,61,21,0.95,64.5
"Beeville, TX",80,NA,NA,NA,30,CEN,72,574,2,3.9,64.5,21,1.04,65
"Beeville, TX",80,NA,NA,NA,30,CEN,72,460,1,4.55,66.5,21,1.06,66
"Beeville, TX",80,NA,NA,NA,30,CEN,72,460,2,4.85,66.5,18,1.01,64.5
"Beeville, TX",80,NA,NA,NA,30,CEN,72,575,1,4.5,64.5,20,1,64
"Beeville, TX",80,NA,NA,NA,30,CEN,72,575,2,4.8,66.5,20,1,64.5
"College Station, TX",80,NA,NA,NA,30,CEN,19,498,1,4.449999999999999,66,31,1.14,67
"College Station, TX",80,NA,NA,NA,30,CEN,19,498,2,4.5,68,30,1.16,67.5
"College Station, TX",80,NA,NA,NA,30,CEN,19,254,1,4.4,66,25,1.12,65
"College Station, TX",80,NA,NA,NA,30,CEN,19,254,2,4.4,66.5,23,1.11,66
"College Station, TX",80,NA,NA,NA,30,CEN,19,499,1,4.15,57,25,1.08,66
"College Station, TX",80,NA,NA,NA,30,CEN,19,499,2,4.55,67,23,1.06,63
"College Station, TX",80,NA,NA,NA,30,CEN,19,80,1,4.550000000000001,68,25,1.09,65.5
"College Station, TX",80,NA,NA,NA,30,CEN,19,80,2,4.85,63,23,1.09,65.5
"College Station, TX",80,NA,NA,NA,30,CEN,19,475,1,4.300000000000001,64.5,22,1.12,65
"College Station, TX",80,NA,NA,NA,30,CEN,19,475,2,4.2,68,24,1.1,64
"College Station, TX",80,NA,NA,NA,30,CEN,19,469,1,4.75,68,21,1.1,66.5
"College Station, TX",80,NA,NA,NA,30,CEN,19,469,2,4.85,69.5,23,1.1,65
"College Station, TX",80,NA,NA,NA,30,CEN,19,450,1,4.5,65.5,25,1.14,66
"College Station, TX",80,NA,NA,NA,30,CEN,19,450,2,4.7,66,24,1.08,65.5
"College Station, TX",80,NA,NA,NA,30,CEN,19,574,1,4.65,64.5,25,1.12,66
"College Station, TX",80,NA,NA,NA,30,CEN,19,574,2,4.35,66,23,1.09,66.5
"College Station, TX",80,NA,NA,NA,30,CEN,19,460,1,4.9,67.5,22,1.15,64.5
"College Station, TX",80,NA,NA,NA,30,CEN,19,460,2,4.8,64,22,1.15,65
"College Station, TX",80,NA,NA,NA,30,CEN,19,575,1,4.6,69.5,23,1.11,65
"College Station, TX",80,NA,NA,NA,30,CEN,19,575,2,4.6,65.5,22,1.11,64.5
"Saint Joseph, LA",80,NA,NA,NA,40,DEL,24,498,1,4.5,73,26,1.15,65.5
"Saint Joseph, LA",80,NA,NA,NA,40,DEL,24,498,2,4.85,69.5,26,1.15,66.5
"Saint Joseph, LA",80,NA,NA,NA,40,DEL,24,254,1,4.45,66.5,23,1.17,64.5
"Saint Joseph, LA",80,NA,NA,NA,40,DEL,24,254,2,4.4,68,26,1.23,65.5
"Saint Joseph, LA",80,NA,NA,NA,40,DEL,24,499,1,4.45,73,23,1.09,62.5
"Saint Joseph, LA",80,NA,NA,NA,40,DEL,24,499,2,4.6,69.5,26,1.05,64
"Saint Joseph, LA",80,NA,NA,NA,40,DEL,24,80,1,5,69.5,20,1.12,65.5
"Saint Joseph, LA",80,NA,NA,NA,40,DEL,24,80,2,4.9,70,21,1.11,64.5
"Saint Joseph, LA",80,NA,NA,NA,40,DEL,24,468,1,4.4,68.5,25,1.21,66
"Saint Joseph, LA",80,NA,NA,NA,40,DEL,24,468,2,4.300000000000001,70,24,1.2,65
"Saint Joseph, LA",80,NA,NA,NA,40,DEL,24,603,1,4.800000000000001,68,23,1.13,64.5
"Saint Joseph, LA",80,NA,NA,NA,40,DEL,24,603,2,4.75,70,21,1.11,64.5
"Saint Joseph, LA",80,NA,NA,NA,40,DEL,24,475,1,4.75,69,23,1.09,63.5
"Saint Joseph, LA",80,NA,NA,NA,40,DEL,24,475,2,4.6,70,24,1.14,64
"Saint Joseph, LA",80,NA,NA,NA,40,DEL,24,469,1,4.75,70.5,23,1.16,65.5
"Saint Joseph, LA",80,NA,NA,NA,40,DEL,24,469,2,4.95,65,21,1.14,66.5
"Saint Joseph, LA",80,NA,NA,NA,40,DEL,24,579,1,4.4,71.5,23,1.12,64.5
"Saint Joseph, LA",80,NA,NA,NA,40,DEL,24,579,2,4.95,63,22,1.15,65
"Saint Joseph, LA",80,NA,NA,NA,40,DEL,24,574,1,4.699999999999999,66,26,1.17,66
"Saint Joseph, LA",80,NA,NA,NA,40,DEL,24,574,2,4.5,68.5,25,1.15,66
"Saint Joseph, LA",80,NA,NA,NA,40,DEL,24,575,1,4.95,65.5,22,1.18,64
"Saint Joseph, LA",80,NA,NA,NA,40,DEL,24,575,2,5,74,20,1.14,64.5
"Stoneville, MS",80,NA,NA,NA,40,DEL,25,498,1,4.35,72.5,27,1.13,66
"Stoneville, MS",80,NA,NA,NA,40,DEL,25,498,2,4.2,73.5,26,1.13,67
"Stoneville, MS",80,NA,NA,NA,40,DEL,25,254,1,4.5,70.5,21,1.18,66
"Stoneville, MS",80,NA,NA,NA,40,DEL,25,254,2,4.3,71.5,23,1.18,64.5
"Stoneville, MS",80,NA,NA,NA,40,DEL,25,499,1,4.25,69,23,1.05,65
"Stoneville, MS",80,NA,NA,NA,40,DEL,25,499,2,4.35,64,24,1.06,63
"Stoneville, MS",80,NA,NA,NA,40,DEL,25,80,1,5,69.5,24,1.14,66
"Stoneville, MS",80,NA,NA,NA,40,DEL,25,80,2,4.95,67,24,1.14,64.5
"Stoneville, MS",80,NA,NA,NA,40,DEL,25,468,1,4.4,73,23,1.16,64
"Stoneville, MS",80,NA,NA,NA,40,DEL,25,468,2,4.65,71.5,26,1.18,65.5
"Stoneville, MS",80,NA,NA,NA,40,DEL,25,603,1,4.45,72,23,1.09,65.5
"Stoneville, MS",80,NA,NA,NA,40,DEL,25,603,2,4.7,72,23,1.14,65.5
"Stoneville, MS",80,NA,NA,NA,40,DEL,25,475,1,4.8,73.5,24,1.18,65
"Stoneville, MS",80,NA,NA,NA,40,DEL,25,475,2,4.5,73,23,1.16,63.5
"Stoneville, MS",80,NA,NA,NA,40,DEL,25,469,1,5.199999999999999,74,22,1.13,65
"Stoneville, MS",80,NA,NA,NA,40,DEL,25,469,2,5.05,71.5,20,1.2,67
"Stoneville, MS",80,NA,NA,NA,40,DEL,25,579,1,4.699999999999999,71,22,1.2,65
"Stoneville, MS",80,NA,NA,NA,40,DEL,25,579,2,4.55,72.5,24,1.14,65
"Stoneville, MS",80,NA,NA,NA,40,DEL,25,574,1,4.55,72.5,24,1.15,65.5
"Stoneville, MS",80,NA,NA,NA,40,DEL,25,574,2,4.55,72,25,1.14,65.5
"Stoneville, MS",80,NA,NA,NA,40,DEL,25,575,1,5.05,73,25,1.15,65
"Stoneville, MS",80,NA,NA,NA,40,DEL,25,575,2,4.800000000000001,74,25,1.16,64.5
"Tunica, MS",80,NA,NA,NA,40,DEL,26,498,1,4.85,71,28,1.1,66
"Tunica, MS",80,NA,NA,NA,40,DEL,26,498,2,4.75,68,25,1.14,67.5
"Tunica, MS",80,NA,NA,NA,40,DEL,26,254,1,4.25,66,23,1.15,66.5
"Tunica, MS",80,NA,NA,NA,40,DEL,26,254,2,4.800000000000001,65.5,23,1.12,65.5
"Tunica, MS",80,NA,NA,NA,40,DEL,26,499,1,4.75,59.5,20,1.06,64.5
"Tunica, MS",80,NA,NA,NA,40,DEL,26,499,2,4.6,68.5,22,0.99,64.5
"Tunica, MS",80,NA,NA,NA,40,DEL,26,80,1,5.1,67,22,1.1,65
"Tunica, MS",80,NA,NA,NA,40,DEL,26,80,2,5.050000000000001,62.5,22,1.09,64.5
"Tunica, MS",80,NA,NA,NA,40,DEL,26,468,1,4.7,68.5,23,1.11,64
"Tunica, MS",80,NA,NA,NA,40,DEL,26,468,2,5,64,20,1.11,65
"Tunica, MS",80,NA,NA,NA,40,DEL,26,603,1,4.9,69,21,1.07,64.5
"Tunica, MS",80,NA,NA,NA,40,DEL,26,603,2,5.15,70.5,23,1.07,65.5
"Tunica, MS",80,NA,NA,NA,40,DEL,26,475,1,4.85,66.5,20,1.06,62.5
"Tunica, MS",80,NA,NA,NA,40,DEL,26,475,2,5,68,21,1.08,64
"Tunica, MS",80,NA,NA,NA,40,DEL,26,469,1,5.3,69,23,1.07,65.5
"Tunica, MS",80,NA,NA,NA,40,DEL,26,469,2,5.3,64.5,21,1.1,65.5
"Tunica, MS",80,NA,NA,NA,40,DEL,26,579,1,4.85,64.5,21,1.03,64.5
"Tunica, MS",80,NA,NA,NA,40,DEL,26,579,2,5.2,65,23,1.04,65.5
"Tunica, MS",80,NA,NA,NA,40,DEL,26,574,1,4.800000000000001,66.5,23,1.06,64.5
"Tunica, MS",80,NA,NA,NA,40,DEL,26,574,2,5,63.5,20,1.07,65
"Tunica, MS",80,NA,NA,NA,40,DEL,26,575,1,5.25,62,21,1.05,63
"Tunica, MS",80,NA,NA,NA,40,DEL,26,575,2,5.05,68,22,1.09,65
"Ridgley, TN",80,NA,NA,NA,40,DEL,168,498,1,4.6,70,31,1.13,67.5
"Ridgley, TN",80,NA,NA,NA,40,DEL,168,498,2,4.65,68,32,1.13,64.5
"Ridgley, TN",80,NA,NA,NA,40,DEL,168,254,1,4.85,71.5,26,1.15,65.5
"Ridgley, TN",80,NA,NA,NA,40,DEL,168,254,2,4.85,74,25,1.18,66.5
"Ridgley, TN",80,NA,NA,NA,40,DEL,168,499,1,4.8,71.5,23,1.07,64.5
"Ridgley, TN",80,NA,NA,NA,40,DEL,168,499,2,4.65,75,26,1.07,64
"Ridgley, TN",80,NA,NA,NA,40,DEL,168,80,1,5.199999999999999,72.5,24,1.13,66.5
"Ridgley, TN",80,NA,NA,NA,40,DEL,168,80,2,5.15,71.5,24,1.09,64
"Ridgley, TN",80,NA,NA,NA,40,DEL,168,468,1,4.7,70.5,25,1.19,66.5
"Ridgley, TN",80,NA,NA,NA,40,DEL,168,468,2,4.9,68.5,26,1.19,65
"Ridgley, TN",80,NA,NA,NA,40,DEL,168,603,1,4.9,72.5,27,1.16,66
"Ridgley, TN",80,NA,NA,NA,40,DEL,168,603,2,5.2,67.5,25,1.21,66.5
"Ridgley, TN",80,NA,NA,NA,40,DEL,168,475,1,4.8,72.5,22,1.19,64
"Ridgley, TN",80,NA,NA,NA,40,DEL,168,475,2,5,73.5,26,1.16,64.5
"Ridgley, TN",80,NA,NA,NA,40,DEL,168,469,1,5.2,71,24,1.16,66
"Ridgley, TN",80,NA,NA,NA,40,DEL,168,469,2,5.199999999999999,75.5,26,1.13,64
"Ridgley, TN",80,NA,NA,NA,40,DEL,168,579,1,4.9,72.5,24,1.15,66.5
"Ridgley, TN",80,NA,NA,NA,40,DEL,168,579,2,5.1,72.5,27,1.17,66
"Ridgley, TN",80,NA,NA,NA,40,DEL,168,574,1,4.95,75,26,1.18,65.5
"Ridgley, TN",80,NA,NA,NA,40,DEL,168,574,2,5,75,26,1.17,65
"Ridgley, TN",80,NA,NA,NA,40,DEL,168,575,1,5.1,67.5,25,1.14,64.5
"Ridgley, TN",80,NA,NA,NA,40,DEL,168,575,2,5.25,72.5,25,1.13,65
"Clarkedale, AR",80,NA,NA,NA,40,DEL,27,498,1,4.65,73,27,1.23,67.5
"Clarkedale, AR",80,NA,NA,NA,40,DEL,27,498,2,4.45,71,29,1.23,67
"Clarkedale, AR",80,NA,NA,NA,40,DEL,27,254,1,4.55,68.5,23,1.2,65
"Clarkedale, AR",80,NA,NA,NA,40,DEL,27,254,2,4.85,71.5,24,1.26,64.5
"Clarkedale, AR",80,NA,NA,NA,40,DEL,27,499,1,4.550000000000001,67,25,1.13,65.5
"Clarkedale, AR",80,NA,NA,NA,40,DEL,27,499,2,4.75,66,23,1.09,64.5
"Clarkedale, AR",80,NA,NA,NA,40,DEL,27,80,1,4.9,72,24,1.21,64.5
"Clarkedale, AR",80,NA,NA,NA,40,DEL,27,80,2,5.2,67,23,1.17,66
"Clarkedale, AR",80,NA,NA,NA,40,DEL,27,468,1,4.55,63,25,1.21,63.5
"Clarkedale, AR",80,NA,NA,NA,40,DEL,27,468,2,4.75,66,23,1.09,64.5
"Clarkedale, AR",80,NA,NA,NA,40,DEL,27,603,1,4.95,66.5,23,1.17,65
